observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
CISnRNA5_Obs_1	CISnRNA5_Obs	CISnRNA5*scale1_CISnRNA5_Obs	log10	sd1_CISnRNA5_Obs	normal
CISnRNA5_Obs_2	CISnRNA5_Obs	CISnRNA5*scale2_CISnRNA5_Obs	log10	sd2_CISnRNA5_Obs	normal
CISnRNA5_Obs_3	CISnRNA5_Obs	CISnRNA5*scale3_CISnRNA5_Obs	log10	sd3_CISnRNA5_Obs	normal
CISnRNA5_Obs_4	CISnRNA5_Obs	CISnRNA5*scale4_CISnRNA5_Obs	log10	sd4_CISnRNA5_Obs	normal
CISnRNA5_Obs_5	CISnRNA5_Obs	CISnRNA5*scale5_CISnRNA5_Obs	log10	sd5_CISnRNA5_Obs	normal
CISnRNA5_Obs_6	CISnRNA5_Obs	CISnRNA5*scale6_CISnRNA5_Obs	log10	sd6_CISnRNA5_Obs	normal
CISnRNA5_Obs_7	CISnRNA5_Obs	CISnRNA5*scale7_CISnRNA5_Obs	log10	sd7_CISnRNA5_Obs	normal
EpoRpJAK2_Obs	EpoRpJAK2_Obs	offset1_EpoRpJAK2_Obs + EpoRpJAK2*scale1_EpoRpJAK2_Obs	log10	sd1_EpoRpJAK2_Obs	normal
SHP1_Obs_1	SHP1_Obs	SHP1*scale1_SHP1_Obs	log10	sd1_SHP1_Obs	normal
SHP1_Obs_2	SHP1_Obs	SHP1*scale2_SHP1_Obs	log10	sd2_SHP1_Obs	normal
SHP1_Obs_3	SHP1_Obs	SHP1*scale3_SHP1_Obs	log10	sd3_SHP1_Obs	normal
SHP1_Obs_4	SHP1_Obs	SHP1*scale4_SHP1_Obs	log10	sd4_SHP1_Obs	normal
SOCS3RNA_Obs_1	SOCS3RNA_Obs	offset1_SOCS3RNA_Obs + SOCS3RNA*scale1_SOCS3RNA_Obs	log10	sd1_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_2	SOCS3RNA_Obs	offset2_SOCS3RNA_Obs + SOCS3RNA*scale2_SOCS3RNA_Obs	log10	sd2_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_3	SOCS3RNA_Obs	offset3_SOCS3RNA_Obs + SOCS3RNA*scale3_SOCS3RNA_Obs	log10	sd3_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_4	SOCS3RNA_Obs	offset4_SOCS3RNA_Obs + SOCS3RNA*scale4_SOCS3RNA_Obs	log10	sd4_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_5	SOCS3RNA_Obs	offset5_SOCS3RNA_Obs + SOCS3RNA*scale5_SOCS3RNA_Obs	log10	sd5_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_6	SOCS3RNA_Obs	offset6_SOCS3RNA_Obs + SOCS3RNA*scale6_SOCS3RNA_Obs	log10	sd6_SOCS3RNA_Obs	normal
SOCS3RNA_Obs_7	SOCS3RNA_Obs	offset7_SOCS3RNA_Obs + SOCS3RNA*scale7_SOCS3RNA_Obs	log10	sd7_SOCS3RNA_Obs	normal
SOCS3nRNA1_Obs	SOCS3nRNA1_Obs	SOCS3nRNA1*scale1_SOCS3nRNA1_Obs	log10	sd1_SOCS3nRNA1_Obs	normal
npSTAT5_Obs_1	npSTAT5_Obs	offset1_npSTAT5_Obs + npSTAT5*scale1_npSTAT5_Obs	log10	sd1_npSTAT5_Obs	normal
npSTAT5_Obs_2	npSTAT5_Obs	offset2_npSTAT5_Obs + npSTAT5*scale2_npSTAT5_Obs	log10	sd2_npSTAT5_Obs	normal
npSTAT5_Obs_3	npSTAT5_Obs	offset3_npSTAT5_Obs + npSTAT5*scale3_npSTAT5_Obs	log10	sd3_npSTAT5_Obs	normal
npSTAT5_Obs_4	npSTAT5_Obs	offset4_npSTAT5_Obs + npSTAT5*scale4_npSTAT5_Obs	log10	sd4_npSTAT5_Obs	normal
npSTAT5_Obs_5	npSTAT5_Obs	offset5_npSTAT5_Obs + npSTAT5*scale5_npSTAT5_Obs	log10	sd5_npSTAT5_Obs	normal
npSTAT5_Obs_6	npSTAT5_Obs	offset6_npSTAT5_Obs + npSTAT5*scale6_npSTAT5_Obs	log10	sd6_npSTAT5_Obs	normal
npSTAT5_Obs_7	npSTAT5_Obs	offset7_npSTAT5_Obs + npSTAT5*scale7_npSTAT5_Obs	log10	sd7_npSTAT5_Obs	normal
npSTAT5_Obs_8	npSTAT5_Obs	offset8_npSTAT5_Obs + npSTAT5*scale8_npSTAT5_Obs	log10	sd8_npSTAT5_Obs	normal
p12EpoRpJAK2_Obs_1	p12EpoRpJAK2_Obs	offset1_p12EpoRpJAK2_Obs + p12EpoRpJAK2*scale1_p12EpoRpJAK2_Obs	log10	sd1_p12EpoRpJAK2_Obs	normal
p12EpoRpJAK2_Obs_2	p12EpoRpJAK2_Obs	offset2_p12EpoRpJAK2_Obs + p12EpoRpJAK2*scale2_p12EpoRpJAK2_Obs	log10	sd2_p12EpoRpJAK2_Obs	normal
p1EpoRpJAK2_Obs_1	p1EpoRpJAK2_Obs	p1EpoRpJAK2*scale1_p1EpoRpJAK2_Obs	log10	sd1_p1EpoRpJAK2_Obs	normal
p1EpoRpJAK2_Obs_2	p1EpoRpJAK2_Obs	p1EpoRpJAK2*scale2_p1EpoRpJAK2_Obs	log10	sd2_p1EpoRpJAK2_Obs	normal
p1EpoRpJAK2_Obs_3	p1EpoRpJAK2_Obs	p1EpoRpJAK2*scale3_p1EpoRpJAK2_Obs	log10	sd3_p1EpoRpJAK2_Obs	normal
p1EpoRpJAK2_Obs_4	p1EpoRpJAK2_Obs	p1EpoRpJAK2*scale4_p1EpoRpJAK2_Obs	log10	sd4_p1EpoRpJAK2_Obs	normal
