parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
ERK_total	ERK_total	log10	1e-05	1000	1	0	parameterScaleUniform	
K_1	K_1	log10	1.25892541179417e-06	1000	7.24435960074991e-06	1	parameterScaleUniform	
K_2	K_2	log10	1e-05	1000	1.41905752168909	1	parameterScaleUniform	
K_3	K_3	log10	1e-05	1000	0.515228644581757	1	parameterScaleUniform	
MEK_total	MEK_total	log10	1e-05	1000	1	0	parameterScaleUniform	
RAF_total	RAF_total	log10	1e-05	1000	1	0	parameterScaleUniform	
k10	k10	log10	1e-05	100000	0.0213796208950223	1	parameterScaleUniform	
k11	k11	log10	1e-05	100000	97.7237220955811	1	parameterScaleUniform	
k2	k2	log10	1e-05	100000	0.602559586074358	1	parameterScaleUniform	
k3	k3	log10	1e-05	100000	891.250938133746	1	parameterScaleUniform	
k4	k4	log10	1e-05	100000	7.60326276940182	1	parameterScaleUniform	
k5	k5	log10	1e-05	100000	602.559586074358	1	parameterScaleUniform	
k6	k6	log10	1e-05	100000	5.45757861091271	1	parameterScaleUniform	
offset1_Compound_1_Obs	offset1_Compound_1_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset2_Compound_1_Obs	offset2_Compound_1_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset3_Compound_1_Obs	offset3_Compound_1_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
scale1_Compound_1_Obs	scale1_Compound_1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_Compound_1_Obs	scale2_Compound_1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_Compound_1_Obs	scale3_Compound_1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
sd1_Compound_1_Obs	sd1_Compound_1_Obs	log10	0.001	100	0.452199418984877	1	parameterScaleUniform	
sd1_Compound_2_Obs	sd1_Compound_2_Obs	log10	0.001	100	0.443424821630933	1	parameterScaleUniform	
sd2_Compound_1_Obs	sd2_Compound_1_Obs	log10	0.001	100	0.477254464814874	1	parameterScaleUniform	
sd2_Compound_2_Obs	sd2_Compound_2_Obs	log10	0.001	100	0.453555042841769	1	parameterScaleUniform	
sd3_Compound_1_Obs	sd3_Compound_1_Obs	log10	0.001	100	0.467778223269718	1	parameterScaleUniform	
sd3_Compound_2_Obs	sd3_Compound_2_Obs	log10	0.001	100	0.4515231272406	1	parameterScaleUniform	
tau1	tau1	log10	1e-08	100000000	0.0676082975391982	1	parameterScaleUniform	
tau2	tau2	log10	1e-08	100000000	0.0229086765276777	1	parameterScaleUniform	
