parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
EGFR_turnover	EGFR_turnover	log10	1e-08	100000000	0.00204173794466953	1	parameterScaleUniform	
init_Akt	init_Akt	log10	1e-08	100000000	0.0181970085860998	1	parameterScaleUniform	
init_EGFR	init_EGFR	log10	1e-08	100000000	19952623.1496888	1	parameterScaleUniform	
init_S6	init_S6	log10	1e-08	100000000	331.131121482591	1	parameterScaleUniform	
reaction_1_k1	reaction_1_k1	log10	1e-08	100000000	0.00245470891568503	1	parameterScaleUniform	
reaction_1_k2	reaction_1_k2	log10	1e-08	100000000	0.00117489755493953	1	parameterScaleUniform	
reaction_2_k1	reaction_2_k1	log10	1e-08	100000000	0.000660693448007596	1	parameterScaleUniform	
reaction_2_k2	reaction_2_k2	log10	1e-08	100000000	58884.3655355588	1	parameterScaleUniform	
reaction_3_k1	reaction_3_k1	log10	1e-08	100000000	0.362242998416699	1	parameterScaleUniform	
reaction_4_k1	reaction_4_k1	log10	1e-08	100000000	0.0537031796370253	1	parameterScaleUniform	
reaction_5_k1	reaction_5_k1	log10	1e-08	100000000	4.57088189614875e-06	1	parameterScaleUniform	
reaction_5_k2	reaction_5_k2	log10	1e-08	100000000	0.000691830970918936	1	parameterScaleUniform	
reaction_6_k1	reaction_6_k1	log10	1e-08	100000000	5.62341325190349e-06	1	parameterScaleUniform	
reaction_7_k1	reaction_7_k1	log10	1e-08	100000000	0.01	1	parameterScaleUniform	
reaction_8_k1	reaction_8_k1	log10	1e-08	100000000	0.000602559586074357	1	parameterScaleUniform	
reaction_9_k1	reaction_9_k1	log10	1e-08	100000000	0.0199526231496888	1	parameterScaleUniform	
scaleFactor_pAkt	scaleFactor_pAkt	log10	1e-08	100000000	48.9778819368446	1	parameterScaleUniform	
scaleFactor_pEGFR	scaleFactor_pEGFR	log10	1e-08	100000000	6.60693448007596e-08	1	parameterScaleUniform	
scaleFactor_pS6	scaleFactor_pS6	log10	1e-08	100000000	138038.426460288	1	parameterScaleUniform	
sd1_Compound_1_Obs	sd1_Compound_1_Obs	log10	10000	1000000000	2016508.23539213	1	parameterScaleUniform	
