observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Compound_1_Obs_01	Compound_1_Obs	offset10_Compound_1_Obs + scale10_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd10_Compound_1_Obs	normal
Compound_1_Obs_02	Compound_1_Obs	offset11_Compound_1_Obs + scale11_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd11_Compound_1_Obs	normal
Compound_1_Obs_03	Compound_1_Obs	offset12_Compound_1_Obs + scale12_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd12_Compound_1_Obs	normal
Compound_1_Obs_04	Compound_1_Obs	offset13_Compound_1_Obs + scale13_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd13_Compound_1_Obs	normal
Compound_1_Obs_05	Compound_1_Obs	offset14_Compound_1_Obs + scale14_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd14_Compound_1_Obs	normal
Compound_1_Obs_06	Compound_1_Obs	offset15_Compound_1_Obs + scale15_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd15_Compound_1_Obs	normal
Compound_1_Obs_07	Compound_1_Obs	offset16_Compound_1_Obs + scale16_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd16_Compound_1_Obs	normal
Compound_1_Obs_08	Compound_1_Obs	offset17_Compound_1_Obs + scale17_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd17_Compound_1_Obs	normal
Compound_1_Obs_09	Compound_1_Obs	offset18_Compound_1_Obs + scale18_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd18_Compound_1_Obs	normal
Compound_1_Obs_10	Compound_1_Obs	offset19_Compound_1_Obs + scale19_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd19_Compound_1_Obs	normal
Compound_1_Obs_11	Compound_1_Obs	offset1_Compound_1_Obs + scale1_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd1_Compound_1_Obs	normal
Compound_1_Obs_12	Compound_1_Obs	offset2_Compound_1_Obs + scale2_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd2_Compound_1_Obs	normal
Compound_1_Obs_13	Compound_1_Obs	offset3_Compound_1_Obs + scale3_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd3_Compound_1_Obs	normal
Compound_1_Obs_14	Compound_1_Obs	offset4_Compound_1_Obs + scale4_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd4_Compound_1_Obs	normal
Compound_1_Obs_15	Compound_1_Obs	offset5_Compound_1_Obs + scale5_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd5_Compound_1_Obs	normal
Compound_1_Obs_16	Compound_1_Obs	offset6_Compound_1_Obs + scale6_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd6_Compound_1_Obs	normal
Compound_1_Obs_17	Compound_1_Obs	offset7_Compound_1_Obs + scale7_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd7_Compound_1_Obs	normal
Compound_1_Obs_18	Compound_1_Obs	offset8_Compound_1_Obs + scale8_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd8_Compound_1_Obs	normal
Compound_1_Obs_19	Compound_1_Obs	offset9_Compound_1_Obs + scale9_Compound_1_Obs*(Bac + Glu + Ind + cGlu)	log10	sd9_Compound_1_Obs	normal
