parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
init_Epo	init_Epo	log10	1e-05	10000	2290.86765276777	1	parameterScaleUniform	
init_EpoR_rel	init_EpoR_rel	log10	1e-05	1000	0.0537031796370253	1	parameterScaleUniform	
kde	kde	log10	1e-05	1000	0.00676082975391982	1	parameterScaleUniform	
kdi	kdi	log10	1e-05	1000	0.000741310241300918	1	parameterScaleUniform	
ke	ke	log10	1e-05	1000	0.0331131121482591	1	parameterScaleUniform	
kex	kex	log10	1e-05	1000	0.000891250938133746	1	parameterScaleUniform	
koff	koff	log10	1e-05	1000	0.0776247116628692	1	parameterScaleUniform	
kon	kon	log10	1e-05	1000	0.132739445772974	1	parameterScaleUniform	
kt	kt	log10	1e-05	1000	0.0301995172040202	1	parameterScaleUniform	
sd1_EpoR_Obs	sd1_EpoR_Obs	log10	0.1	10000	50.1649056773223	1	parameterScaleUniform	
sd1_Epo_EpoR_i_Obs	sd1_Epo_EpoR_i_Obs	log10	0.1	10000	53.9138070469785	1	parameterScaleUniform	
sd1_dEpo_e_Obs	sd1_dEpo_e_Obs	log10	1	100000	101.601471989977	1	parameterScaleUniform	
sd1_dEpo_i_Obs	sd1_dEpo_i_Obs	log10	0.1	10000	13.9091310817473	1	parameterScaleUniform	
