observableId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
geneL_Obs_1	D01_Lucarelli_RS40_TC001	0.586241239694032	0			normal
geneL_Obs_1	D01_Lucarelli_RS40_TC001	0.525329721591359	15			normal
geneL_Obs_1	D01_Lucarelli_RS40_TC001	0.863832937595874	25			normal
geneL_Obs_1	D01_Lucarelli_RS40_TC001	1.66816321390208	40			normal
geneL_Obs_1	D01_Lucarelli_RS40_TC001	0.818421393078645	60			normal
geneL_Obs_1	D01_Lucarelli_RS40_TC001	0.575399326804234	80			normal
geneG_Obs_1	D02_Lucarelli_RS40_TC002	1.41135361177791	0			normal
geneG_Obs_1	D02_Lucarelli_RS40_TC002	3.46608925811633	55			normal
geneG_Obs_1	D02_Lucarelli_RS40_TC002	NaN	80			normal
geneG_Obs_1	D02_Lucarelli_RS40_TC002	2.39349064903016	100			normal
geneG_Obs_1	D02_Lucarelli_RS40_TC002	2.16615529205611	150			normal
geneG_Obs_1	D02_Lucarelli_RS40_TC002	2.2337563462836	250			normal
geneG_Obs_1	D02_Lucarelli_RS40_TC002	2.42152676620568	300			normal
geneG_Obs_1	D02_Lucarelli_RS40_TC002	NaN	350			normal
geneG_Obs_1	D02_Lucarelli_RS40_TC002	-0.0145619706933531	400			normal
geneG_Obs_1	D02_Lucarelli_RS40_TC002	1.59588012115248	450			normal
geneG_Obs_1	D02_Lucarelli_RS40_TC002	2.03521632752185	550			normal
geneG_Obs_1	D02_Lucarelli_RS40_TC002	1.40739709650022	700			normal
geneG_Obs_1	D02_Lucarelli_RS40_TC002	NaN	800			normal
geneG_Obs_1	D02_Lucarelli_RS40_TC002	0.98700193941617	850			normal
geneG_Obs_1	D02_Lucarelli_RS40_TC002	1.93348330310689	1000			normal
geneG_Obs_1	D02_Lucarelli_RS40_TC002	NaN	1500			normal
geneL_Obs_2	D02_Lucarelli_RS40_TC002	0.533979930899084	0			normal
geneL_Obs_2	D02_Lucarelli_RS40_TC002	NaN	55			normal
geneL_Obs_2	D02_Lucarelli_RS40_TC002	0.578792094258608	80			normal
geneL_Obs_2	D02_Lucarelli_RS40_TC002	NaN	100			normal
geneL_Obs_2	D02_Lucarelli_RS40_TC002	-0.20603367846808	150			normal
geneL_Obs_2	D02_Lucarelli_RS40_TC002	0.605042323177132	250			normal
