observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	0.00262600451016116	0			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	0.000179877539445581	0.25			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	7.08937212348376e-06	0.55			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	1.93900312436622e-05	0.85			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	5.07504983702641e-05	1			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	3.1692931435211e-05	1.5			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	1.01668057318565e-05	2			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	-4.03034427839658e-05	2.5			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	5.36863923675706e-05	3			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	3.5			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	4			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	4.5			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	5			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	7.5			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	8			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	8.5			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	10			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	15			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	20			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	25			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	30			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	35			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	40			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	50			normal
K27me0K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	60			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	0.00371547930262614	0			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	0.25			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	0.55			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	0.85			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	1			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	1.5			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	2			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	2.5			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	3			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	3.5			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	4			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	0.00372359251123091	4.5			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	5			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	7.5			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	8			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	0.00362459334295309	8.5			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	10			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	0.00398171429800872	15			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	0.00356142587860793	20			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	0.00395710291632931	25			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	0.00338134759091287	30			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	NaN	35			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	0.00404866684266657	40			normal
K27me2K36me0_Obs	D1_Zheng_RS46_TC001	D1_Zheng_RS46_TC001	0.00388731721904755	50			normal
