parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
ini_R1	ini_R1	log10	1e-05	1000	81.2830516164099	1	parameterScaleUniform	
ini_R2fold	ini_R2fold	log10	1e-05	1000	25.7039578276886	1	parameterScaleUniform	
ka1	ka1	log10	1e-05	1000	0.00275422870333817	1	parameterScaleUniform	
ka2fold	ka2fold	log10	1e-05	1000	2.80543363795171	1	parameterScaleUniform	
kd1	kd1	log10	1e-05	1000	7.16143410212902	1	parameterScaleUniform	
kd2fold	kd2fold	log10	1e-05	1000	7.76247116628692	1	parameterScaleUniform	
kin	kin	log10	1e-05	1000	0.671428852925952	1	parameterScaleUniform	
kin2	kin2	log10	1e-05	1000	0.897015608414815	1	parameterScaleUniform	
koff_unspec	koff_unspec	log10	1e-05	1000	18.6208713666287	1	parameterScaleUniform	
kon_unspec	kon_unspec	log10	1e-05	1000	17.7827941003892	1	parameterScaleUniform	
kout	kout	log10	1e-05	1000	0.0794328234724281	1	parameterScaleUniform	
kout2	kout2	log10	1e-05	1000	0.0223872113856834	1	parameterScaleUniform	
kout_frag	kout_frag	log10	1e-05	1000	0.0190546071796325	1	parameterScaleUniform	
scale1_BoundUnspec_Obs	scale1_BoundUnspec_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_IR1_Obs	scale1_IR1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_IR1in_Obs	scale1_IR1in_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_Ins_Obs	scale1_Ins_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_InsulinFragments_Obs	scale1_InsulinFragments_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_Rec1_Obs	scale1_Rec1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_Rec2_Obs	scale1_Rec2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_Uptake1_Obs	scale1_Uptake1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_BoundUnspec_Obs	scale2_BoundUnspec_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_IR1_Obs	scale2_IR1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_IR1in_Obs	scale2_IR1in_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_Ins_Obs	scale2_Ins_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_InsulinFragments_Obs	scale2_InsulinFragments_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_Rec1_Obs	scale2_Rec1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_Rec2_Obs	scale2_Rec2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_Uptake1_Obs	scale2_Uptake1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_BoundUnspec_Obs	scale3_BoundUnspec_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_IR1_Obs	scale3_IR1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_IR1in_Obs	scale3_IR1in_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_Ins_Obs	scale3_Ins_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_InsulinFragments_Obs	scale3_InsulinFragments_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_Rec1_Obs	scale3_Rec1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_Rec2_Obs	scale3_Rec2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_Uptake1_Obs	scale3_Uptake1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_BoundUnspec_Obs	scale4_BoundUnspec_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_IR1in_Obs	scale4_IR1in_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_Ins_Obs	scale4_Ins_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
sd1_BoundUnspec_Obs	sd1_BoundUnspec_Obs	log10	0.001	100	0.116680961706096	1	parameterScaleUniform	
sd1_IR1_Obs	sd1_IR1_Obs	log10	0.0001	10	0.0323221320339609	1	parameterScaleUniform	
sd1_IR1in_Obs	sd1_IR1in_Obs	log10	0.001	100	0.125262189900579	1	parameterScaleUniform	
sd1_Ins_Obs	sd1_Ins_Obs	log10	0.001	100	0.117424846192408	1	parameterScaleUniform	
sd1_InsulinFragments_Obs	sd1_InsulinFragments_Obs	log10	0.01	1000	5.69049439619551	1	parameterScaleUniform	
sd1_Rec1_Obs	sd1_Rec1_Obs	log10	0.01	1000	9.45039584474385	1	parameterScaleUniform	
sd1_Rec2_Obs	sd1_Rec2_Obs	log10	1	100000	236.374160811629	1	parameterScaleUniform	
sd1_Uptake1_Obs	sd1_Uptake1_Obs	log10	0.001	100	0.362017862668557	1	parameterScaleUniform	
sd1_Uptake2_Obs	sd1_Uptake2_Obs	log10	0.01	1000	9.8666562991733	1	parameterScaleUniform	
sd2_BoundUnspec_Obs	sd2_BoundUnspec_Obs	log10	1e-06	0.1	0.000791771745818304	1	parameterScaleUniform	
sd2_IR1_Obs	sd2_IR1_Obs	log10	0.001	100	0.245561343047768	1	parameterScaleUniform	
sd2_IR1in_Obs	sd2_IR1in_Obs	log10	0.0001	10	0.0127057410520854	1	parameterScaleUniform	
sd2_Ins_Obs	sd2_Ins_Obs	log10	0.001	100	0.179990672656903	1	parameterScaleUniform	
sd2_InsulinFragments_Obs	sd2_InsulinFragments_Obs	log10	0.1	10000	53.4564359396972	1	parameterScaleUniform	
sd2_Rec1_Obs	sd2_Rec1_Obs	log10	0.01	1000	7.99852672083386	1	parameterScaleUniform	
sd2_Rec2_Obs	sd2_Rec2_Obs	log10	1	100000	202.301917867827	1	parameterScaleUniform	
sd2_Uptake1_Obs	sd2_Uptake1_Obs	log10	0.01	1000	3.38516623189787	1	parameterScaleUniform	
sd2_Uptake2_Obs	sd2_Uptake2_Obs	log10	0.1	10000	91.5166259281276	1	parameterScaleUniform	
sd3_BoundUnspec_Obs	sd3_BoundUnspec_Obs	log10	1e-05	1	0.00696786936762078	1	parameterScaleUniform	
sd3_IR1_Obs	sd3_IR1_Obs	log10	0.01	1000	1.11042952336899	1	parameterScaleUniform	
sd3_IR1in_Obs	sd3_IR1in_Obs	log10	0.001	100	0.133048505317589	1	parameterScaleUniform	
sd3_Ins_Obs	sd3_Ins_Obs	log10	0.01	1000	1.77696960795567	1	parameterScaleUniform	
sd3_InsulinFragments_Obs	sd3_InsulinFragments_Obs	log10	1	100000	263.329794367551	1	parameterScaleUniform	
sd3_Rec1_Obs	sd3_Rec1_Obs	log10	0.01	1000	1.88356234624088	1	parameterScaleUniform	
sd3_Rec2_Obs	sd3_Rec2_Obs	log10	0.1	10000	44.8848729274598	1	parameterScaleUniform	
sd3_Uptake1_Obs	sd3_Uptake1_Obs	log10	0.1	10000	17.0333472404087	1	parameterScaleUniform	
sd3_Uptake2_Obs	sd3_Uptake2_Obs	log10	1	100000	471.08578542037	1	parameterScaleUniform	
sd4_BoundUnspec_Obs	sd4_BoundUnspec_Obs	log10	0.0001	10	0.0913061435293176	1	parameterScaleUniform	
sd4_IR1in_Obs	sd4_IR1in_Obs	log10	0.01	1000	6.12702990422018	1	parameterScaleUniform	
sd4_Ins_Obs	sd4_Ins_Obs	log10	1	100000	406.162665009073	1	parameterScaleUniform	
