parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
K2	K2	log10	0.001	100000	0.130016957803329	1	parameterScaleUniform	
K_par	K_par	log10	0.001	100000	8.1846478813479	1	parameterScaleUniform	
Ka	Ka	log10	0.001	100000	0.317687407064977	1	parameterScaleUniform	
Kd	Kd	log10	0.001	100000	0.268534444565851	1	parameterScaleUniform	
Kf	Kf	log10	0.001	100000	1.31825673855641	1	parameterScaleUniform	
Kp	Kp	log10	0.001	100000	0.644169265515177	1	parameterScaleUniform	
Ky	Ky	log10	0.001	100000	0.144877185354476	1	parameterScaleUniform	
Kz	Kz	log10	0.001	100000	0.360578643021642	1	parameterScaleUniform	
Vd	Vd	log10	0.001	100000	112.201845430196	1	parameterScaleUniform	
Vm2	Vm2	log10	0.001	100000	7.211074791829	1	parameterScaleUniform	
Vm3	Vm3	log10	0.001	100000	28.8403150312661	1	parameterScaleUniform	
Vp	Vp	log10	0.001	100000	5.14043651582426	1	parameterScaleUniform	
beta_par	beta_par	log10	0.001	100000	1.56314764264095	1	parameterScaleUniform	
epsilon_par	epsilon_par	log10	0.001	100000	0.162554875575048	1	parameterScaleUniform	
init_A_state	init_A_state	lin	0	1	0.749	1	parameterScaleUniform	
init_Y_state	init_Y_state	lin	0	1.4	1.25	1	parameterScaleUniform	
init_Z_state	init_Z_state	lin	0	1	0.152	1	parameterScaleUniform	
n_par	n_par	log10	0.001	100000	6.02559586074358	1	parameterScaleUniform	
sd1_Compound_1_Obs	sd1_Compound_1_Obs	log10	0.001	100	0.344595815964875	1	parameterScaleUniform	
sd1_Y_state_Obs	sd1_Y_state_Obs	log10	0.001	100	0.264246960173258	1	parameterScaleUniform	
sd1_Z_state_Obs	sd1_Z_state_Obs	log10	0.0001	10	0.0558598802057256	1	parameterScaleUniform	
v0	v0	log10	0.001	100000	3.01300602418612	1	parameterScaleUniform	
v1	v1	log10	0.001	100000	1.83653834334835	1	parameterScaleUniform	
