observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
Compound_2_Obs_1	D1_Weber_RS43_TC001	D1_Weber_RS43_TC001	90475317.1714539	0			normal
Compound_2_Obs_1	D1_Weber_RS43_TC001	D1_Weber_RS43_TC001	107911631.819677	1			normal
Compound_2_Obs_1	D1_Weber_RS43_TC001	D1_Weber_RS43_TC001	82272931.0242336	2			normal
Compound_2_Obs_1	D1_Weber_RS43_TC001	D1_Weber_RS43_TC001	108046185.141797	3.5			normal
Compound_2_Obs_1	D1_Weber_RS43_TC001	D1_Weber_RS43_TC001	85816956.5671419	4.5			normal
Compound_2_Obs_1	D1_Weber_RS43_TC001	D1_Weber_RS43_TC001	84434712.4901397	6			normal
Compound_2_Obs_1	D1_Weber_RS43_TC001	D1_Weber_RS43_TC001	102038968.708297	8			normal
Compound_2_Obs_1	D1_Weber_RS43_TC001	D1_Weber_RS43_TC001	113530637.297782	9.5			normal
Compound_2_Obs_1	D1_Weber_RS43_TC001	D1_Weber_RS43_TC001	109222477.965657	10			normal
Compound_2_Obs_1	D1_Weber_RS43_TC001	D1_Weber_RS43_TC001	104835859.452615	15			normal
Compound_2_Obs_1	D1_Weber_RS43_TC001	D1_Weber_RS43_TC001	106993642.837482	20			normal
Compound_1_Obs_1	D1_Weber_RS43_TC001	D2_Weber_RS43_TC002	4107020.37117243	0			normal
Compound_1_Obs_1	D1_Weber_RS43_TC001	D2_Weber_RS43_TC002	37039405.4513525	2.5			normal
Compound_1_Obs_1	D1_Weber_RS43_TC001	D2_Weber_RS43_TC002	NaN	3.5			normal
Compound_1_Obs_1	D1_Weber_RS43_TC001	D2_Weber_RS43_TC002	NaN	5			normal
Compound_1_Obs_1	D1_Weber_RS43_TC001	D2_Weber_RS43_TC002	32546934.6061032	5.5			normal
Compound_1_Obs_1	D1_Weber_RS43_TC001	D2_Weber_RS43_TC002	NaN	6.5			normal
Compound_1_Obs_1	D1_Weber_RS43_TC001	D2_Weber_RS43_TC002	NaN	7			normal
Compound_1_Obs_1	D1_Weber_RS43_TC001	D2_Weber_RS43_TC002	NaN	7.5			normal
Compound_1_Obs_1	D1_Weber_RS43_TC001	D2_Weber_RS43_TC002	36845264.6761387	8.5			normal
Compound_1_Obs_1	D1_Weber_RS43_TC001	D2_Weber_RS43_TC002	35996778.3154662	10			normal
Compound_1_Obs_1	D1_Weber_RS43_TC001	D2_Weber_RS43_TC002	48334549.5443964	15			normal
Compound_1_Obs_1	D1_Weber_RS43_TC001	D2_Weber_RS43_TC002	35304691.4331102	20			normal
Compound_1_Obs_1	D1_Weber_RS43_TC001	D2_Weber_RS43_TC002	NaN	25			normal
Compound_1_Obs_1	D1_Weber_RS43_TC001	D2_Weber_RS43_TC002	118307721.758859	30			normal
