observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
ERK_Obs_1	ERK_Obs	ERK	lin	sd1_ERK_Obs	normal
ERK_Obs_2	ERK_Obs	ERK	lin	sd2_ERK_Obs	normal
ERK_Obs_3	ERK_Obs	ERK	lin	sd3_ERK_Obs	normal
RAF_Obs_1	RAF_Obs	RAF	lin	sd1_RAF_Obs	normal
RAF_Obs_2	RAF_Obs	RAF	lin	sd2_RAF_Obs	normal
RAF_Obs_3	RAF_Obs	RAF	lin	sd3_RAF_Obs	normal
pMEK_Obs_1	pMEK_Obs	pMEK	lin	sd1_pMEK_Obs	normal
pMEK_Obs_2	pMEK_Obs	pMEK	lin	sd2_pMEK_Obs	normal
pMEK_Obs_3	pMEK_Obs	pMEK	lin	sd3_pMEK_Obs	normal
pRAF_Obs_1	pRAF_Obs	pRAF	lin	sd1_pRAF_Obs	normal
pRAF_Obs_2	pRAF_Obs	pRAF	lin	sd2_pRAF_Obs	normal
pRAF_Obs_3	pRAF_Obs	pRAF	lin	sd3_pRAF_Obs	normal
