t,Compound_1_Obs,Compound_3_Obs,Compound_4_Obs,Compound_5_Obs
0,8.239194657508,-0.50380563510393,1.16605829540688,1.9093981958021
10,14.1801226396148,0.0512324857141672,1.19892029315123,2.8534896252612
20,16.3468065230848,NaN,NaN,1.91159946318684
25,NaN,0.0440938485728232,0.932950641406835,NaN
30,17.6943329953206,NaN,NaN,2.09773144437812
35,NaN,0.0942808317946033,NaN,NaN
40,NaN,NaN,1.19776671301699,NaN
45,13.4069518168877,NaN,NaN,2.30415351903693
50,NaN,0.0384720400352484,NaN,NaN
55,NaN,NaN,0.967330952926936,NaN
60,12.9073254610091,NaN,NaN,2.28089083798124
65,NaN,-0.418539637014511,NaN,NaN
70,NaN,NaN,1.60108175719619,NaN
75,18.1611482536801,NaN,NaN,2.21835483956451
85,NaN,-0.290920685702621,NaN,NaN
90,NaN,NaN,0.992625429160412,NaN
