t,Compound_1_Obs,Compound_3_Obs,Compound_4_Obs,Compound_5_Obs
0,6.55315922923615,0.254315295032288,1.27121211920699,2.29508982796743
9.5,10.5995688296035,NaN,NaN,NaN
10,NaN,-0.0780029445107591,NaN,NaN
15,NaN,NaN,0.699741400693609,1.32667735340991
20,19.2352052388992,0.071086264768131,NaN,NaN
30,18.6346099966209,NaN,0.553606839924816,2.77105149778272
35,NaN,0.19047598267567,NaN,NaN
45,6.45332543649513,NaN,0.634414245357981,NaN
50,NaN,-0.186969634868438,NaN,1.28542741348201
60,23.6025635730574,NaN,1.66595400164083,NaN
65,NaN,-0.356234297478453,NaN,NaN
70,NaN,NaN,NaN,1.3406898332705
75,13.2481713154378,NaN,NaN,NaN
80,NaN,0.07987188958422,0.659496051459857,NaN
90,NaN,NaN,NaN,1.0488312181169
100,NaN,NaN,0.619516684892841,NaN
