observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Compound_10_Obs_1	Compound_10_Obs	offset1_Compound_10_Obs + scale1_Compound_10_Obs*(S2_S4_S4 + geneG + ppS3 + ppS2_ppS3_ppS3 + ppS3_ppS3_ppS3)	log10	sd1_Compound_10_Obs	normal
Compound_10_Obs_2	Compound_10_Obs	offset2_Compound_10_Obs + scale2_Compound_10_Obs*(S2_S4_S4 + geneG + ppS3 + ppS2_ppS3_ppS3 + ppS3_ppS3_ppS3)	log10	sd2_Compound_10_Obs	normal
Compound_10_Obs_3	Compound_10_Obs	offset3_Compound_10_Obs + scale3_Compound_10_Obs*(S2_S4_S4 + geneG + ppS3 + ppS2_ppS3_ppS3 + ppS3_ppS3_ppS3)	log10	sd3_Compound_10_Obs	normal
Compound_10_Obs_4	Compound_10_Obs	offset4_Compound_10_Obs + scale4_Compound_10_Obs*(S2_S4_S4 + geneG + ppS3 + ppS2_ppS3_ppS3 + ppS3_ppS3_ppS3)	log10	sd4_Compound_10_Obs	normal
Compound_10_Obs_5	Compound_10_Obs	offset5_Compound_10_Obs + scale5_Compound_10_Obs*(S2_S4_S4 + geneG + ppS3 + ppS2_ppS3_ppS3 + ppS3_ppS3_ppS3)	log10	sd5_Compound_10_Obs	normal
Compound_10_Obs_6	Compound_10_Obs	offset6_Compound_10_Obs + scale6_Compound_10_Obs*(S2_S4_S4 + geneG + ppS3 + ppS2_ppS3_ppS3 + ppS3_ppS3_ppS3)	log10	sd6_Compound_10_Obs	normal
Compound_10_Obs_7	Compound_10_Obs	offset7_Compound_10_Obs + scale7_Compound_10_Obs*(S2_S4_S4 + geneG + ppS3 + ppS2_ppS3_ppS3 + ppS3_ppS3_ppS3)	log10	sd7_Compound_10_Obs	normal
Compound_10_Obs_8	Compound_10_Obs	offset8_Compound_10_Obs + scale8_Compound_10_Obs*(S2_S4_S4 + geneG + ppS3 + ppS2_ppS3_ppS3 + ppS3_ppS3_ppS3)	log10	sd8_Compound_10_Obs	normal
Compound_11_Obs_1	Compound_11_Obs	geneA + pS3 + ppS2 + ppS2_ppS2_S4 + ppS3_ppS3_ppS3	log10	sd1_Compound_11_Obs	normal
Compound_11_Obs_2	Compound_11_Obs	geneA + pS3 + ppS2 + ppS2_ppS2_S4 + ppS3_ppS3_ppS3	log10	sd2_Compound_11_Obs	normal
Compound_11_Obs_3	Compound_11_Obs	geneA + pS3 + ppS2 + ppS2_ppS2_S4 + ppS3_ppS3_ppS3	log10	sd3_Compound_11_Obs	normal
Compound_11_Obs_4	Compound_11_Obs	geneA + pS3 + ppS2 + ppS2_ppS2_S4 + ppS3_ppS3_ppS3	log10	sd4_Compound_11_Obs	normal
Compound_11_Obs_5	Compound_11_Obs	geneA + pS3 + ppS2 + ppS2_ppS2_S4 + ppS3_ppS3_ppS3	log10	sd5_Compound_11_Obs	normal
