parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
Rec_act	Rec_act	log10	1e-05	1000	0.00309029543251359	1	parameterScaleUniform	
S2tot	S2tot	log10	1e-05	1000	97.7237220955811	1	parameterScaleUniform	
S3tot	S3tot	log10	1e-05	1000	9.79489985408699	1	parameterScaleUniform	
S4tot	S4tot	log10	1e-05	1000	91.201083935591	1	parameterScaleUniform	
S_dephos	S_dephos	log10	1e-05	1000	0.219785987278482	1	parameterScaleUniform	
S_dephosphos	S_dephosphos	log10	1e-05	1000	0.0288403150312661	1	parameterScaleUniform	
S_phos	S_phos	log10	1e-05	1000	0.588843655355589	1	parameterScaleUniform	
geneA_act1	geneA_act1	log10	1e-05	1000	0.0131825673855641	1	parameterScaleUniform	
geneA_act2	geneA_act2	log10	1e-05	1000	0.000870963589956081	1	parameterScaleUniform	
geneA_act3	geneA_act3	lin	0	1000	0	0	parameterScaleUniform	
geneA_inh1	geneA_inh1	lin	0	1000	0	0	parameterScaleUniform	
geneA_inh2	geneA_inh2	log10	1e-05	1000	0.0288403150312661	1	parameterScaleUniform	
geneA_inh3	geneA_inh3	log10	1e-05	1000	0.0316227766016838	1	parameterScaleUniform	
geneA_turn	geneA_turn	log10	1e-05	1000	0.00831763771102671	1	parameterScaleUniform	
geneB_act1	geneB_act1	log10	1e-05	1000	0.340408189701001	1	parameterScaleUniform	
geneB_act2	geneB_act2	log10	1e-05	1000	0.0467735141287198	1	parameterScaleUniform	
geneB_act3	geneB_act3	log10	1e-05	1000	0.0309029543251359	1	parameterScaleUniform	
geneB_inh1	geneB_inh1	lin	0	1000	0	0	parameterScaleUniform	
geneB_inh2	geneB_inh2	log10	1e-05	1000	1.19618953880618	1	parameterScaleUniform	
geneB_inh3	geneB_inh3	log10	1e-05	1000	0.204173794466953	1	parameterScaleUniform	
geneB_turn	geneB_turn	log10	1e-05	1000	0.01	1	parameterScaleUniform	
geneC_act1	geneC_act1	log10	1e-05	1000	0.00933254300796992	1	parameterScaleUniform	
geneC_act2	geneC_act2	lin	0	1000	0	0	parameterScaleUniform	
geneC_act3	geneC_act3	lin	0	1000	0	0	parameterScaleUniform	
geneC_inh1	geneC_inh1	lin	0	1000	0	0	parameterScaleUniform	
geneC_inh2	geneC_inh2	log10	1e-05	1000	0.01	1	parameterScaleUniform	
geneC_inh3	geneC_inh3	log10	1e-05	1000	0.0602559586074358	1	parameterScaleUniform	
geneC_turn	geneC_turn	log10	1e-05	1000	0.00416869383470336	1	parameterScaleUniform	
geneD_act1	geneD_act1	log10	1e-05	1000	0.0177827941003892	1	parameterScaleUniform	
geneD_act2	geneD_act2	log10	1e-05	1000	0.000151356124843621	1	parameterScaleUniform	
geneD_act3	geneD_act3	lin	0	1000	0	0	parameterScaleUniform	
geneD_inh1	geneD_inh1	lin	0	1000	0	0	parameterScaleUniform	
geneD_inh2	geneD_inh2	log10	1e-05	1000	0.0524807460249773	1	parameterScaleUniform	
geneD_inh3	geneD_inh3	log10	1e-05	1000	0.113501081567232	1	parameterScaleUniform	
geneD_turn	geneD_turn	log10	1e-05	1000	0.00131825673855641	1	parameterScaleUniform	
geneE_act1	geneE_act1	lin	0	1000	0	0	parameterScaleUniform	
geneE_act2	geneE_act2	log10	1e-05	1000	1.24795808787028	1	parameterScaleUniform	
geneE_act3	geneE_act3	log10	1e-05	1000	4.74241985260245	1	parameterScaleUniform	
geneE_inh1	geneE_inh1	log10	1e-05	1000	10.2329299228075	1	parameterScaleUniform	
geneE_inh2	geneE_inh2	log10	1e-05	1000	2.61216135439921	1	parameterScaleUniform	
geneE_inh3	geneE_inh3	log10	1e-05	1000	5.09330871057195	1	parameterScaleUniform	
geneE_turn	geneE_turn	log10	1e-05	1000	0.143548943335366	1	parameterScaleUniform	
geneF_act1	geneF_act1	log10	1e-05	10000	1479.10838816821	1	parameterScaleUniform	
geneF_act2	geneF_act2	log10	1e-05	1000	0.232809125766501	1	parameterScaleUniform	
geneF_act3	geneF_act3	log10	1e-05	1000	30.9029543251359	1	parameterScaleUniform	
geneF_inh1	geneF_inh1	log10	1e-05	1000	2.84446110744792	1	parameterScaleUniform	
geneF_inh2	geneF_inh2	lin	0	1000	0	0	parameterScaleUniform	
geneF_inh3	geneF_inh3	lin	0	1000	0	0	parameterScaleUniform	
geneF_turn	geneF_turn	log10	1e-05	1000	50.1187233627272	1	parameterScaleUniform	
geneG_act1	geneG_act1	log10	1e-05	1000	501.187233627272	1	parameterScaleUniform	
geneG_act2	geneG_act2	log10	1e-05	1000	77.6247116628692	1	parameterScaleUniform	
geneG_act3	geneG_act3	lin	0	1000	0	0	parameterScaleUniform	
geneG_inh1	geneG_inh1	lin	0	1000	0	0	parameterScaleUniform	
geneG_inh2	geneG_inh2	log10	1e-05	1000	0.00954992586021436	1	parameterScaleUniform	
geneG_inh3	geneG_inh3	log10	1e-05	1000	0.00125892541179417	1	parameterScaleUniform	
geneG_turn	geneG_turn	log10	1e-05	1000	323.593656929628	1	parameterScaleUniform	
geneH_act1	geneH_act1	lin	0	1000	0	0	parameterScaleUniform	
geneH_act2	geneH_act2	log10	1e-05	1000	177.827941003892	1	parameterScaleUniform	
geneH_act3	geneH_act3	log10	1e-05	1000	691.830970918936	1	parameterScaleUniform	
geneH_inh1	geneH_inh1	log10	1e-05	1000	512.861383991365	1	parameterScaleUniform	
geneH_inh2	geneH_inh2	log10	1e-05	1000	10.9647819614319	1	parameterScaleUniform	
geneH_inh3	geneH_inh3	log10	1e-05	1000	131.825673855641	1	parameterScaleUniform	
geneH_turn	geneH_turn	log10	1e-05	1000	1.1423521410363	1	parameterScaleUniform	
geneI_act1	geneI_act1	log10	1e-05	1000	7.46448758410066	1	parameterScaleUniform	
geneI_act2	geneI_act2	lin	0	1000	0	0	parameterScaleUniform	
geneI_act3	geneI_act3	lin	0	1000	0	0	parameterScaleUniform	
geneI_inh1	geneI_inh1	lin	0	1000	0	0	parameterScaleUniform	
geneI_inh2	geneI_inh2	log10	1e-05	1000	501.187233627272	1	parameterScaleUniform	
geneI_inh3	geneI_inh3	log10	1e-05	10000	1584.89319246111	1	parameterScaleUniform	
geneI_turn	geneI_turn	log10	1e-05	1000	0.00199526231496888	1	parameterScaleUniform	
geneJ_act1	geneJ_act1	lin	0	1000	0	0	parameterScaleUniform	
geneJ_act2	geneJ_act2	lin	0	1000	0	0	parameterScaleUniform	
geneJ_act3	geneJ_act3	lin	0	1000	0	0	parameterScaleUniform	
geneJ_inh1	geneJ_inh1	log10	1e-05	1000	0.306902198839116	1	parameterScaleUniform	
geneJ_inh2	geneJ_inh2	log10	1e-05	1000	0.0112201845430196	1	parameterScaleUniform	
geneJ_inh3	geneJ_inh3	log10	1e-05	1000	0.00776247116628692	1	parameterScaleUniform	
geneJ_turn	geneJ_turn	log10	1e-05	1000	0.0128824955169313	1	parameterScaleUniform	
geneK_act1	geneK_act1	log10	1e-05	1000	0.00977237220955811	1	parameterScaleUniform	
geneK_act2	geneK_act2	log10	1e-05	1000	0.000295120922666639	1	parameterScaleUniform	
geneK_act3	geneK_act3	lin	0	1000	0	0	parameterScaleUniform	
geneK_inh1	geneK_inh1	lin	0	1000	0	0	parameterScaleUniform	
geneK_inh2	geneK_inh2	log10	1e-05	1000	0.8464474480977	1	parameterScaleUniform	
geneK_inh3	geneK_inh3	log10	1e-05	1000	3.90840895792402	1	parameterScaleUniform	
geneK_turn	geneK_turn	log10	1e-05	1000	0.00478630092322639	1	parameterScaleUniform	
geneL_act1	geneL_act1	lin	0	1000	0	0	parameterScaleUniform	
geneL_act2	geneL_act2	log10	1e-05	1000	0.000371535229097172	1	parameterScaleUniform	
geneL_act3	geneL_act3	lin	0	1000	0	0	parameterScaleUniform	
geneL_inh1	geneL_inh1	log10	1e-05	1000	0.748169500511154	1	parameterScaleUniform	
geneL_inh2	geneL_inh2	log10	1e-05	1000	0.112460497396693	1	parameterScaleUniform	
geneL_inh3	geneL_inh3	log10	1e-05	1000	0.183653834334835	1	parameterScaleUniform	
geneL_turn	geneL_turn	log10	1e-05	1000	0.0245470891568503	1	parameterScaleUniform	
init_Rec	init_Rec	log10	1e-05	1000	1.79473362683253	1	parameterScaleUniform	
k_223	k_223	lin	0	3	0	0	parameterScaleUniform	
k_224	k_224	lin	0	3	0	0	parameterScaleUniform	
k_233	k_233	log10	1e-08	1000	0.10023052380779	1	parameterScaleUniform	
k_234	k_234	log10	1e-08	1000	0.000208929613085404	1	parameterScaleUniform	
k_244	k_244	log10	1e-08	1000	8.51138038202376e-06	1	parameterScaleUniform	
k_334	k_334	lin	0	3	0	0	parameterScaleUniform	
k_344	k_344	lin	0	3	0	0	parameterScaleUniform	
k_on_u	k_on_u	lin	0	3	0	0	parameterScaleUniform	
kdiss_SS	kdiss_SS	lin	0	3	0	0	parameterScaleUniform	
khomo2	khomo2	lin	0	3	0	0	parameterScaleUniform	
khomo3	khomo3	lin	0	3	0	0	parameterScaleUniform	
khomo4	khomo4	lin	0	3	0	0	parameterScaleUniform	
offset1_Compound_10_Obs	offset1_Compound_10_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset1_Compound_12_Obs	offset1_Compound_12_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset1_Compound_14_Obs	offset1_Compound_14_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset1_Compound_15_Obs	offset1_Compound_15_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset1_Compound_1_Obs	offset1_Compound_1_Obs	log10	0.01	100	1	1	parameterScaleUniform	
offset1_Compound_2_Obs	offset1_Compound_2_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset1_Compound_4_Obs	offset1_Compound_4_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset1_Compound_5_Obs	offset1_Compound_5_Obs	log10	0.01	100	1	1	parameterScaleUniform	
offset1_Compound_6_Obs	offset1_Compound_6_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset1_Compound_8_Obs	offset1_Compound_8_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset2_Compound_10_Obs	offset2_Compound_10_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset2_Compound_12_Obs	offset2_Compound_12_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset2_Compound_14_Obs	offset2_Compound_14_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset2_Compound_15_Obs	offset2_Compound_15_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset2_Compound_1_Obs	offset2_Compound_1_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset2_Compound_4_Obs	offset2_Compound_4_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset2_Compound_5_Obs	offset2_Compound_5_Obs	log10	0.01	100	1	1	parameterScaleUniform	
offset2_Compound_6_Obs	offset2_Compound_6_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset2_Compound_8_Obs	offset2_Compound_8_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset3_Compound_10_Obs	offset3_Compound_10_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset3_Compound_14_Obs	offset3_Compound_14_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset3_Compound_15_Obs	offset3_Compound_15_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset3_Compound_1_Obs	offset3_Compound_1_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset3_Compound_4_Obs	offset3_Compound_4_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset3_Compound_5_Obs	offset3_Compound_5_Obs	log10	0.01	100	1	1	parameterScaleUniform	
offset3_Compound_6_Obs	offset3_Compound_6_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset3_Compound_8_Obs	offset3_Compound_8_Obs	log10	0.01	100	1	1	parameterScaleUniform	
offset4_Compound_10_Obs	offset4_Compound_10_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset4_Compound_14_Obs	offset4_Compound_14_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset4_Compound_15_Obs	offset4_Compound_15_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset4_Compound_1_Obs	offset4_Compound_1_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset4_Compound_4_Obs	offset4_Compound_4_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset4_Compound_5_Obs	offset4_Compound_5_Obs	log10	0.01	100	1	1	parameterScaleUniform	
offset4_Compound_8_Obs	offset4_Compound_8_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
