observableId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
S4_S4_S4_Obs	D01_Lucarelli_RS23_TC001	-0.0302075969886545	0			normal
S4_S4_S4_Obs	D01_Lucarelli_RS23_TC001	0.00994960041444521	70			normal
S4_S4_S4_Obs	D01_Lucarelli_RS23_TC001	0.0311285947297207	150			normal
S4_S4_S4_Obs	D01_Lucarelli_RS23_TC001	-0.0209420556034338	200			normal
S4_S4_S4_Obs	D01_Lucarelli_RS23_TC001	-0.021695733392141	300			normal
S4_S4_S4_Obs	D01_Lucarelli_RS23_TC001	0.0431698576438125	350			normal
S4_S4_S4_Obs	D01_Lucarelli_RS23_TC001	-0.0224173667834342	450			normal
S4_S4_S4_Obs	D01_Lucarelli_RS23_TC001	0.0251042447318644	600			normal
S4_S4_S4_Obs	D01_Lucarelli_RS23_TC001	-0.0365782019375683	700			normal
S4_S4_S4_Obs	D01_Lucarelli_RS23_TC001	-0.0584306901480911	850			normal
S4_S4_S4_Obs	D01_Lucarelli_RS23_TC001	-0.0647902068801129	1000			normal
S2_Obs_02	D02_Lucarelli_RS23_TC002	112.944481549575	0			normal
S2_Obs_02	D02_Lucarelli_RS23_TC002	30.9086731561053	50			normal
S2_Obs_02	D02_Lucarelli_RS23_TC002	44.9261252963432	100			normal
S2_Obs_02	D02_Lucarelli_RS23_TC002	56.3574439322626	150			normal
S2_Obs_02	D02_Lucarelli_RS23_TC002	68.7686572486641	200			normal
S2_Obs_02	D02_Lucarelli_RS23_TC002	82.8647254779225	300			normal
S2_Obs_02	D02_Lucarelli_RS23_TC002	83.5265438335916	350			normal
S2_Obs_02	D02_Lucarelli_RS23_TC002	103.011052006028	450			normal
S2_Obs_02	D02_Lucarelli_RS23_TC002	104.56104346643	550			normal
S2_Obs_02	D02_Lucarelli_RS23_TC002	113.423150067141	700			normal
S2_Obs_02	D02_Lucarelli_RS23_TC002	118.093684358641	850			normal
S2_Obs_02	D02_Lucarelli_RS23_TC002	119.221802248099	1000			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	149.418820304166	0			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	NaN	9.5			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	140.452286548797	10			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	NaN	15			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	NaN	20			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	141.679887531441	25			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	NaN	30			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	148.044954288074	40			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	NaN	45			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	155.541435449975	55			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	NaN	60			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	NaN	65			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	NaN	70			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	146.179935172369	75			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	NaN	80			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	NaN	85			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	NaN	90			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	141.918886034242	95			normal
S2_Obs_03	D03_Lucarelli_RS23_TC003	NaN	100			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	228.772478181894	0			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	NaN	9.5			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	NaN	10			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	220.161726631076	15			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	NaN	20			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	NaN	25			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	195.465394658946	30			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	NaN	40			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	204.967799625795	45			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	NaN	55			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	NaN	60			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	215.60891535616	65			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	NaN	70			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	NaN	75			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	NaN	80			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	218.591208525374	85			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	NaN	90			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	NaN	95			normal
S4_Obs_1	D03_Lucarelli_RS23_TC003	215.702960239985	100			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	0.0877989747826492	0			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	0.0212932080786212	9.5			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	NaN	10			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	NaN	15			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	-0.0598952628629589	20			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	NaN	25			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	0.0531794773132348	30			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	0.10935575424085	40			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	NaN	45			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	-0.0723861782423688	55			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	NaN	60			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	NaN	65			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	0.00178293386190918	70			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	NaN	75			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	NaN	80			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	-0.0821949044894864	85			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	NaN	90			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	NaN	95			normal
ppS2_ppS2_ppS2_Obs_1	D03_Lucarelli_RS23_TC003	NaN	100			normal
pS2_Obs_1	D03_Lucarelli_RS23_TC003	0.106187998954939	0			normal
