observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
IPR_I1_Obs_1	IPR_I1_Obs	IPR_I1*scale1_IPR_I1_Obs	lin	sd1_IPR_I1_Obs	normal
IPR_I1_Obs_2	IPR_I1_Obs	IPR_I1*scale2_IPR_I1_Obs	lin	sd2_IPR_I1_Obs	normal
IPR_I1_Obs_3	IPR_I1_Obs	IPR_I1*scale3_IPR_I1_Obs	lin	sd3_IPR_I1_Obs	normal
IPR_I1_Obs_4	IPR_I1_Obs	IPR_I1*scale4_IPR_I1_Obs	lin	sd4_IPR_I1_Obs	normal
IPR_I1_Obs_5	IPR_I1_Obs	IPR_I1*scale5_IPR_I1_Obs	lin	sd5_IPR_I1_Obs	normal
IPR_I1_Obs_6	IPR_I1_Obs	IPR_I1*scale6_IPR_I1_Obs	lin	sd6_IPR_I1_Obs	normal
IPR_I1_Obs_7	IPR_I1_Obs	IPR_I1*scale7_IPR_I1_Obs	lin	sd7_IPR_I1_Obs	normal
IPR_I1_Obs_8	IPR_I1_Obs	IPR_I1*scale8_IPR_I1_Obs	lin	sd8_IPR_I1_Obs	normal
IPR_I2_Obs_1	IPR_I2_Obs	IPR_I2*scale1_IPR_I2_Obs	lin	sd1_IPR_I2_Obs	normal
IPR_I2_Obs_2	IPR_I2_Obs	IPR_I2*scale2_IPR_I2_Obs	lin	sd2_IPR_I2_Obs	normal
IPR_I2_Obs_3	IPR_I2_Obs	IPR_I2*scale3_IPR_I2_Obs	lin	sd3_IPR_I2_Obs	normal
IPR_I2_Obs_4	IPR_I2_Obs	IPR_I2*scale4_IPR_I2_Obs	lin	sd4_IPR_I2_Obs	normal
IPR_I2_Obs_5	IPR_I2_Obs	IPR_I2*scale5_IPR_I2_Obs	lin	sd5_IPR_I2_Obs	normal
IPR_I2_Obs_6	IPR_I2_Obs	IPR_I2*scale6_IPR_I2_Obs	lin	sd6_IPR_I2_Obs	normal
IPR_I2_Obs_7	IPR_I2_Obs	IPR_I2*scale7_IPR_I2_Obs	lin	sd7_IPR_I2_Obs	normal
IPR_I2_Obs_8	IPR_I2_Obs	IPR_I2*scale8_IPR_I2_Obs	lin	sd8_IPR_I2_Obs	normal
IPR_O_Obs_1	IPR_O_Obs	IPR_O*scale1_IPR_O_Obs	lin	sd1_IPR_O_Obs	normal
IPR_O_Obs_2	IPR_O_Obs	IPR_O*scale2_IPR_O_Obs	lin	sd2_IPR_O_Obs	normal
IPR_O_Obs_3	IPR_O_Obs	IPR_O*scale3_IPR_O_Obs	lin	sd3_IPR_O_Obs	normal
IPR_O_Obs_4	IPR_O_Obs	IPR_O*scale4_IPR_O_Obs	lin	sd4_IPR_O_Obs	normal
IPR_O_Obs_5	IPR_O_Obs	IPR_O*scale5_IPR_O_Obs	lin	sd5_IPR_O_Obs	normal
IPR_O_Obs_6	IPR_O_Obs	IPR_O*scale6_IPR_O_Obs	lin	sd6_IPR_O_Obs	normal
IPR_O_Obs_7	IPR_O_Obs	IPR_O*scale7_IPR_O_Obs	lin	sd7_IPR_O_Obs	normal
IPR_O_Obs_8	IPR_O_Obs	IPR_O*scale8_IPR_O_Obs	lin	sd8_IPR_O_Obs	normal
IPR_R_Obs_1	IPR_R_Obs	IPR_R*scale1_IPR_R_Obs	lin	sd1_IPR_R_Obs	normal
IPR_R_Obs_2	IPR_R_Obs	IPR_R*scale2_IPR_R_Obs	lin	sd2_IPR_R_Obs	normal
IPR_R_Obs_3	IPR_R_Obs	IPR_R*scale3_IPR_R_Obs	lin	sd3_IPR_R_Obs	normal
IPR_R_Obs_4	IPR_R_Obs	IPR_R*scale4_IPR_R_Obs	lin	sd4_IPR_R_Obs	normal
IPR_R_Obs_5	IPR_R_Obs	IPR_R*scale5_IPR_R_Obs	lin	sd5_IPR_R_Obs	normal
IPR_R_Obs_6	IPR_R_Obs	IPR_R*scale6_IPR_R_Obs	lin	sd6_IPR_R_Obs	normal
IPR_R_Obs_7	IPR_R_Obs	IPR_R*scale7_IPR_R_Obs	lin	sd7_IPR_R_Obs	normal
IPR_R_Obs_8	IPR_R_Obs	IPR_R*scale8_IPR_R_Obs	lin	sd8_IPR_R_Obs	normal
