t,Compound_3_Obs,Compound_4_Obs,Compound_5_Obs,Compound_6_Obs,Compound_7_Obs
0,0.0441344361725839,-0.790880701358996,-0.553686141087148,0.00241267455491426,-0.00894139677642859
5.5,NaN,NaN,NaN,NaN,0.301204651878231
6.5,NaN,9.85838142266932,NaN,NaN,NaN
8,0.0783542018864613,NaN,NaN,NaN,NaN
10,NaN,NaN,0.320414482858241,0.00882180369439326,0.392015200778414
15,0.0202167220296835,8.85977142426326,NaN,NaN,NaN
20,NaN,7.60801679222725,1.83453841053469,0.0518643706321538,-0.0681143740765881
25,0.0812342071983881,NaN,NaN,NaN,0.445442978289107
30,NaN,5.14155060688036,5.55627659265366,NaN,NaN
35,0.0969904143013427,3.52411815753488,NaN,0.074941087320982,0.450758268469784
40,NaN,NaN,6.27055633373905,NaN,0.026485027997056
45,0.118306650446207,2.45695992892862,NaN,0.0981911201898302,NaN
50,NaN,NaN,NaN,NaN,0.316683489013436
55,NaN,NaN,5.941472078324,NaN,NaN
60,0.151326025355271,2.52175072505262,NaN,0.145421161063959,NaN
65,NaN,NaN,NaN,NaN,2.27062691761198
70,NaN,NaN,5.33098993474201,NaN,NaN
75,0.196820713559842,-0.295969568591173,NaN,NaN,NaN
80,NaN,NaN,NaN,0.122075158225738,4.5590156879854
85,NaN,NaN,5.35588777113133,NaN,NaN
90,0.0863974102310906,1.5833287893872,NaN,NaN,NaN
95,NaN,NaN,NaN,0.110177620040799,6.59902369179662
100,0.0953067877925378,0.548228223626582,2.30602159209914,0.120880978146088,NaN
150,0.0755059196293761,0.530413198926689,1.95562836002364,0.031094142502088,NaN
200,NaN,NaN,1.52028749192898,0.0619641784145442,NaN
