t,Compound_4_Obs,Compound_5_Obs,Compound_6_Obs,Compound_7_Obs
0,-3.10591319545941,3.2442724055968,0.00210305329831461,0.20901940241968
7,18.3713115673855,NaN,NaN,NaN
8,NaN,-1.37907003595143,NaN,1.47108254853775
15,22.1716841577528,4.58815210331885,0.0880913043353594,0.678098255409543
20,18.1475078443984,NaN,NaN,NaN
25,NaN,6.8637837202831,NaN,1.24887611132983
30,12.9695554546176,NaN,0.115699677884663,NaN
35,NaN,14.2552087014303,NaN,-0.000208431610203119
40,6.3143480050322,NaN,NaN,NaN
45,NaN,14.7697127791765,0.178714405801255,0.304668342221029
50,7.92492698379579,NaN,NaN,NaN
60,4.13140463999756,13.4436762381989,NaN,4.43644894768707
65,NaN,NaN,0.236180409087705,NaN
75,1.97389397671568,9.30771447675996,NaN,7.95008920086101
85,NaN,NaN,0.191871204653523,NaN
90,1.10006625030796,10.0206721548418,NaN,NaN
95,NaN,NaN,NaN,14.4142114010424
100,-0.885626164287061,6.95906492836952,0.276112295054276,14.6511778732963
150,3.51672859641898,5.25193942316987,0.203922225465605,NaN
200,NaN,NaN,0.112485355842156,NaN
250,NaN,NaN,0.0785801262916661,NaN
300,NaN,NaN,0.102723420205168,NaN
