observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
AC_Fsk_Obs_01	AC_Fsk_Obs	AC_Fsk*scale10_AC_Fsk_Obs	lin	sd10_AC_Fsk_Obs	normal
AC_Fsk_Obs_02	AC_Fsk_Obs	AC_Fsk*scale11_AC_Fsk_Obs	lin	sd11_AC_Fsk_Obs	normal
AC_Fsk_Obs_03	AC_Fsk_Obs	AC_Fsk*scale12_AC_Fsk_Obs	lin	sd12_AC_Fsk_Obs	normal
AC_Fsk_Obs_04	AC_Fsk_Obs	AC_Fsk*scale13_AC_Fsk_Obs	lin	sd13_AC_Fsk_Obs	normal
AC_Fsk_Obs_05	AC_Fsk_Obs	AC_Fsk*scale14_AC_Fsk_Obs	lin	sd14_AC_Fsk_Obs	normal
AC_Fsk_Obs_06	AC_Fsk_Obs	AC_Fsk*scale15_AC_Fsk_Obs	lin	sd15_AC_Fsk_Obs	normal
AC_Fsk_Obs_07	AC_Fsk_Obs	AC_Fsk*scale16_AC_Fsk_Obs	lin	sd16_AC_Fsk_Obs	normal
AC_Fsk_Obs_08	AC_Fsk_Obs	AC_Fsk*scale17_AC_Fsk_Obs	lin	sd17_AC_Fsk_Obs	normal
AC_Fsk_Obs_09	AC_Fsk_Obs	AC_Fsk*scale1_AC_Fsk_Obs	lin	sd1_AC_Fsk_Obs	normal
AC_Fsk_Obs_10	AC_Fsk_Obs	AC_Fsk*scale2_AC_Fsk_Obs	lin	sd2_AC_Fsk_Obs	normal
AC_Fsk_Obs_11	AC_Fsk_Obs	AC_Fsk*scale3_AC_Fsk_Obs	lin	sd3_AC_Fsk_Obs	normal
AC_Fsk_Obs_12	AC_Fsk_Obs	AC_Fsk*scale4_AC_Fsk_Obs	lin	sd4_AC_Fsk_Obs	normal
AC_Fsk_Obs_13	AC_Fsk_Obs	AC_Fsk*scale5_AC_Fsk_Obs	lin	sd5_AC_Fsk_Obs	normal
AC_Fsk_Obs_14	AC_Fsk_Obs	AC_Fsk*scale6_AC_Fsk_Obs	lin	sd6_AC_Fsk_Obs	normal
AC_Fsk_Obs_15	AC_Fsk_Obs	AC_Fsk*scale7_AC_Fsk_Obs	lin	sd7_AC_Fsk_Obs	normal
AC_Fsk_Obs_16	AC_Fsk_Obs	AC_Fsk*scale8_AC_Fsk_Obs	lin	sd8_AC_Fsk_Obs	normal
AC_Fsk_Obs_17	AC_Fsk_Obs	AC_Fsk*scale9_AC_Fsk_Obs	lin	sd9_AC_Fsk_Obs	normal
Compound_1_Obs_01	Compound_1_Obs	scale10_Compound_1_Obs*(RIIp_cAMP_C_2 + RIIp_Sp8_Br_cAMPS_C_2)	lin	sd10_Compound_1_Obs	normal
Compound_1_Obs_02	Compound_1_Obs	scale11_Compound_1_Obs*(RIIp_cAMP_C_2 + RIIp_Sp8_Br_cAMPS_C_2)	lin	sd11_Compound_1_Obs	normal
Compound_1_Obs_03	Compound_1_Obs	scale12_Compound_1_Obs*(RIIp_cAMP_C_2 + RIIp_Sp8_Br_cAMPS_C_2)	lin	sd12_Compound_1_Obs	normal
Compound_1_Obs_04	Compound_1_Obs	scale13_Compound_1_Obs*(RIIp_cAMP_C_2 + RIIp_Sp8_Br_cAMPS_C_2)	lin	sd13_Compound_1_Obs	normal
Compound_1_Obs_05	Compound_1_Obs	scale14_Compound_1_Obs*(RIIp_cAMP_C_2 + RIIp_Sp8_Br_cAMPS_C_2)	lin	sd14_Compound_1_Obs	normal
Compound_1_Obs_06	Compound_1_Obs	scale15_Compound_1_Obs*(RIIp_cAMP_C_2 + RIIp_Sp8_Br_cAMPS_C_2)	lin	sd15_Compound_1_Obs	normal
