observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
Compound_2_Obs_1	D1_Weber_RS03_TC001	D1_Weber_RS03_TC001	35920770.11485	0			normal
Compound_2_Obs_1	D1_Weber_RS03_TC001	D1_Weber_RS03_TC001	38847094.4069562	1			normal
Compound_2_Obs_1	D1_Weber_RS03_TC001	D1_Weber_RS03_TC001	35745076.3172277	2			normal
Compound_2_Obs_1	D1_Weber_RS03_TC001	D1_Weber_RS03_TC001	39193507.8715807	3.5			normal
Compound_2_Obs_1	D1_Weber_RS03_TC001	D1_Weber_RS03_TC001	34931452.5589308	4.5			normal
Compound_2_Obs_1	D1_Weber_RS03_TC001	D1_Weber_RS03_TC001	36494391.8682814	6			normal
Compound_2_Obs_1	D1_Weber_RS03_TC001	D1_Weber_RS03_TC001	38769624.5196544	7.5			normal
Compound_2_Obs_1	D1_Weber_RS03_TC001	D1_Weber_RS03_TC001	32001821.04725	9.5			normal
Compound_2_Obs_1	D1_Weber_RS03_TC001	D1_Weber_RS03_TC001	30405163.8675658	10			normal
Compound_2_Obs_1	D1_Weber_RS03_TC001	D1_Weber_RS03_TC001	36672778.2860693	15			normal
Compound_2_Obs_1	D1_Weber_RS03_TC001	D1_Weber_RS03_TC001	37481924.3858727	20			normal
Compound_1_Obs_1	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	5371535.86448976	0			normal
Compound_1_Obs_1	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	55066734.0649204	3.5			normal
Compound_1_Obs_1	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	64848431.2263397	7			normal
Compound_1_Obs_1	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	58610359.1992727	10			normal
Compound_1_Obs_1	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	59970156.9681011	15			normal
Compound_1_Obs_1	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	58068977.8762458	20			normal
Compound_1_Obs_1	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	92530537.1132135	25			normal
Compound_1_Obs_1	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	96354080.4023618	30			normal
Compound_1_Obs_1	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	88179436.0564446	35			normal
Compound_1_Obs_1	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	95852707.8387828	40			normal
Compound_1_Obs_1	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	NaN	45			normal
Compound_1_Obs_1	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	92383778.7104828	50			normal
Compound_1_Obs_1	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	87996249.1194652	60			normal
Compound_1_Obs_1	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	88917778.7143058	70			normal
Compound_2_Obs_2	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	26195902.1967123	0			normal
Compound_2_Obs_2	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	41310499.8838196	3.5			normal
Compound_2_Obs_2	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	72584982.21551	7			normal
Compound_2_Obs_2	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	58585912.0836146	10			normal
Compound_2_Obs_2	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	71025715.7874835	15			normal
Compound_2_Obs_2	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	107234539.88506	20			normal
Compound_2_Obs_2	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	131428607.098873	25			normal
Compound_2_Obs_2	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	140588452.570452	30			normal
Compound_2_Obs_2	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	NaN	35			normal
Compound_2_Obs_2	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	167447230.973106	40			normal
Compound_2_Obs_2	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	192527774.803629	45			normal
Compound_2_Obs_2	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	NaN	50			normal
Compound_2_Obs_2	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	255828762.332068	60			normal
Compound_2_Obs_2	D1_Weber_RS03_TC001	D2_Weber_RS03_TC002	242632044.601811	70			normal
Compound_1_Obs_2	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	2136150.28941597	0			normal
Compound_1_Obs_2	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	NaN	3			normal
Compound_1_Obs_2	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	1758833.10975635	4			normal
Compound_1_Obs_2	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	NaN	6.5			normal
Compound_1_Obs_2	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	2338687.73100637	7.5			normal
Compound_1_Obs_2	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	NaN	9.5			normal
Compound_1_Obs_2	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	1922149.8151641	10			normal
Compound_1_Obs_2	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	1936836.43142948	15			normal
Compound_1_Obs_2	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	2384365.66228408	20			normal
Compound_1_Obs_2	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	NaN	25			normal
Compound_1_Obs_2	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	2156702.57195341	30			normal
Compound_1_Obs_2	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	2294366.77481581	35			normal
Compound_1_Obs_2	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	NaN	40			normal
Compound_1_Obs_2	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	2349797.61351054	45			normal
Compound_1_Obs_2	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	2199666.35327348	55			normal
Compound_1_Obs_2	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	2055980.61528603	65			normal
Compound_2_Obs_3	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	42744309.3403659	0			normal
Compound_2_Obs_3	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	63428982.5429955	3			normal
Compound_2_Obs_3	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	NaN	4			normal
Compound_2_Obs_3	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	131792344.339856	6.5			normal
Compound_2_Obs_3	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	NaN	7.5			normal
Compound_2_Obs_3	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	106085849.762338	9.5			normal
Compound_2_Obs_3	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	NaN	10			normal
Compound_2_Obs_3	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	137658961.096971	15			normal
Compound_2_Obs_3	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	150762112.561291	20			normal
Compound_2_Obs_3	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	161232596.144778	25			normal
Compound_2_Obs_3	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	172943150.830658	30			normal
Compound_2_Obs_3	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	NaN	35			normal
Compound_2_Obs_3	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	178552319.053813	40			normal
Compound_2_Obs_3	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	171186575.171342	45			normal
Compound_2_Obs_3	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	194355548.45929	55			normal
Compound_2_Obs_3	D1_Weber_RS03_TC001	D3_Weber_RS03_TC003	185900535.524537	65			normal
