parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
a11	a11	log10	0.0001	100	0.191425592502109	1	parameterScaleUniform	
a12	a12	log10	0.0001	100	17.7827941003892	1	parameterScaleUniform	
a21	a21	log10	0.0001	100	2.2233098906514	1	parameterScaleUniform	
a22	a22	log10	1.99526231496888e-05	100	7.41310241300918e-05	1	parameterScaleUniform	
a31	a31	log10	0.0001	100	0.221819641980022	1	parameterScaleUniform	
a32	a32	log10	0.0001	100	0.0001	1	parameterScaleUniform	
a33	a33	log10	1.58489319246111e-05	100	6.02559586074358e-05	1	parameterScaleUniform	
m11	m11	log10	100	100000000000	15848931924.6111	1	parameterScaleUniform	
m22	m22	log10	100	10000000000	4168.69383470335	1	parameterScaleUniform	
m31	m31	log10	100	10000000000	9772372209.55811	1	parameterScaleUniform	
m33	m33	log10	100	10000000000	36307805.4770101	1	parameterScaleUniform	
p11	p11	log10	1e-05	100000	2.75422870333817	1	parameterScaleUniform	
p12	p12	log10	1e-05	100000	0.00354813389233575	1	parameterScaleUniform	
p13	p13	log10	1e-05	100000	0.00162181009735893	1	parameterScaleUniform	
p21	p21	log10	1e-05	100000	5.50807696405403	1	parameterScaleUniform	
p22	p22	log10	1e-05	100000	12.5892541179417	1	parameterScaleUniform	
p31	p31	log10	1e-05	100000	4073.80277804113	1	parameterScaleUniform	
p32	p32	log10	1e-05	100000	33.1131121482591	1	parameterScaleUniform	
p33	p33	log10	1e-05	100000	19498.4459975805	1	parameterScaleUniform	
pu2	pu2	log10	1e-05	1000	1	0	parameterScaleUniform	
pu3	pu3	log10	0.1	1000000000	114815362.149688	1	parameterScaleUniform	
pu4	pu4	log10	0.1	100000000	20892961.3085404	1	parameterScaleUniform	
pu5	pu5	log10	0.1	100000000	20.4173794466953	1	parameterScaleUniform	
pu6	pu6	log10	0.1	100000000	63.0957344480193	1	parameterScaleUniform	
s12	s12	log10	100	10000000	87096.3589956081	1	parameterScaleUniform	
s21	s21	log10	100	10000000	3548133.89233575	1	parameterScaleUniform	
s31	s31	log10	100	10000000	4786300.92322638	1	parameterScaleUniform	
sd1_Compound_1_Obs	sd1_Compound_1_Obs	log10	10000	1000000000	7978109.63353667	1	parameterScaleUniform	
sd1_Compound_2_Obs	sd1_Compound_2_Obs	log10	10000	1000000000	3851234.82428932	1	parameterScaleUniform	
sd2_Compound_1_Obs	sd2_Compound_1_Obs	log10	1000	100000000	238396.568586534	1	parameterScaleUniform	
sd2_Compound_2_Obs	sd2_Compound_2_Obs	log10	100000	10000000000	14952024.5001705	1	parameterScaleUniform	
sd3_Compound_2_Obs	sd3_Compound_2_Obs	log10	100000	10000000000	16266720.329719	1	parameterScaleUniform	
