observableId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
EpoR_Obs	D1_Becker_RS05_TC001	521.222381308567	0			normal
EpoR_Obs	D1_Becker_RS05_TC001	NaN	20			normal
EpoR_Obs	D1_Becker_RS05_TC001	204.511301620485	25			normal
EpoR_Obs	D1_Becker_RS05_TC001	NaN	35			normal
EpoR_Obs	D1_Becker_RS05_TC001	NaN	45			normal
EpoR_Obs	D1_Becker_RS05_TC001	168.461935089337	50			normal
EpoR_Obs	D1_Becker_RS05_TC001	NaN	65			normal
EpoR_Obs	D1_Becker_RS05_TC001	NaN	70			normal
EpoR_Obs	D1_Becker_RS05_TC001	234.952729164793	75			normal
EpoR_Obs	D1_Becker_RS05_TC001	NaN	90			normal
EpoR_Obs	D1_Becker_RS05_TC001	213.856190414315	100			normal
EpoR_Obs	D1_Becker_RS05_TC001	470.551205141218	150			normal
EpoR_Obs	D1_Becker_RS05_TC001	375.044112867783	200			normal
EpoR_Obs	D1_Becker_RS05_TC001	426.748939459537	250			normal
EpoR_Obs	D1_Becker_RS05_TC001	508.924271639899	300			normal
EpoR_Obs	D1_Becker_RS05_TC001	402.833707373431	350			normal
EpoR_Obs	D1_Becker_RS05_TC001	NaN	400			normal
EpoR_Obs	D1_Becker_RS05_TC001	524.694195012014	450			normal
EpoR_Obs	D1_Becker_RS05_TC001	NaN	500			normal
EpoR_Obs	D1_Becker_RS05_TC001	NaN	600			normal
EpoR_Obs	D1_Becker_RS05_TC001	NaN	700			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	-1.94238051623097	0			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	215.160919524991	20			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	NaN	25			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	NaN	35			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	326.376954758786	45			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	NaN	50			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	419.97036941556	65			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	NaN	70			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	NaN	75			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	398.899935065152	90			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	508.840531504756	100			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	396.226125327422	150			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	230.144858253159	200			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	200.257612469637	250			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	143.188722197836	300			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	4.22886304055444	350			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	-21.5220538474874	400			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	NaN	450			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	-6.40395856146972	500			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	NaN	600			normal
Epo_EpoR_i_Obs	D1_Becker_RS05_TC001	NaN	700			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	-33.0553999829463	0			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	NaN	20			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	NaN	25			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	106.967894858211	35			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	NaN	45			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	NaN	50			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	NaN	65			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	358.767172157901	70			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	NaN	75			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	NaN	90			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	202.099201683349	100			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	625.179590881239	150			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	599.032734899291	200			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	782.174181076695	250			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	701.566865125114	300			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	NaN	350			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	1108.42053510565	400			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	974.810719201925	450			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	NaN	500			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	1178.49651722064	600			normal
dEpo_e_Obs	D1_Becker_RS05_TC001	1065.24495817819	700			normal
