observableId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	0.00561681738712634	0			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	NaN	10			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	NaN	15			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	NaN	20			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	NaN	25			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	NaN	30			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	NaN	35			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	0.198337460263597	40			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	NaN	45			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	NaN	50			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	NaN	55			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	NaN	60			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	NaN	65			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	NaN	70			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	NaN	75			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	0.210819264318583	80			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	NaN	85			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	NaN	90			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	NaN	95			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	0.192038851456313	100			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	NaN	150			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	0.159828712318643	200			normal
EpoRpJAK2_Obs_1	D01_Bachmann_RS09_TC001	0.181333208351784	250			normal
