observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
CD274mRNA_Obs_1	CD274mRNA_Obs	CD274mRNA*scale1_CD274mRNA_Obs	log10	sd1_CD274mRNA_Obs	normal
CD274mRNA_Obs_2	CD274mRNA_Obs	CD274mRNA*scale2_CD274mRNA_Obs	log10	sd2_CD274mRNA_Obs	normal
DecoyR_Obs_1	DecoyR_Obs	DecoyR	log10	sd1_DecoyR_Obs	normal
DecoyR_Obs_2	DecoyR_Obs	DecoyR	log10	sd2_DecoyR_Obs	normal
IL13_Rec_Obs_1	IL13_Rec_Obs	offset1_IL13_Rec_Obs + IL13_Rec*scale1_IL13_Rec_Obs	log10	sd1_IL13_Rec_Obs	normal
IL13_Rec_Obs_2	IL13_Rec_Obs	offset2_IL13_Rec_Obs + IL13_Rec*scale2_IL13_Rec_Obs	log10	sd2_IL13_Rec_Obs	normal
JAK2_Obs_1	JAK2_Obs	offset1_JAK2_Obs + JAK2*scale1_JAK2_Obs	log10	sd1_JAK2_Obs	normal
JAK2_Obs_2	JAK2_Obs	offset2_JAK2_Obs + JAK2*scale2_JAK2_Obs	log10	sd2_JAK2_Obs	normal
Rec_Obs	Rec_Obs	Rec*scale1_Rec_Obs	log10	sd1_Rec_Obs	normal
Rec_i_Obs	Rec_i_Obs	offset1_Rec_i_Obs + Rec_i*scale1_Rec_i_Obs	log10	sd1_Rec_i_Obs	normal
