parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
k1	k1	log10	0.001	100000	3.62242998416699	1	parameterScaleUniform	
k2	k2	log10	0.001	794328.234724282	114815.362149688	1	parameterScaleUniform	
k3	k3	log10	0.001	100000	16.9824365246174	1	parameterScaleUniform	
k4	k4	log10	0.001	100000	97723.7220955811	1	parameterScaleUniform	
k_1	k_1	log10	0.001	100000	1.84077200146896	1	parameterScaleUniform	
k_2	k_2	log10	0.001	100000	0.00177827941003892	1	parameterScaleUniform	
k_3	k_3	log10	0.001	100000	2.46603933723434	1	parameterScaleUniform	
k_4	k_4	log10	0.001	100000	2344.22881531992	1	parameterScaleUniform	
l2	l2	log10	0.001	100000	0.98976023172239	1	parameterScaleUniform	
l4	l4	log10	0.001	100000	1.92309172891016	1	parameterScaleUniform	
l6	l6	log10	0.001	1000000	162181.009735893	1	parameterScaleUniform	
l_2	l_2	log10	0.001	100000	0.387257644921617	1	parameterScaleUniform	
l_4	l_4	log10	0.001	100000	0.0208929613085404	1	parameterScaleUniform	
l_6	l_6	log10	0.001	100000	0.00112201845430196	1	parameterScaleUniform	
sd1_IPR_O_Obs	sd1_IPR_O_Obs	log10	0.0001	10	0.0256566529703487	1	parameterScaleUniform	
sd1_IPR_R_Obs	sd1_IPR_R_Obs	log10	0.0001	10	0.0395548735055562	1	parameterScaleUniform	
sd1_IPR_S_Obs	sd1_IPR_S_Obs	log10	0.001	100	0.126607665217166	1	parameterScaleUniform	
sd2_IPR_O_Obs	sd2_IPR_O_Obs	log10	0.0001	10	0.0161882536264211	1	parameterScaleUniform	
sd2_IPR_R_Obs	sd2_IPR_R_Obs	log10	0.0001	10	0.0391291127126853	1	parameterScaleUniform	
sd2_IPR_S_Obs	sd2_IPR_S_Obs	log10	0.0001	10	0.0837722152575059	1	parameterScaleUniform	
sd3_IPR_O_Obs	sd3_IPR_O_Obs	log10	1e-05	1	0.00737055175337935	1	parameterScaleUniform	
sd3_IPR_R_Obs	sd3_IPR_R_Obs	log10	0.0001	10	0.039939258717803	1	parameterScaleUniform	
sd3_IPR_S_Obs	sd3_IPR_S_Obs	log10	0.0001	10	0.0364334250068497	1	parameterScaleUniform	
sd4_IPR_O_Obs	sd4_IPR_O_Obs	log10	1e-05	1	0.00190370653174207	1	parameterScaleUniform	
sd4_IPR_R_Obs	sd4_IPR_R_Obs	log10	0.0001	10	0.0423545429881401	1	parameterScaleUniform	
sd4_IPR_S_Obs	sd4_IPR_S_Obs	log10	0.0001	10	0.0105657419600293	1	parameterScaleUniform	
sd5_IPR_O_Obs	sd5_IPR_O_Obs	log10	1e-07	0.01	2.93967960949242e-05	1	parameterScaleUniform	
sd5_IPR_R_Obs	sd5_IPR_R_Obs	log10	0.0001	10	0.0457720116705087	1	parameterScaleUniform	
sd5_IPR_S_Obs	sd5_IPR_S_Obs	log10	1e-06	0.1	0.000152967792723014	1	parameterScaleUniform	
sd6_IPR_O_Obs	sd6_IPR_O_Obs	log10	1e-06	0.1	0.000286417796990658	1	parameterScaleUniform	
sd6_IPR_R_Obs	sd6_IPR_R_Obs	log10	0.0001	10	0.0424130983910488	1	parameterScaleUniform	
sd6_IPR_S_Obs	sd6_IPR_S_Obs	log10	1e-05	1	0.00150973248538731	1	parameterScaleUniform	
sd7_IPR_O_Obs	sd7_IPR_O_Obs	log10	1e-05	1	0.00728115036706741	1	parameterScaleUniform	
sd7_IPR_R_Obs	sd7_IPR_R_Obs	log10	0.0001	10	0.0750585205590237	1	parameterScaleUniform	
sd7_IPR_S_Obs	sd7_IPR_S_Obs	log10	0.0001	10	0.0348899221173461	1	parameterScaleUniform	
sd8_IPR_O_Obs	sd8_IPR_O_Obs	log10	1e-05	1	0.00708924523563398	1	parameterScaleUniform	
sd8_IPR_R_Obs	sd8_IPR_R_Obs	log10	0.0001	10	0.0514991427647867	1	parameterScaleUniform	
sd8_IPR_S_Obs	sd8_IPR_S_Obs	log10	0.0001	10	0.0395002641597884	1	parameterScaleUniform	
