observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
Compound_1_Obs_1	D1_Weber_RS19_TC001	D1_Weber_RS19_TC001	1985141.08408562	0			normal
Compound_1_Obs_1	D1_Weber_RS19_TC001	D1_Weber_RS19_TC001	2075212.68362237	1.5			normal
Compound_1_Obs_1	D1_Weber_RS19_TC001	D1_Weber_RS19_TC001	2130564.47799843	2.5			normal
Compound_1_Obs_1	D1_Weber_RS19_TC001	D1_Weber_RS19_TC001	1999647.18723996	4			normal
Compound_1_Obs_1	D1_Weber_RS19_TC001	D1_Weber_RS19_TC001	2126089.41717387	5.5			normal
Compound_1_Obs_1	D1_Weber_RS19_TC001	D1_Weber_RS19_TC001	2189191.12306676	7.5			normal
Compound_1_Obs_1	D1_Weber_RS19_TC001	D1_Weber_RS19_TC001	2130393.28456201	9.5			normal
Compound_1_Obs_1	D1_Weber_RS19_TC001	D1_Weber_RS19_TC001	2036753.75203253	10			normal
Compound_1_Obs_1	D1_Weber_RS19_TC001	D1_Weber_RS19_TC001	2147476.47787423	15			normal
Compound_1_Obs_1	D1_Weber_RS19_TC001	D1_Weber_RS19_TC001	2071280.04259036	20			normal
Compound_1_Obs_2	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	3169378.65976743	0			normal
Compound_1_Obs_2	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	NaN	3			normal
Compound_1_Obs_2	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	47907753.5489152	3.5			normal
Compound_1_Obs_2	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	NaN	6			normal
Compound_1_Obs_2	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	50104390.2797558	7			normal
Compound_1_Obs_2	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	NaN	9.5			normal
Compound_1_Obs_2	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	47743692.6970706	10			normal
Compound_1_Obs_2	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	50926265.5820297	15			normal
Compound_1_Obs_2	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	50477983.4178012	20			normal
Compound_1_Obs_2	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	26928881.6362688	25			normal
Compound_1_Obs_2	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	NaN	30			normal
Compound_1_Obs_2	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	NaN	35			normal
Compound_1_Obs_2	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	NaN	45			normal
Compound_1_Obs_2	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	NaN	50			normal
Compound_1_Obs_2	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	NaN	60			normal
Compound_1_Obs_2	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	NaN	70			normal
Compound_2_Obs_1	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	61022582.9000875	0			normal
Compound_2_Obs_1	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	4974470.26912548	3			normal
Compound_2_Obs_1	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	NaN	3.5			normal
Compound_2_Obs_1	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	6092442.81774636	6			normal
Compound_2_Obs_1	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	NaN	7			normal
Compound_2_Obs_1	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	5474365.23991449	9.5			normal
Compound_2_Obs_1	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	NaN	10			normal
Compound_2_Obs_1	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	4205200.77040844	15			normal
Compound_2_Obs_1	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	6349544.61705253	20			normal
Compound_2_Obs_1	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	15119546.8871977	25			normal
Compound_2_Obs_1	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	6411867.72195059	30			normal
Compound_2_Obs_1	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	6685145.03490135	35			normal
Compound_2_Obs_1	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	7692326.10502648	45			normal
Compound_2_Obs_1	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	9063530.88914134	50			normal
Compound_2_Obs_1	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	9219119.95708143	60			normal
Compound_2_Obs_1	D1_Weber_RS19_TC001	D2_Weber_RS19_TC002	9904996.02965162	70			normal
Compound_1_Obs_3	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	2280875.02341038	0			normal
Compound_1_Obs_3	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	NaN	3			normal
Compound_1_Obs_3	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	2126379.53004115	3.5			normal
Compound_1_Obs_3	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	NaN	6			normal
Compound_1_Obs_3	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	2104347.54211628	7.5			normal
Compound_1_Obs_3	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	NaN	9.5			normal
Compound_1_Obs_3	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	2089320.24299684	10			normal
Compound_1_Obs_3	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	2118128.84295337	15			normal
Compound_1_Obs_3	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	1989384.0242628	20			normal
Compound_1_Obs_3	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	2062677.59429622	25			normal
Compound_1_Obs_3	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	1825338.89071517	30			normal
Compound_1_Obs_3	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	2084855.93331049	40			normal
Compound_1_Obs_3	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	2155184.49089082	45			normal
Compound_1_Obs_3	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	2149339.07838115	55			normal
Compound_1_Obs_3	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	2104225.42327901	65			normal
Compound_2_Obs_2	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	62113197.7787106	0			normal
Compound_2_Obs_2	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	152536016.938499	3			normal
Compound_2_Obs_2	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	NaN	3.5			normal
Compound_2_Obs_2	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	189076473.325137	6			normal
Compound_2_Obs_2	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	NaN	7.5			normal
Compound_2_Obs_2	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	180232205.325939	9.5			normal
Compound_2_Obs_2	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	NaN	10			normal
Compound_2_Obs_2	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	194841144.407116	15			normal
Compound_2_Obs_2	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	226404783.375706	20			normal
Compound_2_Obs_2	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	209323528.42885	25			normal
Compound_2_Obs_2	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	230809734.414205	30			normal
Compound_2_Obs_2	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	258335875.703319	40			normal
Compound_2_Obs_2	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	264138744.926341	45			normal
Compound_2_Obs_2	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	292177840.52777	55			normal
Compound_2_Obs_2	D1_Weber_RS19_TC001	D3_Weber_RS19_TC003	306130992.856641	65			normal
