parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
Rec_act	Rec_act	log10	1e-05	1000	0.00426579518801593	1	parameterScaleUniform	
S2tot	S2tot	log10	1e-05	1000	158.489319246111	1	parameterScaleUniform	
S3tot	S3tot	log10	1e-05	1000	31.6227766016838	1	parameterScaleUniform	
S4tot	S4tot	log10	1e-05	1000	51.2861383991365	1	parameterScaleUniform	
S_dephos	S_dephos	log10	1e-05	1000	0.152405275379729	1	parameterScaleUniform	
S_dephosphos	S_dephosphos	log10	1e-05	1000	0.0794328234724281	1	parameterScaleUniform	
S_phos	S_phos	log10	1e-05	1000	0.22284351492703	1	parameterScaleUniform	
geneA_act1	geneA_act1	log10	1e-05	1000	0.0087096358995608	1	parameterScaleUniform	
geneA_act2	geneA_act2	log10	1e-05	1000	0.000524807460249773	1	parameterScaleUniform	
geneA_act3	geneA_act3	lin	0	1000	0	0	parameterScaleUniform	
geneA_inh1	geneA_inh1	lin	0	1000	0	0	parameterScaleUniform	
geneA_inh2	geneA_inh2	log10	1e-05	1000	0.0239883291901949	1	parameterScaleUniform	
geneA_inh3	geneA_inh3	log10	1e-05	1000	0.0229086765276777	1	parameterScaleUniform	
geneA_turn	geneA_turn	log10	1e-05	1000	0.00831763771102671	1	parameterScaleUniform	
geneB_act1	geneB_act1	log10	1e-05	1000	0.318419752172612	1	parameterScaleUniform	
geneB_act2	geneB_act2	log10	1e-05	1000	0.0416869383470335	1	parameterScaleUniform	
geneB_act3	geneB_act3	log10	1e-05	1000	0.0346736850452532	1	parameterScaleUniform	
geneB_inh1	geneB_inh1	lin	0	1000	0	0	parameterScaleUniform	
geneB_inh2	geneB_inh2	log10	1e-05	1000	1.07720906634409	1	parameterScaleUniform	
geneB_inh3	geneB_inh3	log10	1e-05	1000	0.21183611352485	1	parameterScaleUniform	
geneB_turn	geneB_turn	log10	1e-05	1000	0.00741310241300918	1	parameterScaleUniform	
geneC_act1	geneC_act1	log10	1e-05	1000	0.00831763771102671	1	parameterScaleUniform	
geneC_act2	geneC_act2	lin	0	1000	0	0	parameterScaleUniform	
geneC_act3	geneC_act3	lin	0	1000	0	0	parameterScaleUniform	
geneC_inh1	geneC_inh1	lin	0	1000	0	0	parameterScaleUniform	
geneC_inh2	geneC_inh2	log10	1e-05	1000	0.0245470891568503	1	parameterScaleUniform	
geneC_inh3	geneC_inh3	log10	1e-05	1000	0.0660693448007596	1	parameterScaleUniform	
geneC_turn	geneC_turn	log10	1e-05	1000	0.00691830970918936	1	parameterScaleUniform	
geneD_act1	geneD_act1	log10	1e-05	1000	0.0208929613085404	1	parameterScaleUniform	
geneD_act2	geneD_act2	log10	1e-05	1000	0.000229086765276777	1	parameterScaleUniform	
geneD_act3	geneD_act3	lin	0	1000	0	0	parameterScaleUniform	
geneD_inh1	geneD_inh1	lin	0	1000	0	0	parameterScaleUniform	
geneD_inh2	geneD_inh2	log10	1e-05	1000	0.0575439937337157	1	parameterScaleUniform	
geneD_inh3	geneD_inh3	log10	1e-05	1000	0.0812830516164099	1	parameterScaleUniform	
geneD_turn	geneD_turn	log10	1e-05	1000	0.00154881661891248	1	parameterScaleUniform	
geneE_act1	geneE_act1	lin	0	1000	0	0	parameterScaleUniform	
geneE_act2	geneE_act2	log10	1e-05	1000	1.06071814963532	1	parameterScaleUniform	
geneE_act3	geneE_act3	log10	1e-05	1000	9.61612278383665	1	parameterScaleUniform	
geneE_inh1	geneE_inh1	log10	1e-05	1000	9.16220490122	1	parameterScaleUniform	
