parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
delta_EL	delta_EL	log10	1e-05	1000	0.316227766016838	1	parameterScaleUniform	
delta_LM	delta_LM	log10	1e-05	1000	0.0275422870333817	1	parameterScaleUniform	
delta_NE	delta_NE	log10	1e-05	1000	0.0234422881531992	1	parameterScaleUniform	
mu_EE	mu_EE	log10	1e-05	1000	2.18776162394955e-05	1	parameterScaleUniform	
mu_LE	mu_LE	log10	1e-12	1000	5.01187233627271e-11	1	parameterScaleUniform	
mu_LL	mu_LL	log10	1e-10	1000	6.76082975391982e-06	1	parameterScaleUniform	
mu_N	mu_N	log10	1e-05	1000	0.515228644581757	1	parameterScaleUniform	
mu_P	mu_P	log10	1e-05	1000	1.58489319246111e-05	1	parameterScaleUniform	
mu_PE	mu_PE	log10	1e-10	1000	2.29086765276777e-10	1	parameterScaleUniform	
mu_PL	mu_PL	log10	1e-05	1000	3.80189396320561e-05	1	parameterScaleUniform	
rho_E	rho_E	log10	1e-05	1000	0.626613864672335	1	parameterScaleUniform	
rho_P	rho_P	log10	1e-05	1000	0.126383389904525	1	parameterScaleUniform	
sd1_Memory_Obs	sd1_Memory_Obs	log10	10	1000000	7406.27783668155	1	parameterScaleUniform	
sd1_Naive_Obs	sd1_Naive_Obs	log10	10	1000000	1502.79589470611	1	parameterScaleUniform	
sd1_Pathogen_Obs	sd1_Pathogen_Obs	log10	0.01	1000	1.07031842092201	1	parameterScaleUniform	
