observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
IRS_Obs	IRS_Obs	IRS	log10	sd1_IRS_Obs	normal
IRSiP_Obs	IRSiP_Obs	offset1_IRSiP_Obs + IRSiP*scale1_IRSiP_Obs	log10	sd1_IRSiP_Obs	normal
IR_Obs_1	IR_Obs	offset1_IR_Obs + IR*scale1_IR_Obs	log10	sd1_IR_Obs	normal
IR_Obs_2	IR_Obs	offset2_IR_Obs + IR*scale2_IR_Obs	log10	sd2_IR_Obs	normal
IR_Obs_3	IR_Obs	offset3_IR_Obs + IR*scale3_IR_Obs	log10	sd3_IR_Obs	normal
IRiP_Obs	IRiP_Obs	offset1_IRiP_Obs + IRiP*scale1_IRiP_Obs	log10	sd1_IRiP_Obs	normal
IRi_Obs_1	IRi_Obs	IRi	log10	sd1_IRi_Obs	normal
IRi_Obs_2	IRi_Obs	IRi	log10	sd2_IRi_Obs	normal
IRi_Obs_3	IRi_Obs	IRi	log10	sd3_IRi_Obs	normal
IRins_Obs_1	IRins_Obs	IRins	log10	sd1_IRins_Obs	normal
IRins_Obs_2	IRins_Obs	IRins	log10	sd2_IRins_Obs	normal
IRins_Obs_3	IRins_Obs	IRins	log10	sd3_IRins_Obs	normal
IRp_Obs	IRp_Obs	IRp	log10	sd1_IRp_Obs	normal
XX_Obs	XX_Obs	offset1_XX_Obs + XX*scale1_XX_Obs	log10	sd1_XX_Obs	normal
XXp_Obs_1	XXp_Obs	offset1_XXp_Obs + XXp*scale1_XXp_Obs	log10	sd1_XXp_Obs	normal
XXp_Obs_2	XXp_Obs	offset2_XXp_Obs + XXp*scale2_XXp_Obs	log10	sd2_XXp_Obs	normal
XXp_Obs_3	XXp_Obs	offset3_XXp_Obs + XXp*scale3_XXp_Obs	log10	sd3_XXp_Obs	normal
