observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
AC_Fsk_Obs_08	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	-0.0736080899011219	0			normal
AC_Fsk_Obs_08	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	NaN	3.5			normal
AC_Fsk_Obs_08	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	0.106305484065088	4			normal
AC_Fsk_Obs_08	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	NaN	7.5			normal
AC_Fsk_Obs_08	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	0.034480373599996	8			normal
AC_Fsk_Obs_08	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	NaN	8.5			normal
AC_Fsk_Obs_08	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	NaN	10			normal
AC_Fsk_Obs_08	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	0.0953697822210734	15			normal
AC_Fsk_Obs_08	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	-0.037507955280137	20			normal
AC_Fsk_Obs_08	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	0.00793400213377726	25			normal
AC_Fsk_Obs_08	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	-0.0368533557479963	30			normal
AC_Fsk_Obs_08	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	NaN	35			normal
AC_Fsk_Obs_08	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	NaN	40			normal
Rp8_pCPT_cAMPS_Obs_1	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	0.038432319564352	0			normal
Rp8_pCPT_cAMPS_Obs_1	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	-0.127974181443108	3.5			normal
Rp8_pCPT_cAMPS_Obs_1	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	NaN	4			normal
Rp8_pCPT_cAMPS_Obs_1	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	0.0035150159085348	7.5			normal
Rp8_pCPT_cAMPS_Obs_1	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	NaN	8			normal
Rp8_pCPT_cAMPS_Obs_1	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	NaN	8.5			normal
Rp8_pCPT_cAMPS_Obs_1	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	-0.0233380787544884	10			normal
Rp8_pCPT_cAMPS_Obs_1	D001_Isensee_RS19_TC001	D001_Isensee_RS19_TC001	0.0126417184278568	15			normal
