observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
AC_Fsk_Obs_1	AC_Fsk_Obs	AC_Fsk	lin	sd1_AC_Fsk_Obs	normal
AC_Fsk_Obs_2	AC_Fsk_Obs	AC_Fsk	lin	sd2_AC_Fsk_Obs	normal
AC_Fsk_Obs_3	AC_Fsk_Obs	AC_Fsk	lin	sd3_AC_Fsk_Obs	normal
AC_Fsk_Obs_4	AC_Fsk_Obs	AC_Fsk	lin	sd4_AC_Fsk_Obs	normal
AC_Fsk_Obs_5	AC_Fsk_Obs	AC_Fsk	lin	sd5_AC_Fsk_Obs	normal
AC_Fsk_Obs_6	AC_Fsk_Obs	AC_Fsk	lin	sd6_AC_Fsk_Obs	normal
AC_Fsk_Obs_7	AC_Fsk_Obs	AC_Fsk	lin	sd7_AC_Fsk_Obs	normal
Csub_Obs_01	Csub_Obs	Csub	lin	sd10_Csub_Obs	normal
Csub_Obs_02	Csub_Obs	Csub	lin	sd1_Csub_Obs	normal
Csub_Obs_03	Csub_Obs	Csub	lin	sd2_Csub_Obs	normal
Csub_Obs_04	Csub_Obs	Csub	lin	sd3_Csub_Obs	normal
Csub_Obs_05	Csub_Obs	Csub	lin	sd4_Csub_Obs	normal
Csub_Obs_06	Csub_Obs	Csub	lin	sd5_Csub_Obs	normal
Csub_Obs_07	Csub_Obs	Csub	lin	sd6_Csub_Obs	normal
Csub_Obs_08	Csub_Obs	Csub	lin	sd7_Csub_Obs	normal
Csub_Obs_09	Csub_Obs	Csub	lin	sd8_Csub_Obs	normal
Csub_Obs_10	Csub_Obs	Csub	lin	sd9_Csub_Obs	normal
RII_2_Obs_1	RII_2_Obs	RII_2	lin	sd1_RII_2_Obs	normal
RII_2_Obs_2	RII_2_Obs	RII_2	lin	sd2_RII_2_Obs	normal
RII_2_Obs_3	RII_2_Obs	RII_2	lin	sd3_RII_2_Obs	normal
RII_2_Obs_4	RII_2_Obs	RII_2	lin	sd4_RII_2_Obs	normal
RII_2_Obs_5	RII_2_Obs	RII_2	lin	sd5_RII_2_Obs	normal
RII_2_Obs_6	RII_2_Obs	RII_2	lin	sd6_RII_2_Obs	normal
RIIp_2_Obs_1	RIIp_2_Obs	RIIp_2	lin	sd1_RIIp_2_Obs	normal
RIIp_2_Obs_2	RIIp_2_Obs	RIIp_2	lin	sd2_RIIp_2_Obs	normal
RIIp_2_Obs_3	RIIp_2_Obs	RIIp_2	lin	sd3_RIIp_2_Obs	normal
RIIp_2_Obs_4	RIIp_2_Obs	RIIp_2	lin	sd4_RIIp_2_Obs	normal
RIIp_2_Obs_5	RIIp_2_Obs	RIIp_2	lin	sd5_RIIp_2_Obs	normal
RIIp_2_Obs_6	RIIp_2_Obs	RIIp_2	lin	sd6_RIIp_2_Obs	normal
RIIp_2_Obs_7	RIIp_2_Obs	RIIp_2	lin	sd7_RIIp_2_Obs	normal
RIIp_Sp8_Br_cAMPS_2_Obs_1	RIIp_Sp8_Br_cAMPS_2_Obs	RIIp_Sp8_Br_cAMPS_2	lin	sd1_RIIp_Sp8_Br_cAMPS_2_Obs	normal
RIIp_Sp8_Br_cAMPS_2_Obs_2	RIIp_Sp8_Br_cAMPS_2_Obs	RIIp_Sp8_Br_cAMPS_2	lin	sd2_RIIp_Sp8_Br_cAMPS_2_Obs	normal
RIIp_Sp8_Br_cAMPS_2_Obs_3	RIIp_Sp8_Br_cAMPS_2_Obs	RIIp_Sp8_Br_cAMPS_2	lin	sd3_RIIp_Sp8_Br_cAMPS_2_Obs	normal
RIIp_Sp8_Br_cAMPS_2_Obs_4	RIIp_Sp8_Br_cAMPS_2_Obs	RIIp_Sp8_Br_cAMPS_2	lin	sd4_RIIp_Sp8_Br_cAMPS_2_Obs	normal
RIIp_Sp8_Br_cAMPS_2_Obs_5	RIIp_Sp8_Br_cAMPS_2_Obs	RIIp_Sp8_Br_cAMPS_2	lin	sd5_RIIp_Sp8_Br_cAMPS_2_Obs	normal
RIIp_cAMP_2_Obs_1	RIIp_cAMP_2_Obs	RIIp_cAMP_2	lin	sd1_RIIp_cAMP_2_Obs	normal
RIIp_cAMP_2_Obs_2	RIIp_cAMP_2_Obs	RIIp_cAMP_2	lin	sd2_RIIp_cAMP_2_Obs	normal
RIIp_cAMP_2_Obs_3	RIIp_cAMP_2_Obs	RIIp_cAMP_2	lin	sd3_RIIp_cAMP_2_Obs	normal
RIIp_cAMP_2_Obs_4	RIIp_cAMP_2_Obs	RIIp_cAMP_2	lin	sd4_RIIp_cAMP_2_Obs	normal
RIIp_cAMP_2_Obs_5	RIIp_cAMP_2_Obs	RIIp_cAMP_2	lin	sd5_RIIp_cAMP_2_Obs	normal
RIIp_cAMP_2_Obs_6	RIIp_cAMP_2_Obs	RIIp_cAMP_2	lin	sd6_RIIp_cAMP_2_Obs	normal
RIIp_cAMP_2_Obs_7	RIIp_cAMP_2_Obs	RIIp_cAMP_2	lin	sd7_RIIp_cAMP_2_Obs	normal
RIIp_cAMP_C_2_Obs_1	RIIp_cAMP_C_2_Obs	RIIp_cAMP_C_2	lin	sd1_RIIp_cAMP_C_2_Obs	normal
RIIp_cAMP_C_2_Obs_2	RIIp_cAMP_C_2_Obs	RIIp_cAMP_C_2	lin	sd2_RIIp_cAMP_C_2_Obs	normal
RIIp_cAMP_C_2_Obs_3	RIIp_cAMP_C_2_Obs	RIIp_cAMP_C_2	lin	sd3_RIIp_cAMP_C_2_Obs	normal
RIIp_cAMP_C_2_Obs_4	RIIp_cAMP_C_2_Obs	RIIp_cAMP_C_2	lin	sd4_RIIp_cAMP_C_2_Obs	normal
RIIp_cAMP_C_2_Obs_5	RIIp_cAMP_C_2_Obs	RIIp_cAMP_C_2	lin	sd5_RIIp_cAMP_C_2_Obs	normal
RIIp_cAMP_C_2_Obs_6	RIIp_cAMP_C_2_Obs	RIIp_cAMP_C_2	lin	sd6_RIIp_cAMP_C_2_Obs	normal
Sp8_Br_cAMPS_Obs_1	Sp8_Br_cAMPS_Obs	Sp8_Br_cAMPS	lin	sd1_Sp8_Br_cAMPS_Obs	normal
