parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
init_b10	init_b10	log10	1e-05	1000	5.70164272280747	1	parameterScaleUniform	
init_bcar1	init_bcar1	log10	1e-05	1000	5.2844525177518	1	parameterScaleUniform	
init_bcar2	init_bcar2	log10	1e-05	1000	1.86208713666287	1	parameterScaleUniform	
init_bcry	init_bcry	log10	1e-05	1000	10	1	parameterScaleUniform	
init_ohb10	init_ohb10	log10	1e-05	1000	1.36458313658892	1	parameterScaleUniform	
init_zea	init_zea	log10	1e-05	1000	2.73526872630671	1	parameterScaleUniform	
k5	k5	log10	1e-05	1000	0.00186208713666287	1	parameterScaleUniform	
kb1	kb1	log10	1e-05	1000	0.0169824365246174	1	parameterScaleUniform	
kb2	kb2	log10	1e-05	1000	0.00426579518801593	1	parameterScaleUniform	
kc1	kc1	log10	1e-05	1000	0.00181970085860998	1	parameterScaleUniform	
kc2	kc2	log10	1e-05	1000	0.0131825673855641	1	parameterScaleUniform	
kc4	kc4	log10	1e-05	1000	0.00426579518801593	1	parameterScaleUniform	
offset1_bcar_Obs	offset1_bcar_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset1_ohbio_Obs	offset1_ohbio_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset2_bcar_Obs	offset2_bcar_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset2_ohbio_Obs	offset2_ohbio_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset3_ohbio_Obs	offset3_ohbio_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
scale1_bcar_Obs	scale1_bcar_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_ohbio_Obs	scale1_ohbio_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_bcar_Obs	scale2_bcar_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_ohbio_Obs	scale2_ohbio_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_ohbio_Obs	scale3_ohbio_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
sd1_bcar_Obs	sd1_bcar_Obs	log10	0.001	100	0.147904027427809	1	parameterScaleUniform	
sd1_bio_Obs	sd1_bio_Obs	log10	0.001	100	0.142046324278371	1	parameterScaleUniform	
sd1_ohbio_Obs	sd1_ohbio_Obs	log10	0.001	100	0.138966461747854	1	parameterScaleUniform	
sd2_bcar_Obs	sd2_bcar_Obs	log10	0.001	100	0.139604687237286	1	parameterScaleUniform	
sd2_bio_Obs	sd2_bio_Obs	log10	0.001	100	0.142177214045603	1	parameterScaleUniform	
sd2_ohbio_Obs	sd2_ohbio_Obs	log10	0.001	100	0.137470654387278	1	parameterScaleUniform	
sd3_bio_Obs	sd3_bio_Obs	log10	0.001	100	0.139072095970087	1	parameterScaleUniform	
sd3_ohbio_Obs	sd3_ohbio_Obs	log10	0.001	100	0.134208493066525	1	parameterScaleUniform	
sd4_bio_Obs	sd4_bio_Obs	log10	0.001	100	0.13725241666259	1	parameterScaleUniform	
szea	szea	log10	1e-05	1000	0.414954042634363	1	parameterScaleUniform	
