observableId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
Bac_Obs_11	D01_Beer_RS37_TC001	0.0129516687620509	0			normal
Bac_Obs_11	D01_Beer_RS37_TC001	0.0124108004345666	400			normal
Bac_Obs_11	D01_Beer_RS37_TC001	NaN	800			normal
Bac_Obs_11	D01_Beer_RS37_TC001	0.0117798848556164	850			normal
Bac_Obs_11	D01_Beer_RS37_TC001	NaN	1000			normal
Bac_Obs_11	D01_Beer_RS37_TC001	0.279595515852562	1500			normal
Bac_Obs_11	D01_Beer_RS37_TC001	0.636801625610237	2000			normal
Bac_Obs_11	D01_Beer_RS37_TC001	0.579235090470001	2500			normal
Bac_Obs_11	D01_Beer_RS37_TC001	0.722469455469305	3000			normal
Bac_Obs_11	D01_Beer_RS37_TC001	NaN	3500			normal
Bac_Obs_11	D01_Beer_RS37_TC001	0.695927635133349	4000			normal
Bac_Obs_11	D01_Beer_RS37_TC001	0.767780014406622	4500			normal
Bac_Obs_11	D01_Beer_RS37_TC001	NaN	5000			normal
Bac_Obs_11	D01_Beer_RS37_TC001	0.506586864176719	5500			normal
Bac_Obs_11	D01_Beer_RS37_TC001	NaN	6500			normal
Bac_Obs_11	D01_Beer_RS37_TC001	0.687612894917192	7000			normal
Bac_Obs_11	D01_Beer_RS37_TC001	NaN	7500			normal
Bac_Obs_11	D01_Beer_RS37_TC001	0.646231468628762	8500			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	0.00904074641410775	0			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	0.4706610946028	400			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	0.699489107813981	800			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	NaN	850			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	1.18132942331996	1000			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	4.01434581116608	1500			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	6.0435416831671	2000			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	NaN	2500			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	4.14561550106165	3000			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	3.21558908617503	3500			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	2.48525140013915	4000			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	NaN	4500			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	1.88887360887074	5000			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	NaN	5500			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	1.72463681625301	6500			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	NaN	7000			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	1.59053728818814	7500			normal
cGlu_Obs_11	D01_Beer_RS37_TC001	NaN	8500			normal
Bac_Obs_12	D02_Beer_RS37_TC002	0.0106509466855518	0			normal
Bac_Obs_12	D02_Beer_RS37_TC002	0.0202180413934595	100			normal
Bac_Obs_12	D02_Beer_RS37_TC002	0.0473553847905802	250			normal
Bac_Obs_12	D02_Beer_RS37_TC002	0.0523878948205593	350			normal
Bac_Obs_12	D02_Beer_RS37_TC002	NaN	450			normal
