parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
Bacmax_typeIDT1_ExpID1	Bacmax_typeIDT1_ExpID1	log10	1e-05	100000	0.591561634175474	1	parameterScaleUniform	
Bacmax_typeIDT1_ExpID2	Bacmax_typeIDT1_ExpID2	log10	1e-05	100000	0.653130552647472	1	parameterScaleUniform	
Bacmax_typeIDT1_ExpID3	Bacmax_typeIDT1_ExpID3	log10	1e-05	100000	1.24853292615949	1	parameterScaleUniform	
Bacmax_typeIDT1_ExpID4	Bacmax_typeIDT1_ExpID4	log10	1e-05	100000	0.895158623927241	1	parameterScaleUniform	
Bacmax_typeIDT1_ExpID5	Bacmax_typeIDT1_ExpID5	log10	1e-05	100000	0.619441075076781	1	parameterScaleUniform	
Bacmax_typeIDT1_ExpID6	Bacmax_typeIDT1_ExpID6	log10	1e-05	100000	1.37404197501252	1	parameterScaleUniform	
Bacmax_typeIDT3_ExpID1	Bacmax_typeIDT3_ExpID1	log10	1e-05	100000	1.0597416418831	1	parameterScaleUniform	
Bacmax_typeIDT3_ExpID2	Bacmax_typeIDT3_ExpID2	log10	1e-05	100000	1.67880401812256	1	parameterScaleUniform	
Bacmax_typeIDT3_ExpID3	Bacmax_typeIDT3_ExpID3	log10	1e-05	100000	0.623734835482419	1	parameterScaleUniform	
Bacmax_typeIDT3_ExpID4	Bacmax_typeIDT3_ExpID4	log10	1e-05	100000	1.01737251336612	1	parameterScaleUniform	
Bacmax_typeIDT3_ExpID5	Bacmax_typeIDT3_ExpID5	log10	1e-05	100000	0.779830110523259	1	parameterScaleUniform	
Bacmax_typeIDT3_ExpID6	Bacmax_typeIDT3_ExpID6	log10	1e-05	100000	0.431519076827765	1	parameterScaleUniform	
Bacmax_typeIDT5_ExpID1	Bacmax_typeIDT5_ExpID1	log10	1e-05	100000	0.437522105158252	1	parameterScaleUniform	
Bacmax_typeIDT5_ExpID2	Bacmax_typeIDT5_ExpID2	log10	1e-05	100000	1.41579377995708	1	parameterScaleUniform	
Bacmax_typeIDT5_ExpID3	Bacmax_typeIDT5_ExpID3	log10	1e-05	100000	1.20475850253495	1	parameterScaleUniform	
Bacmax_typeIDT5_ExpID4	Bacmax_typeIDT5_ExpID4	log10	1e-05	100000	1.09446026781508	1	parameterScaleUniform	
Bacmax_typeIDT5_ExpID5	Bacmax_typeIDT5_ExpID5	log10	1e-05	100000	0.635330931851744	1	parameterScaleUniform	
Bacmax_typeIDT5_ExpID6	Bacmax_typeIDT5_ExpID6	log10	1e-05	100000	0.676082975391982	1	parameterScaleUniform	
Bacmax_typeIDwt_ExpID4	Bacmax_typeIDwt_ExpID4	log10	1e-05	100000	0.65765783735542	1	parameterScaleUniform	
beta_typeIDT1_ExpID1	beta_typeIDT1_ExpID1	log10	1e-05	100000	0.00478630092322639	1	parameterScaleUniform	
beta_typeIDT1_ExpID2	beta_typeIDT1_ExpID2	log10	1e-05	100000	0.00275422870333817	1	parameterScaleUniform	
beta_typeIDT1_ExpID3	beta_typeIDT1_ExpID3	log10	1e-05	100000	0.00524807460249773	1	parameterScaleUniform	
beta_typeIDT1_ExpID4	beta_typeIDT1_ExpID4	log10	1e-05	100000	0.00630957344480193	1	parameterScaleUniform	
beta_typeIDT1_ExpID5	beta_typeIDT1_ExpID5	log10	1e-05	100000	0.00275422870333817	1	parameterScaleUniform	
beta_typeIDT1_ExpID6	beta_typeIDT1_ExpID6	log10	1e-05	100000	0.00467735141287198	1	parameterScaleUniform	
beta_typeIDT3_ExpID1	beta_typeIDT3_ExpID1	log10	1e-05	100000	0.00288403150312661	1	parameterScaleUniform	
beta_typeIDT3_ExpID2	beta_typeIDT3_ExpID2	log10	1e-05	100000	0.00181970085860998	1	parameterScaleUniform	
beta_typeIDT3_ExpID3	beta_typeIDT3_ExpID3	log10	1e-05	100000	0.00251188643150958	1	parameterScaleUniform	
beta_typeIDT3_ExpID4	beta_typeIDT3_ExpID4	log10	1e-05	100000	0.00295120922666639	1	parameterScaleUniform	
beta_typeIDT3_ExpID5	beta_typeIDT3_ExpID5	log10	1e-05	100000	0.00380189396320561	1	parameterScaleUniform	
beta_typeIDT3_ExpID6	beta_typeIDT3_ExpID6	log10	1e-05	100000	0.00218776162394955	1	parameterScaleUniform	
beta_typeIDT5_ExpID1	beta_typeIDT5_ExpID1	log10	1e-05	100000	0.00660693448007596	1	parameterScaleUniform	
beta_typeIDT5_ExpID2	beta_typeIDT5_ExpID2	log10	1e-05	100000	0.00398107170553497	1	parameterScaleUniform	
beta_typeIDT5_ExpID3	beta_typeIDT5_ExpID3	log10	1e-05	100000	0.00416869383470336	1	parameterScaleUniform	
beta_typeIDT5_ExpID4	beta_typeIDT5_ExpID4	log10	1e-05	100000	0.00398107170553497	1	parameterScaleUniform	
beta_typeIDT5_ExpID5	beta_typeIDT5_ExpID5	log10	1e-05	100000	0.00363078054770101	1	parameterScaleUniform	
beta_typeIDT5_ExpID6	beta_typeIDT5_ExpID6	log10	1e-05	100000	0.00707945784384138	1	parameterScaleUniform	
beta_typeIDwt_ExpID4	beta_typeIDwt_ExpID4	log10	1e-05	100000	0.00776247116628692	1	parameterScaleUniform	
init_Bac	init_Bac	log10	1e-20	100000	0.0112201845430196	1	parameterScaleUniform	
kdegi_typeIDT1	kdegi_typeIDT1	log10	1e-05	100000	0.00194984459975805	1	parameterScaleUniform	
kdegi_typeIDT3	kdegi_typeIDT3	log10	1e-05	100000	0.00257039578276886	1	parameterScaleUniform	
kdegi_typeIDT5	kdegi_typeIDT5	log10	1e-05	100000	0.239883291901949	1	parameterScaleUniform	
kdegi_typeIDwt	kdegi_typeIDwt	log10	1e-05	100000	0.00645654229034656	1	parameterScaleUniform	
kdim_typeIDT1	kdim_typeIDT1	log10	1e-05	100000	6.76082975391982e-05	1	parameterScaleUniform	
kdim_typeIDT3	kdim_typeIDT3	log10	1e-05	100000	0.00269153480392692	1	parameterScaleUniform	
kdim_typeIDT5	kdim_typeIDT5	log10	1e-05	100000	1.12201845430196e-05	1	parameterScaleUniform	
kdim_typeIDwt	kdim_typeIDwt	log10	1e-05	100000	0.0001	1	parameterScaleUniform	
ksyn_typeIDT1	ksyn_typeIDT1	log10	1e-05	100000	0.00457088189614875	1	parameterScaleUniform	
ksyn_typeIDT3	ksyn_typeIDT3	log10	1e-05	100000	0.000436515832240166	1	parameterScaleUniform	
ksyn_typeIDT5	ksyn_typeIDT5	log10	1e-05	100000	100000	1	parameterScaleUniform	
ksyn_typeIDwt	ksyn_typeIDwt	log10	1e-05	100000	0.00954992586021436	1	parameterScaleUniform	
offset10_Bac_Obs	offset10_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset10_cGlu_Obs	offset10_cGlu_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset11_Bac_Obs	offset11_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset11_cGlu_Obs	offset11_cGlu_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset12_Bac_Obs	offset12_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset12_cGlu_Obs	offset12_cGlu_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset13_Bac_Obs	offset13_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset13_cGlu_Obs	offset13_cGlu_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset14_Bac_Obs	offset14_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset14_cGlu_Obs	offset14_cGlu_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset15_Bac_Obs	offset15_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset15_cGlu_Obs	offset15_cGlu_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset16_Bac_Obs	offset16_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset16_cGlu_Obs	offset16_cGlu_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset17_Bac_Obs	offset17_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset17_cGlu_Obs	offset17_cGlu_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset18_Bac_Obs	offset18_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset18_cGlu_Obs	offset18_cGlu_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset19_Bac_Obs	offset19_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset19_cGlu_Obs	offset19_cGlu_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset1_Bac_Obs	offset1_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset1_cGlu_Obs	offset1_cGlu_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset2_Bac_Obs	offset2_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset2_cGlu_Obs	offset2_cGlu_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset3_Bac_Obs	offset3_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset3_cGlu_Obs	offset3_cGlu_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset4_Bac_Obs	offset4_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset4_cGlu_Obs	offset4_cGlu_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset5_Bac_Obs	offset5_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset5_cGlu_Obs	offset5_cGlu_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset6_Bac_Obs	offset6_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset6_cGlu_Obs	offset6_cGlu_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset7_Bac_Obs	offset7_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset7_cGlu_Obs	offset7_cGlu_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset8_Bac_Obs	offset8_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset8_cGlu_Obs	offset8_cGlu_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset9_Bac_Obs	offset9_Bac_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset9_cGlu_Obs	offset9_cGlu_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
scale10_Bac_Obs	scale10_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale10_cGlu_Obs	scale10_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale11_Bac_Obs	scale11_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale11_cGlu_Obs	scale11_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale12_Bac_Obs	scale12_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale12_cGlu_Obs	scale12_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale13_Bac_Obs	scale13_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale13_cGlu_Obs	scale13_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale14_Bac_Obs	scale14_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale14_cGlu_Obs	scale14_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale15_Bac_Obs	scale15_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale15_cGlu_Obs	scale15_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale16_Bac_Obs	scale16_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale16_cGlu_Obs	scale16_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale17_Bac_Obs	scale17_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale17_cGlu_Obs	scale17_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale18_Bac_Obs	scale18_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale18_cGlu_Obs	scale18_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale19_Bac_Obs	scale19_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale19_cGlu_Obs	scale19_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_Bac_Obs	scale1_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_cGlu_Obs	scale1_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_Bac_Obs	scale2_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_cGlu_Obs	scale2_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_Bac_Obs	scale3_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_cGlu_Obs	scale3_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_Bac_Obs	scale4_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_cGlu_Obs	scale4_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_Bac_Obs	scale5_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_cGlu_Obs	scale5_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale6_Bac_Obs	scale6_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale6_cGlu_Obs	scale6_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale7_Bac_Obs	scale7_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale7_cGlu_Obs	scale7_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale8_Bac_Obs	scale8_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale8_cGlu_Obs	scale8_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale9_Bac_Obs	scale9_Bac_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale9_cGlu_Obs	scale9_cGlu_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
sd10_Bac_Obs	sd10_Bac_Obs	log10	0.0001	10	0.0703072319883833	1	parameterScaleUniform	
sd10_cGlu_Obs	sd10_cGlu_Obs	log10	0.0001	10	0.0702101660240315	1	parameterScaleUniform	
sd11_Bac_Obs	sd11_Bac_Obs	log10	0.0001	10	0.0740116352782222	1	parameterScaleUniform	
sd11_cGlu_Obs	sd11_cGlu_Obs	log10	0.0001	10	0.0719780372802699	1	parameterScaleUniform	
sd12_Bac_Obs	sd12_Bac_Obs	log10	0.0001	10	0.0719283337825269	1	parameterScaleUniform	
sd12_cGlu_Obs	sd12_cGlu_Obs	log10	0.0001	10	0.0687543214040846	1	parameterScaleUniform	
sd13_Bac_Obs	sd13_Bac_Obs	log10	0.0001	10	0.0711213513653329	1	parameterScaleUniform	
sd13_cGlu_Obs	sd13_cGlu_Obs	log10	0.0001	10	0.0764011683517019	1	parameterScaleUniform	
sd14_Bac_Obs	sd14_Bac_Obs	log10	0.0001	10	0.0698393196540885	1	parameterScaleUniform	
sd14_cGlu_Obs	sd14_cGlu_Obs	log10	0.0001	10	0.0757007182299965	1	parameterScaleUniform	
sd15_Bac_Obs	sd15_Bac_Obs	log10	0.0001	10	0.0726775033810323	1	parameterScaleUniform	
sd15_cGlu_Obs	sd15_cGlu_Obs	log10	0.0001	10	0.0724769651992996	1	parameterScaleUniform	
sd16_Bac_Obs	sd16_Bac_Obs	log10	0.0001	10	0.0696786936762078	1	parameterScaleUniform	
sd16_cGlu_Obs	sd16_cGlu_Obs	log10	0.0001	10	0.0688652296344276	1	parameterScaleUniform	
sd17_Bac_Obs	sd17_Bac_Obs	log10	0.0001	10	0.0733499800401549	1	parameterScaleUniform	
sd17_cGlu_Obs	sd17_cGlu_Obs	log10	0.0001	10	0.0738074158420103	1	parameterScaleUniform	
sd18_Bac_Obs	sd18_Bac_Obs	log10	0.0001	10	0.0724602786825142	1	parameterScaleUniform	
sd18_cGlu_Obs	sd18_cGlu_Obs	log10	0.0001	10	0.0746448758410067	1	parameterScaleUniform	
sd19_Bac_Obs	sd19_Bac_Obs	log10	0.0001	10	0.0733330925274151	1	parameterScaleUniform	
sd19_cGlu_Obs	sd19_cGlu_Obs	log10	0.0001	10	0.0704530826071194	1	parameterScaleUniform	
sd1_Bac_Obs	sd1_Bac_Obs	log10	0.0001	10	0.0730970751868601	1	parameterScaleUniform	
sd1_cGlu_Obs	sd1_cGlu_Obs	log10	0.0001	10	0.07353599954754	1	parameterScaleUniform	
sd2_Bac_Obs	sd2_Bac_Obs	log10	0.0001	10	0.0730465989520411	1	parameterScaleUniform	
sd2_cGlu_Obs	sd2_cGlu_Obs	log10	0.0001	10	0.0704855349225209	1	parameterScaleUniform	
sd3_Bac_Obs	sd3_Bac_Obs	log10	0.0001	10	0.0722270704312172	1	parameterScaleUniform	
sd3_cGlu_Obs	sd3_cGlu_Obs	log10	0.0001	10	0.0717133482657721	1	parameterScaleUniform	
sd4_Bac_Obs	sd4_Bac_Obs	log10	0.0001	10	0.0711213513653329	1	parameterScaleUniform	
sd4_cGlu_Obs	sd4_cGlu_Obs	log10	0.0001	10	0.0740968933913699	1	parameterScaleUniform	
sd5_Bac_Obs	sd5_Bac_Obs	log10	0.0001	10	0.0738414132406938	1	parameterScaleUniform	
sd5_cGlu_Obs	sd5_cGlu_Obs	log10	0.0001	10	0.0746105085193063	1	parameterScaleUniform	
sd6_Bac_Obs	sd6_Bac_Obs	log10	0.0001	10	0.0704368620528747	1	parameterScaleUniform	
sd6_cGlu_Obs	sd6_cGlu_Obs	log10	0.0001	10	0.073248713266504	1	parameterScaleUniform	
sd7_Bac_Obs	sd7_Bac_Obs	log10	0.0001	10	0.0705180021862077	1	parameterScaleUniform	
sd7_cGlu_Obs	sd7_cGlu_Obs	log10	0.0001	10	0.0711049769542343	1	parameterScaleUniform	
sd8_Bac_Obs	sd8_Bac_Obs	log10	0.0001	10	0.074920384921275	1	parameterScaleUniform	
sd8_cGlu_Obs	sd8_cGlu_Obs	log10	0.0001	10	0.0729289565791723	1	parameterScaleUniform	
sd9_Bac_Obs	sd9_Bac_Obs	log10	0.0001	10	0.0709251070555854	1	parameterScaleUniform	
sd9_cGlu_Obs	sd9_cGlu_Obs	log10	0.0001	10	0.0714167364109735	1	parameterScaleUniform	
tau_typeIDT1_ExpID1	tau_typeIDT1_ExpID1	log10	1e-05	100000	0.00275422870333817	1	parameterScaleUniform	
tau_typeIDT1_ExpID2	tau_typeIDT1_ExpID2	log10	1e-05	100000	0.000776247116628692	1	parameterScaleUniform	
tau_typeIDT1_ExpID3	tau_typeIDT1_ExpID3	log10	1e-05	100000	0.00223872113856834	1	parameterScaleUniform	
tau_typeIDT1_ExpID4	tau_typeIDT1_ExpID4	log10	1e-05	100000	0.0186208713666287	1	parameterScaleUniform	
tau_typeIDT1_ExpID5	tau_typeIDT1_ExpID5	log10	1e-05	100000	12.3026877081238	1	parameterScaleUniform	
tau_typeIDT1_ExpID6	tau_typeIDT1_ExpID6	log10	1e-05	100000	41.6869383470335	1	parameterScaleUniform	
tau_typeIDT3_ExpID1	tau_typeIDT3_ExpID1	log10	1e-05	100000	0.00398107170553497	1	parameterScaleUniform	
tau_typeIDT3_ExpID2	tau_typeIDT3_ExpID2	log10	1e-05	100000	114.815362149688	1	parameterScaleUniform	
tau_typeIDT3_ExpID3	tau_typeIDT3_ExpID3	log10	1e-05	100000	50.1187233627272	1	parameterScaleUniform	
tau_typeIDT3_ExpID4	tau_typeIDT3_ExpID4	log10	1e-05	100000	269.153480392692	1	parameterScaleUniform	
tau_typeIDT3_ExpID5	tau_typeIDT3_ExpID5	log10	1e-05	100000	0.000758577575029184	1	parameterScaleUniform	
tau_typeIDT3_ExpID6	tau_typeIDT3_ExpID6	log10	1e-05	100000	177.827941003892	1	parameterScaleUniform	
tau_typeIDT5_ExpID1	tau_typeIDT5_ExpID1	log10	1e-05	100000	44.6683592150963	1	parameterScaleUniform	
tau_typeIDT5_ExpID2	tau_typeIDT5_ExpID2	log10	1e-05	100000	87.0963589956081	1	parameterScaleUniform	
tau_typeIDT5_ExpID3	tau_typeIDT5_ExpID3	log10	1e-05	100000	0.00138038426460289	1	parameterScaleUniform	
tau_typeIDT5_ExpID4	tau_typeIDT5_ExpID4	log10	1e-05	100000	63.0957344480193	1	parameterScaleUniform	
tau_typeIDT5_ExpID5	tau_typeIDT5_ExpID5	log10	1e-05	100000	44.6683592150963	1	parameterScaleUniform	
tau_typeIDT5_ExpID6	tau_typeIDT5_ExpID6	log10	1e-05	100000	54.9540873857625	1	parameterScaleUniform	
tau_typeIDwt_ExpID4	tau_typeIDwt_ExpID4	log10	1e-05	100000	977.237220955811	1	parameterScaleUniform	
