observableId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	-0.00136290041155898	0			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	NaN	5			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	NaN	6.5			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	0.0751958192119576	10			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	NaN	15			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	0.0777784922399571	20			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	NaN	25			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	0.0650391213157476	30			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	NaN	35			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	0.0458332536932699	40			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	NaN	45			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	NaN	50			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	0.0172182177323573	55			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	NaN	60			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	NaN	65			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	0.000620906455379311	70			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	NaN	80			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	0.000985673670245683	85			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	NaN	95			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	0.00500235678044072	100			normal
npSTAT_npSTAT_Obs	D1_Swameye_RS12_TC001	-0.00213205452402757	150			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	0.00399825090186611	0			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	0.0300970976556566	5			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	NaN	6.5			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	0.158139210918273	10			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	0.144558221794293	15			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	0.154805253841628	20			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	0.149171473894955	25			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	NaN	30			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	0.124743841057301	35			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	0.0952945437960449	40			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	NaN	45			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	0.0497486290420326	50			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	NaN	55			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	0.0295081260554607	60			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	NaN	65			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	0.00734222904112839	70			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	NaN	80			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	0.00802211528023804	85			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	NaN	95			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	NaN	100			normal
nSTAT3_Obs	D1_Swameye_RS12_TC001	NaN	150			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	-0.00203012227448276	0			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	NaN	5			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	0.0296370868308457	6.5			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	NaN	10			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	0.150664071927017	15			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	0.146920960943965	20			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	0.147380443295552	25			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	NaN	30			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	0.131298320882577	35			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	NaN	40			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	0.0874446120102848	45			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	NaN	50			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	0.0430123207340745	55			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	NaN	60			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	0.015898423850952	65			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	NaN	70			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	0.000971978532519604	80			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	NaN	85			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	-0.00219373289228092	95			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	0.00620577591855275	100			normal
nSTAT5_Obs	D1_Swameye_RS12_TC001	NaN	150			normal
