observableId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
Compound_1_Obs_1	D01_Hass_RS03_TC001	0.703934687467109	0			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	0.0161763606496331	9			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	NaN	15			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	0.0111190466440082	20			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	0.00910542904948018	30			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	NaN	35			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	0.00838930019734949	40			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	NaN	45			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	0.00510178638904576	55			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	NaN	60			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	0.00498942518675698	70			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	NaN	75			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	NaN	80			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	0.00362308104072305	85			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	NaN	95			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	NaN	100			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	NaN	150			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	NaN	200			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	NaN	250			normal
Compound_1_Obs_1	D01_Hass_RS03_TC001	NaN	300			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	1.22173479791667	0			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	NaN	9			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	NaN	15			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	0.00984723371147762	20			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	NaN	30			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	NaN	35			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	NaN	40			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	0.00840415671514274	45			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	NaN	55			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	NaN	60			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	0.00390099753542815	70			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	NaN	75			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	NaN	80			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	NaN	85			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	0.0032445172015488	95			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	NaN	100			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	0.00191967301631409	150			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	NaN	200			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	NaN	250			normal
Compound_2_Obs_1	D01_Hass_RS03_TC001	NaN	300			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	1.14395587766382	0			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	NaN	9			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	0.939641358374392	15			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	NaN	20			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	0.520332997225302	30			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	NaN	35			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	NaN	40			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	0.498402118004111	45			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	NaN	55			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	0.393543729278334	60			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	NaN	70			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	0.261621502050356	75			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	NaN	80			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	NaN	85			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	0.233994282658723	95			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	0.170982802478395	100			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	0.093982842334945	150			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	0.0800731705663556	200			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	0.0671482615887832	250			normal
Compound_3_Obs_1	D01_Hass_RS03_TC001	NaN	300			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	0.0814544447098769	0			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	NaN	9			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	0.783285938498299	15			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	NaN	20			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	0.68457693208992	30			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	NaN	35			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	NaN	40			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	0.425951258474086	45			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	NaN	55			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	0.324171901440254	60			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	NaN	70			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	0.294686305424786	75			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	NaN	80			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	NaN	85			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	0.194552553171369	95			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	0.212158057787573	100			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	0.129207203770816	150			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	0.0821754355267003	200			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	0.0741592776624742	250			normal
Compound_4_Obs_1	D01_Hass_RS03_TC001	NaN	300			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	0.00151559953961534	0			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	NaN	9			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	NaN	15			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	0.00379155444443926	20			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	NaN	30			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	NaN	35			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	0.00215913756149088	40			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	NaN	45			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	NaN	55			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	0.00171316557985054	60			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	NaN	70			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	NaN	75			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	0.00148438254501644	80			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	NaN	85			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	NaN	95			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	0.00159840160545242	100			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	0.00186213173244879	150			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	0.00183118163462227	200			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	0.00181824152682209	250			normal
Compound_5_Obs_1	D01_Hass_RS03_TC001	0.00207007734700913	300			normal
Compound_6_Obs	D01_Hass_RS03_TC001	0.00111613546609118	0			normal
Compound_6_Obs	D01_Hass_RS03_TC001	NaN	9			normal
Compound_6_Obs	D01_Hass_RS03_TC001	0.00169056890620121	15			normal
Compound_6_Obs	D01_Hass_RS03_TC001	NaN	20			normal
Compound_6_Obs	D01_Hass_RS03_TC001	NaN	30			normal
Compound_6_Obs	D01_Hass_RS03_TC001	0.00174549850060205	35			normal
Compound_6_Obs	D01_Hass_RS03_TC001	NaN	40			normal
Compound_6_Obs	D01_Hass_RS03_TC001	NaN	45			normal
Compound_6_Obs	D01_Hass_RS03_TC001	0.00122445529551813	55			normal
Compound_6_Obs	D01_Hass_RS03_TC001	NaN	60			normal
Compound_6_Obs	D01_Hass_RS03_TC001	NaN	70			normal
Compound_6_Obs	D01_Hass_RS03_TC001	0.00156893195823333	75			normal
Compound_6_Obs	D01_Hass_RS03_TC001	NaN	80			normal
Compound_6_Obs	D01_Hass_RS03_TC001	NaN	85			normal
Compound_6_Obs	D01_Hass_RS03_TC001	NaN	95			normal
Compound_6_Obs	D01_Hass_RS03_TC001	0.00156622740982663	100			normal
Compound_6_Obs	D01_Hass_RS03_TC001	0.00151092602480941	150			normal
Compound_6_Obs	D01_Hass_RS03_TC001	NaN	200			normal
Compound_6_Obs	D01_Hass_RS03_TC001	NaN	250			normal
Compound_6_Obs	D01_Hass_RS03_TC001	NaN	300			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	0.872781176229614	0			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	NaN	8.5			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	NaN	20			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	1.02268870970284	25			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	NaN	30			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	NaN	40			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	1.22375724976936	50			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	NaN	55			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	1.22543782261544	80			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	NaN	85			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	1.21118216493032	100			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	1.06092189843715	150			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	1.80235832160999	200			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	1.72637425749998	250			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	1.81771847676796	300			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	2.17715944350039	350			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	2.24019651687359	450			normal
Compound_1_Obs_2	D02_Hass_RS03_TC002	1.68417033225623	550			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	0.995200934399224	0			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	NaN	8.5			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	NaN	20			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	1.26711676608924	25			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	NaN	30			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	NaN	40			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	1.48487837258027	50			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	NaN	55			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	1.3426683228878	80			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	NaN	85			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	1.38179341116627	100			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	1.31552092917295	150			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	1.19716264133758	200			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	1.80026905721633	250			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	1.42940138223359	300			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	2.16718080528097	350			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	1.84414375461172	450			normal
Compound_2_Obs_2	D02_Hass_RS03_TC002	2.32273259992921	550			normal
Compound_3_Obs_2	D02_Hass_RS03_TC002	1.11487634786995	0			normal
Compound_3_Obs_2	D02_Hass_RS03_TC002	NaN	8.5			normal
Compound_3_Obs_2	D02_Hass_RS03_TC002	NaN	20			normal
Compound_3_Obs_2	D02_Hass_RS03_TC002	1.47401802877521	25			normal
Compound_3_Obs_2	D02_Hass_RS03_TC002	NaN	30			normal
Compound_3_Obs_2	D02_Hass_RS03_TC002	NaN	40			normal
Compound_3_Obs_2	D02_Hass_RS03_TC002	NaN	50			normal
Compound_3_Obs_2	D02_Hass_RS03_TC002	1.05223689446993	55			normal
Compound_3_Obs_2	D02_Hass_RS03_TC002	NaN	80			normal
Compound_3_Obs_2	D02_Hass_RS03_TC002	1.11507541403373	85			normal
Compound_3_Obs_2	D02_Hass_RS03_TC002	1.25028082607704	100			normal
Compound_3_Obs_2	D02_Hass_RS03_TC002	1.65490087837167	150			normal
Compound_3_Obs_2	D02_Hass_RS03_TC002	1.24498151204408	200			normal
Compound_3_Obs_2	D02_Hass_RS03_TC002	1.230645263428	250			normal
