parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
AC_total	AC_total	log10	1e-05	1000	1	0	parameterScaleUniform	
KD_Fsk	KD_Fsk	log10	1e-05	1000	17.3780082874938	1	parameterScaleUniform	
KD_H89	KD_H89	log10	1e-05	1000	0.0263026799189538	1	parameterScaleUniform	
KD_IBMX	KD_IBMX	log10	1e-05	1000	9.16220490122	1	parameterScaleUniform	
KD_PDE_Csub	KD_PDE_Csub	lin	-5	3	0	0	parameterScaleUniform	
KD_cAMP	KD_cAMP	log10	1e-05	1000	1.43218789927354	1	parameterScaleUniform	
PDE_total	PDE_total	log10	1e-05	1000	1	0	parameterScaleUniform	
RII2_total	RII2_total	log10	1e-05	1000	1	0	parameterScaleUniform	
kdeg_cAMP	kdeg_cAMP	log10	1.25892541179417e-06	1000	8.70963589956081e-06	1	parameterScaleUniform	
kdeg_cAMP_free	kdeg_cAMP_free	log10	1e-05	1000	9.07820530178186	1	parameterScaleUniform	
kdp_AC	kdp_AC	lin	-5	3	0	0	parameterScaleUniform	
kf_Fsk	kf_Fsk	log10	1e-05	7943.28234724281	1348.96288259165	1	parameterScaleUniform	
kf_H89	kf_H89	log10	1e-05	1000	0.000398107170553497	1	parameterScaleUniform	
kf_PDE_Csub	kf_PDE_Csub	lin	-5	3	0	0	parameterScaleUniform	
kf_RII_2__RII_C_2	kf_RII_2__RII_C_2	log10	1e-05	100000	0.680769358693741	1	parameterScaleUniform	
kf_RII_C_2__RII_2	kf_RII_C_2__RII_2	log10	1e-05	1000	0.0199526231496888	1	parameterScaleUniform	
kf_RII_C_2__RIIp_C_2	kf_RII_C_2__RIIp_C_2	log10	1e-05	1000	0.0194984459975805	1	parameterScaleUniform	
kf_RIIp_2__RII_2	kf_RIIp_2__RII_2	log10	1e-05	1000	0.0489778819368446	1	parameterScaleUniform	
kf_RIIp_C_2__RII_C_2	kf_RIIp_C_2__RII_C_2	log10	1e-05	1000	0.0416869383470335	1	parameterScaleUniform	
kf_RIIp_cAMP_C_2__RIIp_2	kf_RIIp_cAMP_C_2__RIIp_2	log10	1e-05	1000	0.168267406107047	1	parameterScaleUniform	
kf_cAMP	kf_cAMP	log10	1e-05	1000	0.281838293126445	1	parameterScaleUniform	
ki_IBMX	ki_IBMX	log10	1e-05	12589.2541179417	1905.46071796325	1	parameterScaleUniform	
ki_Rp8_Br_cAMPS_pAB	ki_Rp8_Br_cAMPS_pAB	log10	1e-05	1000	5.75439937337157	1	parameterScaleUniform	
ki_Rp8_pCPT_cAMPS_pAB	ki_Rp8_pCPT_cAMPS_pAB	log10	1e-05	1000	9.8627948563121	1	parameterScaleUniform	
ki_Rp_cAMPS_pAB	ki_Rp_cAMPS_pAB	log10	1e-05	1000	0.0281838293126445	1	parameterScaleUniform	
ki_Sp8_Br_cAMPS_AM	ki_Sp8_Br_cAMPS_AM	log10	1e-05	1000	0.113240036323556	1	parameterScaleUniform	
kp_AC	kp_AC	lin	-5	3	0	0	parameterScaleUniform	
ks_AC_cAMP	ks_AC_cAMP	log10	1e-05	1000	0.788860117618554	1	parameterScaleUniform	
rel_open	rel_open	log10	1e-05	1	0.301995172040202	1	parameterScaleUniform	
scale10_AC_Fsk_Obs	scale10_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale10_RII_2_Obs	scale10_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale10_RII_C_2_Obs	scale10_RII_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale10_RIIp_C_2_Obs	scale10_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale10_pAC_Fsk_Obs	scale10_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale11_AC_Fsk_Obs	scale11_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale11_RII_2_Obs	scale11_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale11_RII_C_2_Obs	scale11_RII_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale11_RIIp_C_2_Obs	scale11_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale11_pAC_Fsk_Obs	scale11_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale12_AC_Fsk_Obs	scale12_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale12_RII_2_Obs	scale12_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale12_RII_C_2_Obs	scale12_RII_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale12_RIIp_C_2_Obs	scale12_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale12_pAC_Fsk_Obs	scale12_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale13_AC_Fsk_Obs	scale13_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale13_RII_2_Obs	scale13_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale13_RII_C_2_Obs	scale13_RII_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale13_RIIp_C_2_Obs	scale13_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale13_pAC_Fsk_Obs	scale13_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale14_RII_2_Obs	scale14_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale14_RII_C_2_Obs	scale14_RII_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale14_RIIp_C_2_Obs	scale14_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale14_pAC_Fsk_Obs	scale14_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale15_RII_2_Obs	scale15_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale15_RII_C_2_Obs	scale15_RII_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale15_RIIp_C_2_Obs	scale15_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale15_pAC_Fsk_Obs	scale15_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale16_RII_2_Obs	scale16_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale16_RIIp_C_2_Obs	scale16_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale16_pAC_Fsk_Obs	scale16_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale17_RII_2_Obs	scale17_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale17_RIIp_C_2_Obs	scale17_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale17_pAC_Fsk_Obs	scale17_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale18_RII_2_Obs	scale18_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale18_RIIp_C_2_Obs	scale18_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale18_pAC_Fsk_Obs	scale18_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale19_RII_2_Obs	scale19_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale19_RIIp_C_2_Obs	scale19_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_AC_Fsk_Obs	scale1_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_IBMX_Obs	scale1_IBMX_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_RII_2_Obs	scale1_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_RII_C_2_Obs	scale1_RII_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_RIIp_C_2_Obs	scale1_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_RIIp_Sp8_Br_cAMPS_2_Obs	scale1_RIIp_Sp8_Br_cAMPS_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_RIIp_cAMP_C_2_Obs	scale1_RIIp_cAMP_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_pAC_Fsk_Obs	scale1_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_pAC_Obs	scale1_pAC_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale20_RII_2_Obs	scale20_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale20_RIIp_C_2_Obs	scale20_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale21_RII_2_Obs	scale21_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale21_RIIp_C_2_Obs	scale21_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale22_RII_2_Obs	scale22_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale22_RIIp_C_2_Obs	scale22_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale23_RII_2_Obs	scale23_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale23_RIIp_C_2_Obs	scale23_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale24_RII_2_Obs	scale24_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale24_RIIp_C_2_Obs	scale24_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale25_RII_2_Obs	scale25_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale25_RIIp_C_2_Obs	scale25_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale26_RII_2_Obs	scale26_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale26_RIIp_C_2_Obs	scale26_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale27_RII_2_Obs	scale27_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale27_RIIp_C_2_Obs	scale27_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale28_RII_2_Obs	scale28_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale28_RIIp_C_2_Obs	scale28_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_AC_Fsk_Obs	scale2_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_IBMX_Obs	scale2_IBMX_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_RII_2_Obs	scale2_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_RII_C_2_Obs	scale2_RII_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_RIIp_C_2_Obs	scale2_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_RIIp_Sp8_Br_cAMPS_2_Obs	scale2_RIIp_Sp8_Br_cAMPS_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_RIIp_cAMP_C_2_Obs	scale2_RIIp_cAMP_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_pAC_Fsk_Obs	scale2_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_pAC_Obs	scale2_pAC_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_AC_Fsk_Obs	scale3_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_IBMX_Obs	scale3_IBMX_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_RII_2_Obs	scale3_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_RII_C_2_Obs	scale3_RII_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_RIIp_C_2_Obs	scale3_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_RIIp_Sp8_Br_cAMPS_2_Obs	scale3_RIIp_Sp8_Br_cAMPS_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_RIIp_cAMP_C_2_Obs	scale3_RIIp_cAMP_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_pAC_Fsk_Obs	scale3_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_pAC_Obs	scale3_pAC_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_AC_Fsk_Obs	scale4_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_IBMX_Obs	scale4_IBMX_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_RII_2_Obs	scale4_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_RII_C_2_Obs	scale4_RII_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_RIIp_C_2_Obs	scale4_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_RIIp_Sp8_Br_cAMPS_2_Obs	scale4_RIIp_Sp8_Br_cAMPS_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_RIIp_cAMP_C_2_Obs	scale4_RIIp_cAMP_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_pAC_Fsk_Obs	scale4_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_pAC_Obs	scale4_pAC_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_AC_Fsk_Obs	scale5_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_IBMX_Obs	scale5_IBMX_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_RII_2_Obs	scale5_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_RII_C_2_Obs	scale5_RII_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_RIIp_C_2_Obs	scale5_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_RIIp_Sp8_Br_cAMPS_2_Obs	scale5_RIIp_Sp8_Br_cAMPS_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_RIIp_cAMP_C_2_Obs	scale5_RIIp_cAMP_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_pAC_Fsk_Obs	scale5_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_pAC_Obs	scale5_pAC_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale6_AC_Fsk_Obs	scale6_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale6_IBMX_Obs	scale6_IBMX_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale6_RII_2_Obs	scale6_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale6_RII_C_2_Obs	scale6_RII_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale6_RIIp_C_2_Obs	scale6_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale6_RIIp_Sp8_Br_cAMPS_2_Obs	scale6_RIIp_Sp8_Br_cAMPS_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale6_RIIp_cAMP_C_2_Obs	scale6_RIIp_cAMP_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale6_pAC_Fsk_Obs	scale6_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale7_AC_Fsk_Obs	scale7_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale7_IBMX_Obs	scale7_IBMX_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale7_RII_2_Obs	scale7_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale7_RII_C_2_Obs	scale7_RII_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale7_RIIp_C_2_Obs	scale7_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale7_RIIp_cAMP_C_2_Obs	scale7_RIIp_cAMP_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale7_pAC_Fsk_Obs	scale7_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale8_AC_Fsk_Obs	scale8_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale8_RII_2_Obs	scale8_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale8_RII_C_2_Obs	scale8_RII_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale8_RIIp_C_2_Obs	scale8_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale8_RIIp_cAMP_C_2_Obs	scale8_RIIp_cAMP_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale8_pAC_Fsk_Obs	scale8_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale9_AC_Fsk_Obs	scale9_AC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale9_RII_2_Obs	scale9_RII_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale9_RII_C_2_Obs	scale9_RII_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale9_RIIp_C_2_Obs	scale9_RIIp_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale9_RIIp_cAMP_C_2_Obs	scale9_RIIp_cAMP_C_2_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale9_pAC_Fsk_Obs	scale9_pAC_Fsk_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
sd10_AC_Fsk_Obs	sd10_AC_Fsk_Obs	log10	0.001	100	0.198066031483583	1	parameterScaleUniform	
sd10_RII_2_Obs	sd10_RII_2_Obs	log10	0.0001	10	0.0211933690126401	1	parameterScaleUniform	
sd10_RII_C_2_Obs	sd10_RII_C_2_Obs	log10	0.0001	10	0.0631684179287516	1	parameterScaleUniform	
sd10_RIIp_C_2_Obs	sd10_RIIp_C_2_Obs	log10	0.0001	10	0.0227247963527084	1	parameterScaleUniform	
sd10_pAC_Fsk_Obs	sd10_pAC_Fsk_Obs	log10	0.001	100	0.179829112111609	1	parameterScaleUniform	
sd11_AC_Fsk_Obs	sd11_AC_Fsk_Obs	log10	0.001	100	0.180817308333633	1	parameterScaleUniform	
sd11_RII_2_Obs	sd11_RII_2_Obs	log10	0.0001	10	0.0282683200700201	1	parameterScaleUniform	
sd11_RII_C_2_Obs	sd11_RII_C_2_Obs	log10	0.001	100	0.112403542853337	1	parameterScaleUniform	
sd11_RIIp_C_2_Obs	sd11_RIIp_C_2_Obs	log10	0.0001	10	0.0207491351745491	1	parameterScaleUniform	
sd11_pAC_Fsk_Obs	sd11_pAC_Fsk_Obs	log10	0.001	100	0.185592319698777	1	parameterScaleUniform	
sd12_AC_Fsk_Obs	sd12_AC_Fsk_Obs	log10	0.001	100	0.192690365271327	1	parameterScaleUniform	
sd12_RII_2_Obs	sd12_RII_2_Obs	log10	0.0001	10	0.0391201039387351	1	parameterScaleUniform	
sd12_RII_C_2_Obs	sd12_RII_C_2_Obs	log10	0.0001	10	0.0995634644308791	1	parameterScaleUniform	
sd12_RIIp_C_2_Obs	sd12_RIIp_C_2_Obs	log10	0.0001	10	0.0265827556966017	1	parameterScaleUniform	
sd12_pAC_Fsk_Obs	sd12_pAC_Fsk_Obs	log10	0.001	100	0.188204498584394	1	parameterScaleUniform	
sd13_AC_Fsk_Obs	sd13_AC_Fsk_Obs	log10	0.001	100	0.195803296855134	1	parameterScaleUniform	
sd13_RII_2_Obs	sd13_RII_2_Obs	log10	0.0001	10	0.018810485289187	1	parameterScaleUniform	
sd13_RII_C_2_Obs	sd13_RII_C_2_Obs	log10	0.0001	10	0.0861390345772428	1	parameterScaleUniform	
sd13_RIIp_C_2_Obs	sd13_RIIp_C_2_Obs	log10	1e-05	1	0.00590744925867226	1	parameterScaleUniform	
sd13_pAC_Fsk_Obs	sd13_pAC_Fsk_Obs	log10	0.001	100	0.18587885988214	1	parameterScaleUniform	
sd14_RII_2_Obs	sd14_RII_2_Obs	log10	0.0001	10	0.0178813374869022	1	parameterScaleUniform	
sd14_RII_C_2_Obs	sd14_RII_C_2_Obs	log10	0.001	100	0.100292856295468	1	parameterScaleUniform	
sd14_RIIp_C_2_Obs	sd14_RIIp_C_2_Obs	log10	1e-05	1	0.00682810199846873	1	parameterScaleUniform	
sd14_pAC_Fsk_Obs	sd14_pAC_Fsk_Obs	log10	0.001	100	0.191487310769583	1	parameterScaleUniform	
sd15_RII_2_Obs	sd15_RII_2_Obs	log10	0.0001	10	0.0208497091012371	1	parameterScaleUniform	
sd15_RII_C_2_Obs	sd15_RII_C_2_Obs	log10	0.001	100	0.110891944772429	1	parameterScaleUniform	
sd15_RIIp_C_2_Obs	sd15_RIIp_C_2_Obs	log10	0.0001	10	0.0358591507517175	1	parameterScaleUniform	
sd15_pAC_Fsk_Obs	sd15_pAC_Fsk_Obs	log10	0.001	100	0.188135174255531	1	parameterScaleUniform	
sd16_RII_2_Obs	sd16_RII_2_Obs	log10	0.0001	10	0.0224130004578233	1	parameterScaleUniform	
sd16_RIIp_C_2_Obs	sd16_RIIp_C_2_Obs	log10	0.0001	10	0.0135956507581272	1	parameterScaleUniform	
sd16_pAC_Fsk_Obs	sd16_pAC_Fsk_Obs	log10	0.001	100	0.181388604665949	1	parameterScaleUniform	
sd17_RII_2_Obs	sd17_RII_2_Obs	log10	0.0001	10	0.018706821403658	1	parameterScaleUniform	
sd17_RIIp_C_2_Obs	sd17_RIIp_C_2_Obs	log10	0.0001	10	0.0169824365246174	1	parameterScaleUniform	
sd17_pAC_Fsk_Obs	sd17_pAC_Fsk_Obs	log10	0.001	100	0.192459786639302	1	parameterScaleUniform	
sd18_RII_2_Obs	sd18_RII_2_Obs	log10	0.0001	10	0.0216023003477474	1	parameterScaleUniform	
sd18_RIIp_C_2_Obs	sd18_RIIp_C_2_Obs	log10	1e-05	1	0.00504545108382738	1	parameterScaleUniform	
sd18_pAC_Fsk_Obs	sd18_pAC_Fsk_Obs	log10	0.001	100	0.186921819585078	1	parameterScaleUniform	
sd19_RII_2_Obs	sd19_RII_2_Obs	log10	0.0001	10	0.0169746176240871	1	parameterScaleUniform	
sd19_RIIp_C_2_Obs	sd19_RIIp_C_2_Obs	log10	1e-05	1	0.00149348202512705	1	parameterScaleUniform	
sd1_AC_Fsk_Obs	sd1_AC_Fsk_Obs	log10	0.001	100	0.19699263980029	1	parameterScaleUniform	
sd1_IBMX_Obs	sd1_IBMX_Obs	log10	0.001	100	0.184276519086413	1	parameterScaleUniform	
sd1_RII_2_Obs	sd1_RII_2_Obs	log10	0.0001	10	0.0217821126629344	1	parameterScaleUniform	
sd1_RII_C_2_Obs	sd1_RII_C_2_Obs	log10	0.001	100	0.1135559774771	1	parameterScaleUniform	
sd1_RIIp_C_2_Obs	sd1_RIIp_C_2_Obs	log10	0.0001	10	0.039976061080015	1	parameterScaleUniform	
sd1_RIIp_Sp8_Br_cAMPS_2_Obs	sd1_RIIp_Sp8_Br_cAMPS_2_Obs	log10	0.001	100	0.191073298104287	1	parameterScaleUniform	
sd1_RIIp_cAMP_C_2_Obs	sd1_RIIp_cAMP_C_2_Obs	log10	1e-05	1	0.00895570954643275	1	parameterScaleUniform	
sd1_pAC_Fsk_Obs	sd1_pAC_Fsk_Obs	log10	0.001	100	0.195020380749001	1	parameterScaleUniform	
sd1_pAC_Obs	sd1_pAC_Obs	log10	0.001	100	0.188273848457988	1	parameterScaleUniform	
sd20_RII_2_Obs	sd20_RII_2_Obs	log10	0.0001	10	0.0219785987278483	1	parameterScaleUniform	
sd20_RIIp_C_2_Obs	sd20_RIIp_C_2_Obs	log10	0.0001	10	0.0330750112059255	1	parameterScaleUniform	
sd21_RII_2_Obs	sd21_RII_2_Obs	log10	0.0001	10	0.0158416349020637	1	parameterScaleUniform	
sd21_RIIp_C_2_Obs	sd21_RIIp_C_2_Obs	log10	1e-05	1	0.00151495593204034	1	parameterScaleUniform	
sd22_RII_2_Obs	sd22_RII_2_Obs	log10	0.0001	10	0.0216421299286887	1	parameterScaleUniform	
sd22_RIIp_C_2_Obs	sd22_RIIp_C_2_Obs	log10	0.0001	10	0.0280027059501064	1	parameterScaleUniform	
sd23_RII_2_Obs	sd23_RII_2_Obs	log10	0.0001	10	0.0200493362724773	1	parameterScaleUniform	
sd23_RIIp_C_2_Obs	sd23_RIIp_C_2_Obs	log10	0.0001	10	0.0275105960499037	1	parameterScaleUniform	
sd24_RII_2_Obs	sd24_RII_2_Obs	log10	0.0001	10	0.0206585578192272	1	parameterScaleUniform	
sd24_RIIp_C_2_Obs	sd24_RIIp_C_2_Obs	log10	0.0001	10	0.0232970000170905	1	parameterScaleUniform	
sd25_RII_2_Obs	sd25_RII_2_Obs	log10	0.0001	10	0.0176644451274248	1	parameterScaleUniform	
sd25_RIIp_C_2_Obs	sd25_RIIp_C_2_Obs	log10	1e-05	1	0.00171395730750843	1	parameterScaleUniform	
sd26_RII_2_Obs	sd26_RII_2_Obs	log10	0.0001	10	0.0189583265694711	1	parameterScaleUniform	
sd26_RIIp_C_2_Obs	sd26_RIIp_C_2_Obs	log10	1e-05	1	0.00183442516711773	1	parameterScaleUniform	
sd27_RII_2_Obs	sd27_RII_2_Obs	log10	0.0001	10	0.0207778209750427	1	parameterScaleUniform	
sd27_RIIp_C_2_Obs	sd27_RIIp_C_2_Obs	log10	1e-05	1	0.00288336750678026	1	parameterScaleUniform	
sd28_RII_2_Obs	sd28_RII_2_Obs	log10	0.0001	10	0.0220241927888395	1	parameterScaleUniform	
sd28_RIIp_C_2_Obs	sd28_RIIp_C_2_Obs	log10	0.0001	10	0.0259417936211881	1	parameterScaleUniform	
sd2_AC_Fsk_Obs	sd2_AC_Fsk_Obs	log10	0.0001	10	0.0609677264457243	1	parameterScaleUniform	
sd2_IBMX_Obs	sd2_IBMX_Obs	log10	0.1	10000	16.210633981552	1	parameterScaleUniform	
