observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
IR1in_Obs_1	IR1in_Obs	offset1_IR1in_Obs + IR1in*scale1_IR1in_Obs	log10	sd1_IR1in_Obs	normal
IR1in_Obs_2	IR1in_Obs	offset2_IR1in_Obs + IR1in*scale2_IR1in_Obs	log10	sd2_IR1in_Obs	normal
IR1in_Obs_3	IR1in_Obs	offset3_IR1in_Obs + IR1in*scale3_IR1in_Obs	log10	sd3_IR1in_Obs	normal
InsulinFragments_Obs_1	InsulinFragments_Obs	offset1_InsulinFragments_Obs + InsulinFragments*scale1_InsulinFragments_Obs	log10	sd1_InsulinFragments_Obs	normal
InsulinFragments_Obs_2	InsulinFragments_Obs	offset2_InsulinFragments_Obs + InsulinFragments*scale2_InsulinFragments_Obs	log10	sd2_InsulinFragments_Obs	normal
InsulinFragments_Obs_3	InsulinFragments_Obs	offset3_InsulinFragments_Obs + InsulinFragments*scale3_InsulinFragments_Obs	log10	sd3_InsulinFragments_Obs	normal
InsulinFragments_Obs_4	InsulinFragments_Obs	offset4_InsulinFragments_Obs + InsulinFragments*scale4_InsulinFragments_Obs	log10	sd4_InsulinFragments_Obs	normal
Rec1_Obs_1	Rec1_Obs	Rec1	log10	sd1_Rec1_Obs	normal
Rec1_Obs_2	Rec1_Obs	Rec1	log10	sd2_Rec1_Obs	normal
Rec1_Obs_3	Rec1_Obs	Rec1	log10	sd3_Rec1_Obs	normal
Rec1_Obs_4	Rec1_Obs	Rec1	log10	sd4_Rec1_Obs	normal
