observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Compound_1_Obs_1	Compound_1_Obs	scale1_Compound_1_Obs*(ApoER2_Dab1 + ApoER2_Dab1SFKInh + SFK)	lin	sd1_Compound_1_Obs	normal
Compound_1_Obs_2	Compound_1_Obs	scale2_Compound_1_Obs*(ApoER2_Dab1 + ApoER2_Dab1SFKInh + SFK)	lin	sd2_Compound_1_Obs	normal
Compound_1_Obs_3	Compound_1_Obs	scale3_Compound_1_Obs*(ApoER2_Dab1 + ApoER2_Dab1SFKInh + SFK)	lin	sd3_Compound_1_Obs	normal
Compound_1_Obs_4	Compound_1_Obs	scale4_Compound_1_Obs*(ApoER2_Dab1 + ApoER2_Dab1SFKInh + SFK)	lin	sd4_Compound_1_Obs	normal
Compound_1_Obs_5	Compound_1_Obs	scale5_Compound_1_Obs*(ApoER2_Dab1 + ApoER2_Dab1SFKInh + SFK)	lin	sd5_Compound_1_Obs	normal
Compound_2_Obs_1	Compound_2_Obs	scale1_Compound_2_Obs*(ApoER2_Dab1 + ApoER2_re_Dab1 + SFK)	lin	sd1_Compound_2_Obs	normal
Compound_2_Obs_2	Compound_2_Obs	scale2_Compound_2_Obs*(ApoER2_Dab1 + ApoER2_re_Dab1 + SFK)	lin	sd2_Compound_2_Obs	normal
Compound_2_Obs_3	Compound_2_Obs	scale3_Compound_2_Obs*(ApoER2_Dab1 + ApoER2_re_Dab1 + SFK)	lin	sd3_Compound_2_Obs	normal
Compound_2_Obs_4	Compound_2_Obs	scale4_Compound_2_Obs*(ApoER2_Dab1 + ApoER2_re_Dab1 + SFK)	lin	sd4_Compound_2_Obs	normal
Compound_2_Obs_5	Compound_2_Obs	scale5_Compound_2_Obs*(ApoER2_Dab1 + ApoER2_re_Dab1 + SFK)	lin	sd5_Compound_2_Obs	normal
Compound_3_Obs_1	Compound_3_Obs	ApoER2_Dab1 + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh	lin	sd1_Compound_3_Obs	normal
Compound_3_Obs_2	Compound_3_Obs	ApoER2_Dab1 + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh	lin	sd2_Compound_3_Obs	normal
Compound_3_Obs_3	Compound_3_Obs	ApoER2_Dab1 + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh	lin	sd3_Compound_3_Obs	normal
Compound_3_Obs_4	Compound_3_Obs	ApoER2_Dab1 + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh	lin	sd4_Compound_3_Obs	normal
Compound_3_Obs_5	Compound_3_Obs	ApoER2_Dab1 + ApoER2_re_Dab1SFK + ApoER2_re_Dab1SFKInh	lin	sd5_Compound_3_Obs	normal
Compound_4_Obs	Compound_4_Obs	scale1_Compound_4_Obs*(ApoER2_re_Dab1 + ApoER2_Dab1SFKInh + ApoER2_Dab1_released)	lin	sd1_Compound_4_Obs	normal
