observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
pJAK1_pgp130_Obs_04	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.00435439949325634	0			normal
pJAK1_pgp130_Obs_04	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	NaN	10			normal
pJAK1_pgp130_Obs_04	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.0826104832602773	15			normal
pJAK1_pgp130_Obs_04	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	NaN	20			normal
pJAK1_pgp130_Obs_04	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.0713749535942812	30			normal
pJAK1_pgp130_Obs_04	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.0641642848518769	45			normal
pJAK1_pgp130_Obs_04	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.0806046206954996	60			normal
pJAK1_pgp130_Obs_04	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	NaN	75			normal
pJAK1_pgp130_Obs_04	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.0503691524488123	80			normal
pJAK1_pgp130_Obs_04	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	NaN	95			normal
pJAK1_pgp130_Obs_04	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.0649518929137009	100			normal
pJAK1_pgp130_Obs_04	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.044979801626715	150			normal
pJAK1_pgp130_Obs_04	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.0409825280995065	200			normal
pJAK1_pgp130_Obs_04	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.0448971597225671	250			normal
nSOCS3RNA4_Obs_05	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.00244580769630405	0			normal
nSOCS3RNA4_Obs_05	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.0167094865944696	10			normal
nSOCS3RNA4_Obs_05	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	NaN	15			normal
nSOCS3RNA4_Obs_05	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.188886607605392	20			normal
nSOCS3RNA4_Obs_05	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.404192659385449	30			normal
nSOCS3RNA4_Obs_05	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.176522041670847	45			normal
nSOCS3RNA4_Obs_05	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.084534117024866	60			normal
nSOCS3RNA4_Obs_05	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.131375964678475	75			normal
nSOCS3RNA4_Obs_05	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	NaN	80			normal
nSOCS3RNA4_Obs_05	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.134774886425407	95			normal
nSOCS3RNA4_Obs_05	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.0782663084391062	100			normal
nSOCS3RNA4_Obs_05	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.0859967391541658	150			normal
nSOCS3RNA4_Obs_05	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	NaN	200			normal
nSOCS3RNA4_Obs_05	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	NaN	250			normal
SOCS3RNA_Obs_09	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.000172520526985315	0			normal
SOCS3RNA_Obs_09	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	NaN	10			normal
SOCS3RNA_Obs_09	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.00290655237105227	15			normal
SOCS3RNA_Obs_09	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	NaN	20			normal
SOCS3RNA_Obs_09	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.0238766690572685	30			normal
SOCS3RNA_Obs_09	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.0139807828996251	45			normal
SOCS3RNA_Obs_09	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.00486686844415228	60			normal
SOCS3RNA_Obs_09	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	NaN	75			normal
SOCS3RNA_Obs_09	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.00543821069180493	80			normal
SOCS3RNA_Obs_09	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	NaN	95			normal
SOCS3RNA_Obs_09	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.00649689618094284	100			normal
SOCS3RNA_Obs_09	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.00733969430002719	150			normal
SOCS3RNA_Obs_09	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	0.00382392583295268	200			normal
SOCS3RNA_Obs_09	D002_Sobotta_RS32_TC002	D001_Sobotta_RS32_TC001	NaN	250			normal
pJAK1_pgp130_Obs_05	D002_Sobotta_RS32_TC002	D002_Sobotta_RS32_TC002	0.00500520948622614	0			normal
pJAK1_pgp130_Obs_05	D002_Sobotta_RS32_TC002	D002_Sobotta_RS32_TC002	0.00416329366982823	20			normal
pJAK1_pgp130_Obs_05	D002_Sobotta_RS32_TC002	D002_Sobotta_RS32_TC002	0.00329323202483892	40			normal
pJAK1_pgp130_Obs_05	D002_Sobotta_RS32_TC002	D002_Sobotta_RS32_TC002	0.00430197904212018	60			normal
pJAK1_pgp130_Obs_05	D002_Sobotta_RS32_TC002	D002_Sobotta_RS32_TC002	0.00366099508404725	85			normal
pJAK1_pgp130_Obs_05	D002_Sobotta_RS32_TC002	D002_Sobotta_RS32_TC002	0.00509351439563756	100			normal
pJAK1_pgp130_Obs_05	D002_Sobotta_RS32_TC002	D002_Sobotta_RS32_TC002	0.0046993318614103	150			normal
pJAK1_pgp130_Obs_05	D002_Sobotta_RS32_TC002	D002_Sobotta_RS32_TC002	0.00390456489802921	200			normal
pJAK1_pgp130_Obs_05	D002_Sobotta_RS32_TC002	D002_Sobotta_RS32_TC002	0.00410506575355954	300			normal
nSOCS3RNA4_Obs_06	D002_Sobotta_RS32_TC002	D003_Sobotta_RS32_TC003	0.00193187511782148	0			normal
nSOCS3RNA4_Obs_06	D002_Sobotta_RS32_TC002	D003_Sobotta_RS32_TC003	0.373773513797441	25			normal
nSOCS3RNA4_Obs_06	D002_Sobotta_RS32_TC002	D003_Sobotta_RS32_TC003	0.0131292548906034	50			normal
nSOCS3RNA4_Obs_06	D002_Sobotta_RS32_TC002	D003_Sobotta_RS32_TC003	0.00245972104061249	80			normal
nSOCS3RNA4_Obs_06	D002_Sobotta_RS32_TC002	D003_Sobotta_RS32_TC003	0.00153778972441796	100			normal
nSOCS3RNA4_Obs_06	D002_Sobotta_RS32_TC002	D003_Sobotta_RS32_TC003	0.000693930093918157	150			normal
nSOCS3RNA4_Obs_06	D002_Sobotta_RS32_TC002	D003_Sobotta_RS32_TC003	0.000746802991814755	200			normal
nSOCS3RNA4_Obs_06	D002_Sobotta_RS32_TC002	D003_Sobotta_RS32_TC003	0.000963398993207594	250			normal
nSOCS3RNA4_Obs_06	D002_Sobotta_RS32_TC002	D003_Sobotta_RS32_TC003	0.000856963068017688	300			normal
nSOCS3RNA4_Obs_06	D002_Sobotta_RS32_TC002	D003_Sobotta_RS32_TC003	0.000521486938896056	350			normal
nSOCS3RNA4_Obs_06	D002_Sobotta_RS32_TC002	D003_Sobotta_RS32_TC003	0.00148935198079081	450			normal
nSOCS3RNA4_Obs_07	D002_Sobotta_RS32_TC002	D004_Sobotta_RS32_TC004	0.00136634272316156	0			normal
nSOCS3RNA4_Obs_07	D002_Sobotta_RS32_TC002	D004_Sobotta_RS32_TC004	0.0177732808725488	10			normal
nSOCS3RNA4_Obs_07	D002_Sobotta_RS32_TC002	D004_Sobotta_RS32_TC004	0.130597447955699	25			normal
nSOCS3RNA4_Obs_07	D002_Sobotta_RS32_TC002	D004_Sobotta_RS32_TC004	0.0289782953744961	40			normal
nSOCS3RNA4_Obs_07	D002_Sobotta_RS32_TC002	D004_Sobotta_RS32_TC004	0.00561387740508213	55			normal
nSOCS3RNA4_Obs_07	D002_Sobotta_RS32_TC002	D004_Sobotta_RS32_TC004	0.00343390416786188	75			normal
nSOCS3RNA4_Obs_07	D002_Sobotta_RS32_TC002	D004_Sobotta_RS32_TC004	0.00283252466555192	100			normal
nSOCS3RNA4_Obs_07	D002_Sobotta_RS32_TC002	D004_Sobotta_RS32_TC004	0.00161491839837522	150			normal
nSOCS3RNA4_Obs_08	D002_Sobotta_RS32_TC002	D005_Sobotta_RS32_TC005	0.00135680713164841	0			normal
nSOCS3RNA4_Obs_08	D002_Sobotta_RS32_TC002	D005_Sobotta_RS32_TC005	0.03267469609574	20			normal
nSOCS3RNA4_Obs_08	D002_Sobotta_RS32_TC002	D005_Sobotta_RS32_TC005	0.06303234474784	40			normal
nSOCS3RNA4_Obs_08	D002_Sobotta_RS32_TC002	D005_Sobotta_RS32_TC005	0.05464251345799	60			normal
nSOCS3RNA4_Obs_08	D002_Sobotta_RS32_TC002	D005_Sobotta_RS32_TC005	NaN	65			normal
nSOCS3RNA4_Obs_08	D002_Sobotta_RS32_TC002	D005_Sobotta_RS32_TC005	0.0756983705039433	80			normal
nSOCS3RNA4_Obs_08	D002_Sobotta_RS32_TC002	D005_Sobotta_RS32_TC005	NaN	90			normal
nSOCS3RNA4_Obs_08	D002_Sobotta_RS32_TC002	D005_Sobotta_RS32_TC005	0.0403869947289552	100			normal
nSOCS3RNA4_Obs_08	D002_Sobotta_RS32_TC002	D005_Sobotta_RS32_TC005	0.0334090045118857	150			normal
nSOCS3RNA4_Obs_08	D002_Sobotta_RS32_TC002	D005_Sobotta_RS32_TC005	0.0397115778019829	200			normal
nSOCS3RNA4_Obs_08	D002_Sobotta_RS32_TC002	D005_Sobotta_RS32_TC005	0.0493197643427888	250			normal
nSOCS3RNA4_Obs_08	D002_Sobotta_RS32_TC002	D005_Sobotta_RS32_TC005	NaN	300			normal
