observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
AC_Fsk_Obs_01	AC_Fsk_Obs	AC_Fsk	lin	sd10_AC_Fsk_Obs	normal
AC_Fsk_Obs_02	AC_Fsk_Obs	AC_Fsk	lin	sd11_AC_Fsk_Obs	normal
AC_Fsk_Obs_03	AC_Fsk_Obs	AC_Fsk	lin	sd1_AC_Fsk_Obs	normal
AC_Fsk_Obs_04	AC_Fsk_Obs	AC_Fsk	lin	sd2_AC_Fsk_Obs	normal
AC_Fsk_Obs_05	AC_Fsk_Obs	AC_Fsk	lin	sd3_AC_Fsk_Obs	normal
AC_Fsk_Obs_06	AC_Fsk_Obs	AC_Fsk	lin	sd4_AC_Fsk_Obs	normal
AC_Fsk_Obs_07	AC_Fsk_Obs	AC_Fsk	lin	sd5_AC_Fsk_Obs	normal
AC_Fsk_Obs_08	AC_Fsk_Obs	AC_Fsk	lin	sd6_AC_Fsk_Obs	normal
AC_Fsk_Obs_09	AC_Fsk_Obs	AC_Fsk	lin	sd7_AC_Fsk_Obs	normal
AC_Fsk_Obs_10	AC_Fsk_Obs	AC_Fsk	lin	sd8_AC_Fsk_Obs	normal
AC_Fsk_Obs_11	AC_Fsk_Obs	AC_Fsk	lin	sd9_AC_Fsk_Obs	normal
Compound_1_Obs_1	Compound_1_Obs	AC_Fsk + Csub_H89 + IBMX + RIIp_cAMP_C_2 + RIIp_Sp8_Br_cAMPS_2 + RIIp_Rp8_pCPT_cAMPS_C_2 + Rp8_pCPT_cAMPS + Sp8_Br_cAMPS + pAC + pPDE	lin	sd1_Compound_1_Obs	normal
Compound_1_Obs_2	Compound_1_Obs	AC_Fsk + Csub_H89 + IBMX + RIIp_cAMP_C_2 + RIIp_Sp8_Br_cAMPS_2 + RIIp_Rp8_pCPT_cAMPS_C_2 + Rp8_pCPT_cAMPS + Sp8_Br_cAMPS + pAC + pPDE	lin	sd2_Compound_1_Obs	normal
Compound_1_Obs_3	Compound_1_Obs	AC_Fsk + Csub_H89 + IBMX + RIIp_cAMP_C_2 + RIIp_Sp8_Br_cAMPS_2 + RIIp_Rp8_pCPT_cAMPS_C_2 + Rp8_pCPT_cAMPS + Sp8_Br_cAMPS + pAC + pPDE	lin	sd3_Compound_1_Obs	normal
Compound_1_Obs_4	Compound_1_Obs	AC_Fsk + Csub_H89 + IBMX + RIIp_cAMP_C_2 + RIIp_Sp8_Br_cAMPS_2 + RIIp_Rp8_pCPT_cAMPS_C_2 + Rp8_pCPT_cAMPS + Sp8_Br_cAMPS + pAC + pPDE	lin	sd4_Compound_1_Obs	normal
Compound_1_Obs_5	Compound_1_Obs	AC_Fsk + Csub_H89 + IBMX + RIIp_cAMP_C_2 + RIIp_Sp8_Br_cAMPS_2 + RIIp_Rp8_pCPT_cAMPS_C_2 + Rp8_pCPT_cAMPS + Sp8_Br_cAMPS + pAC + pPDE	lin	sd5_Compound_1_Obs	normal
Compound_1_Obs_6	Compound_1_Obs	AC_Fsk + Csub_H89 + IBMX + RIIp_cAMP_C_2 + RIIp_Sp8_Br_cAMPS_2 + RIIp_Rp8_pCPT_cAMPS_C_2 + Rp8_pCPT_cAMPS + Sp8_Br_cAMPS + pAC + pPDE	lin	sd6_Compound_1_Obs	normal
Compound_1_Obs_7	Compound_1_Obs	AC_Fsk + Csub_H89 + IBMX + RIIp_cAMP_C_2 + RIIp_Sp8_Br_cAMPS_2 + RIIp_Rp8_pCPT_cAMPS_C_2 + Rp8_pCPT_cAMPS + Sp8_Br_cAMPS + pAC + pPDE	lin	sd7_Compound_1_Obs	normal
Compound_2_Obs_1	Compound_2_Obs	Csub + Csub_H89 + PDE + RII_2 + RIIp_Sp8_Br_cAMPS_2 + Rp8_pCPT_cAMPS + Rp_cAMPS + cAMP + pAC + pAC_Fsk	lin	sd1_Compound_2_Obs	normal
Compound_2_Obs_2	Compound_2_Obs	Csub + Csub_H89 + PDE + RII_2 + RIIp_Sp8_Br_cAMPS_2 + Rp8_pCPT_cAMPS + Rp_cAMPS + cAMP + pAC + pAC_Fsk	lin	sd2_Compound_2_Obs	normal
Compound_2_Obs_3	Compound_2_Obs	Csub + Csub_H89 + PDE + RII_2 + RIIp_Sp8_Br_cAMPS_2 + Rp8_pCPT_cAMPS + Rp_cAMPS + cAMP + pAC + pAC_Fsk	lin	sd3_Compound_2_Obs	normal
Compound_2_Obs_4	Compound_2_Obs	Csub + Csub_H89 + PDE + RII_2 + RIIp_Sp8_Br_cAMPS_2 + Rp8_pCPT_cAMPS + Rp_cAMPS + cAMP + pAC + pAC_Fsk	lin	sd4_Compound_2_Obs	normal
Compound_2_Obs_5	Compound_2_Obs	Csub + Csub_H89 + PDE + RII_2 + RIIp_Sp8_Br_cAMPS_2 + Rp8_pCPT_cAMPS + Rp_cAMPS + cAMP + pAC + pAC_Fsk	lin	sd5_Compound_2_Obs	normal
Compound_2_Obs_6	Compound_2_Obs	Csub + Csub_H89 + PDE + RII_2 + RIIp_Sp8_Br_cAMPS_2 + Rp8_pCPT_cAMPS + Rp_cAMPS + cAMP + pAC + pAC_Fsk	lin	sd6_Compound_2_Obs	normal
Compound_2_Obs_7	Compound_2_Obs	Csub + Csub_H89 + PDE + RII_2 + RIIp_Sp8_Br_cAMPS_2 + Rp8_pCPT_cAMPS + Rp_cAMPS + cAMP + pAC + pAC_Fsk	lin	sd7_Compound_2_Obs	normal
Compound_2_Obs_8	Compound_2_Obs	Csub + Csub_H89 + PDE + RII_2 + RIIp_Sp8_Br_cAMPS_2 + Rp8_pCPT_cAMPS + Rp_cAMPS + cAMP + pAC + pAC_Fsk	lin	sd8_Compound_2_Obs	normal
Csub_Obs_1	Csub_Obs	Csub	lin	sd1_Csub_Obs	normal
Csub_Obs_2	Csub_Obs	Csub	lin	sd2_Csub_Obs	normal
Csub_Obs_3	Csub_Obs	Csub	lin	sd3_Csub_Obs	normal
Csub_Obs_4	Csub_Obs	Csub	lin	sd4_Csub_Obs	normal
Csub_Obs_5	Csub_Obs	Csub	lin	sd5_Csub_Obs	normal
Csub_Obs_6	Csub_Obs	Csub	lin	sd6_Csub_Obs	normal
Csub_Obs_7	Csub_Obs	Csub	lin	sd7_Csub_Obs	normal
RII_2_Obs_1	RII_2_Obs	RII_2	lin	sd1_RII_2_Obs	normal
RII_2_Obs_2	RII_2_Obs	RII_2	lin	sd2_RII_2_Obs	normal
RII_2_Obs_3	RII_2_Obs	RII_2	lin	sd3_RII_2_Obs	normal
RII_2_Obs_4	RII_2_Obs	RII_2	lin	sd4_RII_2_Obs	normal
RII_2_Obs_5	RII_2_Obs	RII_2	lin	sd5_RII_2_Obs	normal
RII_2_Obs_6	RII_2_Obs	RII_2	lin	sd6_RII_2_Obs	normal
RII_2_Obs_7	RII_2_Obs	RII_2	lin	sd7_RII_2_Obs	normal
RII_2_Obs_8	RII_2_Obs	RII_2	lin	sd8_RII_2_Obs	normal
RII_2_Obs_9	RII_2_Obs	RII_2	lin	sd9_RII_2_Obs	normal
RIIp_2_Obs_01	RIIp_2_Obs	RIIp_2	lin	sd10_RIIp_2_Obs	normal
RIIp_2_Obs_02	RIIp_2_Obs	RIIp_2	lin	sd1_RIIp_2_Obs	normal
RIIp_2_Obs_03	RIIp_2_Obs	RIIp_2	lin	sd2_RIIp_2_Obs	normal
RIIp_2_Obs_04	RIIp_2_Obs	RIIp_2	lin	sd3_RIIp_2_Obs	normal
RIIp_2_Obs_05	RIIp_2_Obs	RIIp_2	lin	sd4_RIIp_2_Obs	normal
RIIp_2_Obs_06	RIIp_2_Obs	RIIp_2	lin	sd5_RIIp_2_Obs	normal
RIIp_2_Obs_07	RIIp_2_Obs	RIIp_2	lin	sd6_RIIp_2_Obs	normal
RIIp_2_Obs_08	RIIp_2_Obs	RIIp_2	lin	sd7_RIIp_2_Obs	normal
RIIp_2_Obs_09	RIIp_2_Obs	RIIp_2	lin	sd8_RIIp_2_Obs	normal
RIIp_2_Obs_10	RIIp_2_Obs	RIIp_2	lin	sd9_RIIp_2_Obs	normal
Rp_cAMPS_Obs_1	Rp_cAMPS_Obs	Rp_cAMPS	lin	sd1_Rp_cAMPS_Obs	normal
