observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
JAK1_gp130_Obs_01	JAK1_gp130_Obs	JAK1_gp130	log10	sd10_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_02	JAK1_gp130_Obs	JAK1_gp130	log10	sd11_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_03	JAK1_gp130_Obs	JAK1_gp130	log10	sd12_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_04	JAK1_gp130_Obs	JAK1_gp130	log10	sd1_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_05	JAK1_gp130_Obs	JAK1_gp130	log10	sd2_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_06	JAK1_gp130_Obs	JAK1_gp130	log10	sd3_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_07	JAK1_gp130_Obs	JAK1_gp130	log10	sd4_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_08	JAK1_gp130_Obs	JAK1_gp130	log10	sd5_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_09	JAK1_gp130_Obs	JAK1_gp130	log10	sd6_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_10	JAK1_gp130_Obs	JAK1_gp130	log10	sd7_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_11	JAK1_gp130_Obs	JAK1_gp130	log10	sd8_JAK1_gp130_Obs	normal
JAK1_gp130_Obs_12	JAK1_gp130_Obs	JAK1_gp130	log10	sd9_JAK1_gp130_Obs	normal
nSOCS3RNA2_Obs_1	nSOCS3RNA2_Obs	offset1_nSOCS3RNA2_Obs + nSOCS3RNA2*scale1_nSOCS3RNA2_Obs	log10	sd1_nSOCS3RNA2_Obs	normal
nSOCS3RNA2_Obs_2	nSOCS3RNA2_Obs	offset2_nSOCS3RNA2_Obs + nSOCS3RNA2*scale2_nSOCS3RNA2_Obs	log10	sd2_nSOCS3RNA2_Obs	normal
nSOCS3RNA2_Obs_3	nSOCS3RNA2_Obs	offset3_nSOCS3RNA2_Obs + nSOCS3RNA2*scale3_nSOCS3RNA2_Obs	log10	sd3_nSOCS3RNA2_Obs	normal
nSOCS3RNA2_Obs_4	nSOCS3RNA2_Obs	offset4_nSOCS3RNA2_Obs + nSOCS3RNA2*scale4_nSOCS3RNA2_Obs	log10	sd4_nSOCS3RNA2_Obs	normal
nSOCS3RNA2_Obs_5	nSOCS3RNA2_Obs	offset5_nSOCS3RNA2_Obs + nSOCS3RNA2*scale5_nSOCS3RNA2_Obs	log10	sd5_nSOCS3RNA2_Obs	normal
nSOCS3RNA2_Obs_6	nSOCS3RNA2_Obs	offset6_nSOCS3RNA2_Obs + nSOCS3RNA2*scale6_nSOCS3RNA2_Obs	log10	sd6_nSOCS3RNA2_Obs	normal
nSOCS3RNA5_Obs	nSOCS3RNA5_Obs	nSOCS3RNA5	log10	sd1_nSOCS3RNA5_Obs	normal
pJAK1_pgp130_Obs_01	pJAK1_pgp130_Obs	offset10_pJAK1_pgp130_Obs + pJAK1_pgp130*scale10_pJAK1_pgp130_Obs	log10	sd10_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_02	pJAK1_pgp130_Obs	offset11_pJAK1_pgp130_Obs + pJAK1_pgp130*scale11_pJAK1_pgp130_Obs	log10	sd11_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_03	pJAK1_pgp130_Obs	offset12_pJAK1_pgp130_Obs + pJAK1_pgp130*scale12_pJAK1_pgp130_Obs	log10	sd12_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_04	pJAK1_pgp130_Obs	offset13_pJAK1_pgp130_Obs + pJAK1_pgp130*scale13_pJAK1_pgp130_Obs	log10	sd13_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_05	pJAK1_pgp130_Obs	offset14_pJAK1_pgp130_Obs + pJAK1_pgp130*scale14_pJAK1_pgp130_Obs	log10	sd14_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_06	pJAK1_pgp130_Obs	offset15_pJAK1_pgp130_Obs + pJAK1_pgp130*scale15_pJAK1_pgp130_Obs	log10	sd15_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_07	pJAK1_pgp130_Obs	offset16_pJAK1_pgp130_Obs + pJAK1_pgp130*scale16_pJAK1_pgp130_Obs	log10	sd16_pJAK1_pgp130_Obs	normal
pJAK1_pgp130_Obs_08	pJAK1_pgp130_Obs	offset17_pJAK1_pgp130_Obs + pJAK1_pgp130*scale17_pJAK1_pgp130_Obs	log10	sd17_pJAK1_pgp130_Obs	normal
