observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Compound_1_Obs_1	Compound_1_Obs	IPR_A + IPR_I1 + IPR_I2 + IPR_O + IPR_S	lin	sd1_Compound_1_Obs	normal
Compound_1_Obs_2	Compound_1_Obs	IPR_A + IPR_I1 + IPR_I2 + IPR_O + IPR_S	lin	sd2_Compound_1_Obs	normal
Compound_1_Obs_3	Compound_1_Obs	IPR_A + IPR_I1 + IPR_I2 + IPR_O + IPR_S	lin	sd3_Compound_1_Obs	normal
Compound_1_Obs_4	Compound_1_Obs	IPR_A + IPR_I1 + IPR_I2 + IPR_O + IPR_S	lin	sd4_Compound_1_Obs	normal
Compound_1_Obs_5	Compound_1_Obs	IPR_A + IPR_I1 + IPR_I2 + IPR_O + IPR_S	lin	sd5_Compound_1_Obs	normal
Compound_1_Obs_6	Compound_1_Obs	IPR_A + IPR_I1 + IPR_I2 + IPR_O + IPR_S	lin	sd6_Compound_1_Obs	normal
Compound_1_Obs_7	Compound_1_Obs	IPR_A + IPR_I1 + IPR_I2 + IPR_O + IPR_S	lin	sd7_Compound_1_Obs	normal
Compound_1_Obs_8	Compound_1_Obs	IPR_A + IPR_I1 + IPR_I2 + IPR_O + IPR_S	lin	sd8_Compound_1_Obs	normal
IPR_S_Obs_1	IPR_S_Obs	IPR_S	lin	sd1_IPR_S_Obs	normal
IPR_S_Obs_2	IPR_S_Obs	IPR_S	lin	sd2_IPR_S_Obs	normal
IPR_S_Obs_3	IPR_S_Obs	IPR_S	lin	sd3_IPR_S_Obs	normal
IPR_S_Obs_4	IPR_S_Obs	IPR_S	lin	sd4_IPR_S_Obs	normal
IPR_S_Obs_5	IPR_S_Obs	IPR_S	lin	sd5_IPR_S_Obs	normal
IPR_S_Obs_6	IPR_S_Obs	IPR_S	lin	sd6_IPR_S_Obs	normal
IPR_S_Obs_7	IPR_S_Obs	IPR_S	lin	sd7_IPR_S_Obs	normal
IPR_S_Obs_8	IPR_S_Obs	IPR_S	lin	sd8_IPR_S_Obs	normal
