t,Compound_1_Obs,Compound_2_Obs,Compound_3_Obs,Compound_4_Obs,Compound_6_Obs,Compound_8_Obs,Compound_9_Obs,Compound_11_Obs
0,6.99084003934302,6.77069804368469,-0.0433351298714693,-0.0447799744875038,-0.00120930979065882,-0.025006916261274,-0.0517867740526022,40.1192168736706
8.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.6790438333866
10,6.80622224501766,NaN,NaN,NaN,NaN,NaN,0.768048323572604,NaN
15,NaN,88.7746939029115,0.2355473816944,0.309139069884024,NaN,0.314777487771531,NaN,28.8269224980194
20,8.78448183268975,NaN,NaN,NaN,0.0466880692247956,NaN,NaN,NaN
25,NaN,NaN,NaN,0.165005242926452,NaN,NaN,0.18727692758203,42.3064680294705
30,6.00740212482451,76.8816181034757,0.274163456774169,NaN,NaN,0.203165852431817,NaN,NaN
35,NaN,NaN,NaN,NaN,NaN,NaN,0.0538771771853775,41.124758518427
40,6.65243878086152,NaN,NaN,0.244546939191154,0.0443539983234815,NaN,NaN,NaN
45,NaN,NaN,NaN,NaN,NaN,0.21608823682671,NaN,NaN
50,NaN,66.7827095617357,0.181302823311237,NaN,NaN,NaN,0.131039246402568,36.7967661654048
55,7.15015820737923,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,NaN,NaN,NaN,0.228349159011583,NaN,NaN,NaN,NaN
65,NaN,78.6104053610133,0.194953419457848,NaN,0.0326487028970487,0.194428068236079,0.0895945748684942,35.4232931663775
70,7.30608617409452,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75,NaN,NaN,NaN,0.165315945442553,NaN,NaN,NaN,NaN
80,NaN,NaN,NaN,NaN,NaN,0.149111808249127,NaN,42.9737114023578
85,8.16581974820926,48.3197359709645,0.179903520127021,NaN,NaN,NaN,0.0551584589635631,NaN
90,NaN,NaN,NaN,NaN,0.0322247122553063,NaN,NaN,NaN
95,NaN,NaN,NaN,0.18466697855752,NaN,NaN,NaN,NaN
100,6.38840806207399,71.0897098603646,0.206437814323525,0.16566163391328,0.0352394455535924,0.120285895465974,0.0996039396025649,NaN
150,5.52260849457436,37.1471848638682,0.165032720965297,0.128382627650748,0.0370954244542575,0.110860539631858,0.0311501147813936,NaN
200,5.65628984020543,55.5814052616176,0.211051282599749,0.24167605113221,0.0282187495381473,0.152397547141592,NaN,NaN
250,NaN,54.1724162982287,0.105486585353074,NaN,0.0314920267368811,0.134210676136055,NaN,NaN
300,NaN,NaN,NaN,NaN,0.0294772044327447,NaN,NaN,NaN
350,NaN,53.7532548725282,NaN,NaN,NaN,NaN,NaN,NaN
