parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
ActDstrength	ActDstrength	log10	0.01	1	0.619441075076781	1	parameterScaleUniform	
CISHRNAbasal	CISHRNAbasal	log10	1e-05	1000	1.86208713666287e-05	1	parameterScaleUniform	
CISHRNAdelay	CISHRNAdelay	log10	0.001	1000	0.131825673855641	1	parameterScaleUniform	
CISHRNAeqm	CISHRNAeqm	log10	0.001	1000	1	0	parameterScaleUniform	
CISHRNAturn	CISHRNAturn	log10	0.001	1000	0.0524807460249773	1	parameterScaleUniform	
CISeqm	CISeqm	log10	0.001	10000	301.995172040202	1	parameterScaleUniform	
CISinh	CISinh	log10	5.01187233627272e-07	100000	5.49540873857625e-06	1	parameterScaleUniform	
CISturn	CISturn	log10	0.001	1000	0.00851138038202377	1	parameterScaleUniform	
EPORactJAK2	EPORactJAK2	log10	0.001	10000	2.31739464996848	1	parameterScaleUniform	
JAK2EPORdeactPTP	JAK2EPORdeactPTP	log10	1e-05	1000000	27542.2870333817	1	parameterScaleUniform	
JAK2actEPO	JAK2actEPO	log10	0.001	1000000000	851138.038202376	1	parameterScaleUniform	
PTPactEPOR	PTPactEPOR	log10	7.94328234724282e-07	1000	5.12861383991365e-06	1	parameterScaleUniform	
PTPdeact	PTPdeact	log10	0.001	1000	0.00891250938133746	1	parameterScaleUniform	
ReltoH838_init_EpoRJAK2_H838	ReltoH838_init_EpoRJAK2_H838	log10	1e-05	100	14.7910838816821	1	parameterScaleUniform	
Relto_CFUE_ActDstrength	Relto_CFUE_ActDstrength	log10	0.01	2.23872113856834	1.40928879842187	1	parameterScaleUniform	
Relto_CFUE_CISHRNAturn	Relto_CFUE_CISHRNAturn	log10	0.0398107170553497	3981071.70553497	0.429536426764887	1	parameterScaleUniform	
Relto_CFUE_EPORactJAK2	Relto_CFUE_EPORactJAK2	log10	0.000199526231496888	1995.26231496888	0.116680961706096	1	parameterScaleUniform	
Relto_CFUE_JAK2actEPO	Relto_CFUE_JAK2actEPO	log10	6.30957344480194e-10	630.957344480193	0.0954992586021436	1	parameterScaleUniform	
Relto_CFUE_SOCS3RNAdelay	Relto_CFUE_SOCS3RNAdelay	log10	0.00501187233627272	5011.87233627273	28.1838293126445	1	parameterScaleUniform	
Relto_CFUE_SOCS3prom	Relto_CFUE_SOCS3prom	log10	0.999999997236898	10	2.76057785622035	1	parameterScaleUniform	
Relto_CFUE_STAT5imp	Relto_CFUE_STAT5imp	log10	0.0316227766016838	3162277.66016838	3.24339617349349	1	parameterScaleUniform	
Relto_CFUE_init_STAT5	Relto_CFUE_init_STAT5	log10	1.25892541179417e-07	1.25314117494142	0.133045441797809	1	parameterScaleUniform	
Relto_CFUE_nSTAT5deact	Relto_CFUE_nSTAT5deact	log10	0.000199526231496888	1995262.31496888	23.9883291901949	1	parameterScaleUniform	
Relto_H838WT_init_PTP	Relto_H838WT_init_PTP	log10	7.94328234724282e-06	7.94328234724282	0.0537031796370253	1	parameterScaleUniform	
SHP1proOE	SHP1proOE	log10	1e-05	1000	3.74110588272053	1	parameterScaleUniform	
SOCS3RNAbasal	SOCS3RNAbasal	log10	1e-06	1000	0.00158489319246111	1	parameterScaleUniform	
SOCS3RNAdelay	SOCS3RNAdelay	log10	0.001	1000	0.345143739335856	1	parameterScaleUniform	
SOCS3RNAeqm	SOCS3RNAeqm	log10	0.001	1000	1	0	parameterScaleUniform	
SOCS3RNAturn	SOCS3RNAturn	log10	0.001	1000	0.0331131121482591	1	parameterScaleUniform	
SOCS3eqm	SOCS3eqm	log10	0.001	100000	81.2830516164099	1	parameterScaleUniform	
SOCS3eqmOE	SOCS3eqmOE	log10	0.001	1000	2.1183611352485	1	parameterScaleUniform	
SOCS3inh	SOCS3inh	log10	0.001	1000	7.46448758410066	1	parameterScaleUniform	
SOCS3prom	SOCS3prom	log10	1	3.01995172040202	1.82810021614274	1	parameterScaleUniform	
SOCS3turn	SOCS3turn	log10	0.001	10000	6606.93448007596	1	parameterScaleUniform	
STAT5actEPOR	STAT5actEPOR	log10	0.001	1000	1.84501541917947	1	parameterScaleUniform	
STAT5actJAK2	STAT5actJAK2	log10	0.001	1000	0.0123026877081238	1	parameterScaleUniform	
STAT5exp	STAT5exp	log10	0.001	1000	0.072443596007499	1	parameterScaleUniform	
STAT5imp	STAT5imp	log10	0.001	1000	0.0301995172040202	1	parameterScaleUniform	
init_EpoRJAK2	init_EpoRJAK2	log10	0.001	1000	1.75792361395869	1	parameterScaleUniform	
init_EpoRJAK2_H838	init_EpoRJAK2_H838	log10	1e-05	100	0.091201083935591	1	parameterScaleUniform	
init_PTP	init_PTP	log10	0.001	1000	31.6227766016838	1	parameterScaleUniform	
init_STAT5	init_STAT5	log10	0.001	1000	91.201083935591	1	parameterScaleUniform	
nSTAT5deact	nSTAT5deact	log10	1e-05	1000	0.10839269140212	1	parameterScaleUniform	
sd10_CISHnRNA2_Obs	sd10_CISHnRNA2_Obs	log10	1e-05	1	0.00410393052461016	1	parameterScaleUniform	
sd10_Compound_1_Obs	sd10_Compound_1_Obs	log10	0.01	1000	1.90936958386171	1	parameterScaleUniform	
sd11_CISHnRNA2_Obs	sd11_CISHnRNA2_Obs	log10	1e-07	0.01	8.51922326428547e-05	1	parameterScaleUniform	
sd11_Compound_1_Obs	sd11_Compound_1_Obs	log10	0.001	100	0.249333136330133	1	parameterScaleUniform	
sd12_CISHnRNA2_Obs	sd12_CISHnRNA2_Obs	log10	1e-07	0.01	6.45505578769006e-05	1	parameterScaleUniform	
sd12_Compound_1_Obs	sd12_Compound_1_Obs	log10	0.001	100	0.326715696562853	1	parameterScaleUniform	
sd13_CISHnRNA2_Obs	sd13_CISHnRNA2_Obs	log10	1e-07	0.01	1.09925892401514e-05	1	parameterScaleUniform	
sd13_Compound_1_Obs	sd13_Compound_1_Obs	log10	0.0001	10	0.0121506636763342	1	parameterScaleUniform	
sd14_CISHnRNA2_Obs	sd14_CISHnRNA2_Obs	log10	1e-07	0.01	4.27070919440745e-05	1	parameterScaleUniform	
sd14_Compound_1_Obs	sd14_Compound_1_Obs	log10	0.001	100	0.290061440880923	1	parameterScaleUniform	
sd1_CISHRNA_Obs	sd1_CISHRNA_Obs	log10	1e-07	0.01	1.17869108834196e-05	1	parameterScaleUniform	
sd1_CISHnRNA2_Obs	sd1_CISHnRNA2_Obs	log10	1e-05	1	0.00165120121685063	1	parameterScaleUniform	
sd1_Compound_1_Obs	sd1_Compound_1_Obs	log10	0.01	1000	1.17371863531746	1	parameterScaleUniform	
sd1_PTP_Obs	sd1_PTP_Obs	log10	0.01	1000	2.40613505283008	1	parameterScaleUniform	
sd1_SOCS3nRNA1_Obs	sd1_SOCS3nRNA1_Obs	log10	1e-06	0.1	0.000418986471096769	1	parameterScaleUniform	
sd1_SOCS3nRNA2_Obs	sd1_SOCS3nRNA2_Obs	log10	1e-06	0.1	0.000415719120675218	1	parameterScaleUniform	
sd1_SOCS3nRNA3_Obs	sd1_SOCS3nRNA3_Obs	log10	1e-06	0.1	0.000412192418983097	1	parameterScaleUniform	
sd1_SOCS3nRNA4_Obs	sd1_SOCS3nRNA4_Obs	log10	1e-06	0.1	0.000433510878387529	1	parameterScaleUniform	
sd1_SOCS3nRNA5_Obs	sd1_SOCS3nRNA5_Obs	log10	1e-06	0.1	0.000415527719020433	1	parameterScaleUniform	
sd1_STAT5_Obs	sd1_STAT5_Obs	log10	0.01	1000	5.07726697194643	1	parameterScaleUniform	
sd2_CISHRNA_Obs	sd2_CISHRNA_Obs	log10	1e-07	0.01	1.42790725436738e-05	1	parameterScaleUniform	
sd2_CISHnRNA2_Obs	sd2_CISHnRNA2_Obs	log10	1e-06	0.1	0.000902194136035736	1	parameterScaleUniform	
sd2_Compound_1_Obs	sd2_Compound_1_Obs	log10	0.01	1000	1.63873979422843	1	parameterScaleUniform	
sd2_PTP_Obs	sd2_PTP_Obs	log10	0.1	10000	10.6316335750377	1	parameterScaleUniform	
sd2_SOCS3nRNA1_Obs	sd2_SOCS3nRNA1_Obs	log10	1e-06	0.1	0.000176929398068728	1	parameterScaleUniform	
sd2_SOCS3nRNA3_Obs	sd2_SOCS3nRNA3_Obs	log10	1e-06	0.1	0.000173141031289015	1	parameterScaleUniform	
sd2_SOCS3nRNA4_Obs	sd2_SOCS3nRNA4_Obs	log10	1e-06	0.1	0.000183653834334835	1	parameterScaleUniform	
sd2_SOCS3nRNA5_Obs	sd2_SOCS3nRNA5_Obs	log10	1e-06	0.1	0.000199986186963274	1	parameterScaleUniform	
sd2_STAT5_Obs	sd2_STAT5_Obs	log10	0.01	1000	4.07445945038964	1	parameterScaleUniform	
