parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
EGFR_turnover	EGFR_turnover	log10	1e-08	100000000	0.000741310241300918	1	parameterScaleUniform	
init_Akt	init_Akt	log10	1e-08	100000000	0.0281838293126445	1	parameterScaleUniform	
init_EGFR	init_EGFR	log10	1e-08	100000000	28840315.0312661	1	parameterScaleUniform	
init_S6	init_S6	log10	1e-08	100000000	245.470891568503	1	parameterScaleUniform	
reaction_1_k1	reaction_1_k1	log10	1e-08	100000000	0.00489778819368446	1	parameterScaleUniform	
reaction_1_k2	reaction_1_k2	log10	1e-08	100000000	0.00190546071796325	1	parameterScaleUniform	
reaction_2_k1	reaction_2_k1	log10	1e-08	100000000	0.00112201845430196	1	parameterScaleUniform	
reaction_2_k2	reaction_2_k2	log10	1e-08	100000000	75857.7575029184	1	parameterScaleUniform	
reaction_3_k1	reaction_3_k1	log10	1e-08	100000000	0.432513831035009	1	parameterScaleUniform	
reaction_4_k1	reaction_4_k1	log10	1e-08	100000000	0.0436515832240166	1	parameterScaleUniform	
reaction_5_k1	reaction_5_k1	log10	1e-08	100000000	2.69153480392691e-06	1	parameterScaleUniform	
reaction_5_k2	reaction_5_k2	log10	1e-08	100000000	0.000501187233627273	1	parameterScaleUniform	
reaction_6_k1	reaction_6_k1	log10	1e-08	100000000	1.02329299228075e-05	1	parameterScaleUniform	
reaction_7_k1	reaction_7_k1	log10	1e-08	100000000	0.0138038426460288	1	parameterScaleUniform	
reaction_8_k1	reaction_8_k1	log10	1e-08	100000000	0.000977237220955811	1	parameterScaleUniform	
reaction_9_k1	reaction_9_k1	log10	1e-08	100000000	0.0331131121482591	1	parameterScaleUniform	
scaleFactor_pAkt	scaleFactor_pAkt	log10	1e-08	100000000	30.1995172040202	1	parameterScaleUniform	
scaleFactor_pEGFR	scaleFactor_pEGFR	log10	1e-08	100000000	3.09029543251359e-08	1	parameterScaleUniform	
scaleFactor_pS6	scaleFactor_pS6	log10	1e-08	100000000	97723.7220955811	1	parameterScaleUniform	
sd1_Akt_Obs	sd1_Akt_Obs	log10	1e-06	0.1	0.000922996384840453	1	parameterScaleUniform	
sd1_Compound_1_Obs	sd1_Compound_1_Obs	log10	1000	100000000	204314.881451717	1	parameterScaleUniform	
sd1_EGFR_Obs	sd1_EGFR_Obs	log10	1000	100000000	190985.325856624	1	parameterScaleUniform	
