observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
MEK_Obs_1	MEK_Obs	MEK	lin	sd1_MEK_Obs	normal
MEK_Obs_2	MEK_Obs	MEK	lin	sd2_MEK_Obs	normal
MEK_Obs_3	MEK_Obs	MEK	lin	sd3_MEK_Obs	normal
RAF_Obs_1	RAF_Obs	RAF	lin	sd1_RAF_Obs	normal
RAF_Obs_2	RAF_Obs	RAF	lin	sd2_RAF_Obs	normal
RAF_Obs_3	RAF_Obs	RAF	lin	sd3_RAF_Obs	normal
pERK_Obs_1	pERK_Obs	pERK	lin	sd1_pERK_Obs	normal
pERK_Obs_2	pERK_Obs	pERK	lin	sd2_pERK_Obs	normal
pERK_Obs_3	pERK_Obs	pERK	lin	sd3_pERK_Obs	normal
pMEK_Obs_1	pMEK_Obs	pMEK	lin	sd1_pMEK_Obs	normal
pMEK_Obs_2	pMEK_Obs	pMEK	lin	sd2_pMEK_Obs	normal
pMEK_Obs_3	pMEK_Obs	pMEK	lin	sd3_pMEK_Obs	normal
pRAF_Obs_1	pRAF_Obs	pRAF	lin	sd1_pRAF_Obs	normal
pRAF_Obs_2	pRAF_Obs	pRAF	lin	sd2_pRAF_Obs	normal
pRAF_Obs_3	pRAF_Obs	pRAF	lin	sd3_pRAF_Obs	normal
