parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
k1a	k1a	log10	1e-06	501187.233627272	0.0891250938133746	1	parameterScaleUniform	
k1aBasic	k1aBasic	log10	1e-06	501187.233627272	0.000239883291901949	1	parameterScaleUniform	
k1b	k1b	log10	1e-06	501187.233627272	0.106169555719872	1	parameterScaleUniform	
k1c	k1c	log10	1e-06	501187.233627272	0.0323593656929628	1	parameterScaleUniform	
k1d	k1d	log10	1e-06	501187.233627272	436515.832240166	1	parameterScaleUniform	
k1e	k1e	log10	1e-06	501187.233627272	1.54881661891248e-06	1	parameterScaleUniform	
k1f	k1f	log10	1e-06	15848931.9246111	954992.586021437	1	parameterScaleUniform	
k1g	k1g	log10	1e-06	501187.233627272	2344.22881531992	1	parameterScaleUniform	
k1r	k1r	log10	1e-06	501187.233627272	0.0239883291901949	1	parameterScaleUniform	
k21	k21	log10	1e-06	501187.233627272	1.44211535152487	1	parameterScaleUniform	
k22	k22	log10	1e-06	501187.233627272	398.107170553497	1	parameterScaleUniform	
k3	k3	log10	1e-06	501187.233627272	3.71535229097173e-05	1	parameterScaleUniform	
km2	km2	log10	1e-06	501187.233627272	0.663743070401909	1	parameterScaleUniform	
km3	km3	log10	1e-06	501187.233627272	0.439541615437824	1	parameterScaleUniform	
sd1_IRS_Obs	sd1_IRS_Obs	log10	0.01	1000	2.38610746809208	1	parameterScaleUniform	
sd1_IRSiP_Obs	sd1_IRSiP_Obs	log10	0.001	100	0.404361687227254	1	parameterScaleUniform	
sd1_IR_Obs	sd1_IR_Obs	log10	0.001	100	0.358220140591931	1	parameterScaleUniform	
sd1_IRiP_Obs	sd1_IRiP_Obs	log10	1e-07	0.01	4.27070919440745e-05	1	parameterScaleUniform	
sd1_IRi_Obs	sd1_IRi_Obs	log10	0.01	1000	1.01180331973815	1	parameterScaleUniform	
sd1_IRins_Obs	sd1_IRins_Obs	log10	0.01	1000	1.57921041668495	1	parameterScaleUniform	
sd1_IRp_Obs	sd1_IRp_Obs	log10	1e-09	0.0001	1.22264394104082e-07	1	parameterScaleUniform	
sd1_XX_Obs	sd1_XX_Obs	log10	0.01	1000	2.92307527871653	1	parameterScaleUniform	
sd1_XXp_Obs	sd1_XXp_Obs	log10	1e-06	0.1	0.000298538261891796	1	parameterScaleUniform	
sd2_IRp_Obs	sd2_IRp_Obs	log10	1e-10	1e-05	9.74540741766307e-08	1	parameterScaleUniform	
sd2_XX_Obs	sd2_XX_Obs	log10	0.01	1000	2.77351168543466	1	parameterScaleUniform	
sd2_XXp_Obs	sd2_XXp_Obs	log10	1e-06	0.1	0.000256448403651772	1	parameterScaleUniform	
sd3_IRp_Obs	sd3_IRp_Obs	log10	1e-10	1e-05	6.14893638512627e-08	1	parameterScaleUniform	
sd3_XX_Obs	sd3_XX_Obs	log10	0.01	1000	2.85495981690041	1	parameterScaleUniform	
sd3_XXp_Obs	sd3_XXp_Obs	log10	1e-06	0.1	0.000180467914655672	1	parameterScaleUniform	
