parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
k1	k1	log10	0.001	100000	5.2239618899912	1	parameterScaleUniform	
k2	k2	log10	0.001	794328.234724282	138038.426460288	1	parameterScaleUniform	
k3	k3	log10	0.001	100000	25.1188643150958	1	parameterScaleUniform	
k4	k4	log10	0.001	100000	50118.7233627273	1	parameterScaleUniform	
k_1	k_1	log10	0.001	100000	1.99526231496888	1	parameterScaleUniform	
k_2	k_2	log10	0.000125892541179417	100000	0.000741310241300918	1	parameterScaleUniform	
k_3	k_3	log10	0.001	100000	3.13328572431559	1	parameterScaleUniform	
k_4	k_4	log10	0.001	100000	2511.88643150958	1	parameterScaleUniform	
l2	l2	log10	0.001	100000	0.587489352529777	1	parameterScaleUniform	
l4	l4	log10	0.001	100000	3.68128973642531	1	parameterScaleUniform	
l6	l6	log10	0.001	1000000	154881.661891248	1	parameterScaleUniform	
l_2	l_2	log10	0.001	100000	0.179060585403529	1	parameterScaleUniform	
l_4	l_4	log10	0.001	100000	0.00831763771102671	1	parameterScaleUniform	
l_6	l_6	log10	0.000125892541179417	100000	0.000851138038202377	1	parameterScaleUniform	
offset1_IPR_I1_Obs	offset1_IPR_I1_Obs	log10	1e-12	1e-08	1e-10	1	parameterScaleUniform	
offset1_IPR_O_Obs	offset1_IPR_O_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset1_IPR_R_Obs	offset1_IPR_R_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset2_IPR_I1_Obs	offset2_IPR_I1_Obs	log10	1e-12	1e-08	1e-10	1	parameterScaleUniform	
offset2_IPR_O_Obs	offset2_IPR_O_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset2_IPR_R_Obs	offset2_IPR_R_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset3_IPR_I1_Obs	offset3_IPR_I1_Obs	log10	1e-12	1e-08	1e-10	1	parameterScaleUniform	
offset3_IPR_O_Obs	offset3_IPR_O_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset3_IPR_R_Obs	offset3_IPR_R_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset4_IPR_I1_Obs	offset4_IPR_I1_Obs	log10	1e-12	1e-08	1e-10	1	parameterScaleUniform	
offset4_IPR_O_Obs	offset4_IPR_O_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset4_IPR_R_Obs	offset4_IPR_R_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset5_IPR_I1_Obs	offset5_IPR_I1_Obs	log10	1e-12	1e-08	1e-10	1	parameterScaleUniform	
offset5_IPR_O_Obs	offset5_IPR_O_Obs	log10	1e-08	0.0001	1e-06	1	parameterScaleUniform	
offset5_IPR_R_Obs	offset5_IPR_R_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset6_IPR_I1_Obs	offset6_IPR_I1_Obs	log10	1e-12	1e-08	1e-10	1	parameterScaleUniform	
offset6_IPR_O_Obs	offset6_IPR_O_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset6_IPR_R_Obs	offset6_IPR_R_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset7_IPR_I1_Obs	offset7_IPR_I1_Obs	log10	1e-11	1e-07	1e-09	1	parameterScaleUniform	
offset7_IPR_O_Obs	offset7_IPR_O_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset7_IPR_R_Obs	offset7_IPR_R_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset8_IPR_I1_Obs	offset8_IPR_I1_Obs	log10	1e-11	1e-07	1e-09	1	parameterScaleUniform	
offset8_IPR_O_Obs	offset8_IPR_O_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset8_IPR_R_Obs	offset8_IPR_R_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
scale1_IPR_I1_Obs	scale1_IPR_I1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_IPR_O_Obs	scale1_IPR_O_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_IPR_R_Obs	scale1_IPR_R_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_IPR_I1_Obs	scale2_IPR_I1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_IPR_O_Obs	scale2_IPR_O_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_IPR_R_Obs	scale2_IPR_R_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_IPR_I1_Obs	scale3_IPR_I1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_IPR_O_Obs	scale3_IPR_O_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_IPR_R_Obs	scale3_IPR_R_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_IPR_I1_Obs	scale4_IPR_I1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_IPR_O_Obs	scale4_IPR_O_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale4_IPR_R_Obs	scale4_IPR_R_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_IPR_I1_Obs	scale5_IPR_I1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_IPR_O_Obs	scale5_IPR_O_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale5_IPR_R_Obs	scale5_IPR_R_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale6_IPR_I1_Obs	scale6_IPR_I1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale6_IPR_O_Obs	scale6_IPR_O_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale6_IPR_R_Obs	scale6_IPR_R_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale7_IPR_I1_Obs	scale7_IPR_I1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale7_IPR_O_Obs	scale7_IPR_O_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale7_IPR_R_Obs	scale7_IPR_R_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale8_IPR_I1_Obs	scale8_IPR_I1_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale8_IPR_O_Obs	scale8_IPR_O_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale8_IPR_R_Obs	scale8_IPR_R_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
sd1_IPR_A_Obs	sd1_IPR_A_Obs	log10	0.001	100	0.371783404476678	1	parameterScaleUniform	
