observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Compound_1_Obs	Compound_1_Obs	scale1_Compound_1_Obs*(pJAK2 + p_IL13_Rec)	lin	sd1_Compound_1_Obs	normal
Compound_2_Obs_1	Compound_2_Obs	scale1_Compound_2_Obs*(STAT5 + p_IL13_Rec_i)	lin	sd1_Compound_2_Obs	normal
Compound_2_Obs_2	Compound_2_Obs	scale2_Compound_2_Obs*(STAT5 + p_IL13_Rec_i)	lin	sd2_Compound_2_Obs	normal
Compound_3_Obs_1	Compound_3_Obs	scale1_Compound_3_Obs*(CD274mRNA + JAK2)	lin	sd1_Compound_3_Obs	normal
Compound_3_Obs_2	Compound_3_Obs	scale2_Compound_3_Obs*(CD274mRNA + JAK2)	lin	sd2_Compound_3_Obs	normal
Compound_3_Obs_3	Compound_3_Obs	scale3_Compound_3_Obs*(CD274mRNA + JAK2)	lin	sd3_Compound_3_Obs	normal
Compound_3_Obs_4	Compound_3_Obs	scale4_Compound_3_Obs*(CD274mRNA + JAK2)	lin	sd4_Compound_3_Obs	normal
Compound_4_Obs_1	Compound_4_Obs	STAT5 + pJAK2	lin	sd1_Compound_4_Obs	normal
Compound_4_Obs_2	Compound_4_Obs	STAT5 + pJAK2	lin	sd2_Compound_4_Obs	normal
Compound_4_Obs_3	Compound_4_Obs	STAT5 + pJAK2	lin	sd3_Compound_4_Obs	normal
Compound_5_Obs	Compound_5_Obs	scale1_Compound_5_Obs*(SOCS3 + pJAK2)	lin	sd1_Compound_5_Obs	normal
Compound_6_Obs	Compound_6_Obs	scale1_Compound_6_Obs*(DecoyR + pSTAT5)	lin	sd1_Compound_6_Obs	normal
Rec_Obs	Rec_Obs	Rec*scale1_Rec_Obs	lin	sd1_Rec_Obs	normal
Rec_i_Obs	Rec_i_Obs	Rec_i*scale1_Rec_i_Obs	lin	sd1_Rec_i_Obs	normal
