observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
IR1_Obs_1	IR1_Obs	IR1*scale1_IR1_Obs	lin	sd1_IR1_Obs	normal
IR1_Obs_2	IR1_Obs	IR1*scale2_IR1_Obs	lin	sd2_IR1_Obs	normal
IR1_Obs_3	IR1_Obs	IR1*scale3_IR1_Obs	lin	sd3_IR1_Obs	normal
IR1_Obs_4	IR1_Obs	IR1*scale4_IR1_Obs	lin	sd4_IR1_Obs	normal
IR1_Obs_5	IR1_Obs	IR1*scale5_IR1_Obs	lin	sd5_IR1_Obs	normal
IR1_Obs_6	IR1_Obs	IR1*scale6_IR1_Obs	lin	sd6_IR1_Obs	normal
Rec2_Obs_1	Rec2_Obs	Rec2*scale1_Rec2_Obs	lin	sd1_Rec2_Obs	normal
Rec2_Obs_2	Rec2_Obs	Rec2*scale2_Rec2_Obs	lin	sd2_Rec2_Obs	normal
Rec2_Obs_3	Rec2_Obs	Rec2*scale3_Rec2_Obs	lin	sd3_Rec2_Obs	normal
Uptake2_Obs_1	Uptake2_Obs	Uptake2*scale1_Uptake2_Obs	lin	sd1_Uptake2_Obs	normal
Uptake2_Obs_2	Uptake2_Obs	Uptake2*scale2_Uptake2_Obs	lin	sd2_Uptake2_Obs	normal
Uptake2_Obs_3	Uptake2_Obs	Uptake2*scale3_Uptake2_Obs	lin	sd3_Uptake2_Obs	normal
Uptake2_Obs_4	Uptake2_Obs	Uptake2*scale4_Uptake2_Obs	lin	sd4_Uptake2_Obs	normal
