timepoint,Bac_Obs,Glu_Obs,cGlu_Obs,Ind_Obs
0,0.0489552605646689,8.37813398358322,0.980798108377639,-0.016598733703616
65,NaN,10.3842027428455,NaN,NaN
150,NaN,11.500673047819,NaN,NaN
200,NaN,8.63487596576913,NaN,NaN
250,NaN,9.68666650389724,NaN,NaN
350,0.215454982737532,8.43762080911032,NaN,NaN
400,NaN,NaN,0.0174991109597646,NaN
450,NaN,7.05387827379928,NaN,0.0558343815652986
550,NaN,7.50491437931765,NaN,NaN
650,NaN,4.7808813057478,NaN,NaN
700,0.730491018352556,NaN,NaN,NaN
750,NaN,2.56937040841041,NaN,NaN
800,NaN,NaN,7.66571274373657,NaN
900,NaN,1.69951977233724,NaN,0.379407663266131
1000,0.845348553236019,0.127650491189387,8.79884165649313,NaN
1500,0.943468992253974,-0.0354326198133137,6.87228449890951,0.540368291885566
2000,1.11150755982438,NaN,5.81968252807707,0.374396491368929
2500,1.27364895573652,NaN,NaN,0.349613783664763
3000,1.34681307618273,NaN,3.6695423142691,NaN
3500,1.06438524763888,NaN,5.43895720770702,0.156245254682248
4000,1.23055411804078,NaN,NaN,0.168063757540402
4500,NaN,NaN,3.22768335605432,NaN
5000,0.987436808544179,NaN,3.64548501581162,0.0923280918750844
6000,0.962455649918076,NaN,NaN,NaN
6500,NaN,NaN,2.18940035610408,0.0761794902361247
7000,0.914298541946739,NaN,NaN,NaN
7500,NaN,NaN,3.07624112105301,NaN
8000,NaN,NaN,NaN,0.0439867896587396
8500,1.04087940261714,NaN,NaN,NaN
