observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
K27me0K36me2_Obs	D1_Zheng_RS07_TC001	D1_Zheng_RS07_TC001	0.303241694038578	0			normal
K27me0K36me2_Obs	D1_Zheng_RS07_TC001	D1_Zheng_RS07_TC001	0.273189706529874	3.5			normal
K27me0K36me2_Obs	D1_Zheng_RS07_TC001	D1_Zheng_RS07_TC001	NaN	4			normal
K27me0K36me2_Obs	D1_Zheng_RS07_TC001	D1_Zheng_RS07_TC001	NaN	5			normal
K27me0K36me2_Obs	D1_Zheng_RS07_TC001	D1_Zheng_RS07_TC001	0.252200454119117	7			normal
K27me0K36me2_Obs	D1_Zheng_RS07_TC001	D1_Zheng_RS07_TC001	NaN	7.5			normal
K27me0K36me2_Obs	D1_Zheng_RS07_TC001	D1_Zheng_RS07_TC001	NaN	8			normal
K27me0K36me2_Obs	D1_Zheng_RS07_TC001	D1_Zheng_RS07_TC001	0.198322320994231	10			normal
K27me0K36me2_Obs	D1_Zheng_RS07_TC001	D1_Zheng_RS07_TC001	0.366743730883789	15			normal
K27me0K36me2_Obs	D1_Zheng_RS07_TC001	D1_Zheng_RS07_TC001	0.202983718136815	20			normal
K27me0K36me2_Obs	D1_Zheng_RS07_TC001	D1_Zheng_RS07_TC001	0.251055054746825	25			normal
K27me0K36me2_Obs	D1_Zheng_RS07_TC001	D1_Zheng_RS07_TC001	0.0765478935779689	30			normal
K27me0K36me2_Obs	D1_Zheng_RS07_TC001	D1_Zheng_RS07_TC001	NaN	35			normal
K27me0K36me2_Obs	D1_Zheng_RS07_TC001	D1_Zheng_RS07_TC001	0.131226258749918	40			normal
K27me0K36me2_Obs	D1_Zheng_RS07_TC001	D1_Zheng_RS07_TC001	NaN	45			normal
K27me0K36me2_Obs	D1_Zheng_RS07_TC001	D1_Zheng_RS07_TC001	0.0429110697528301	50			normal
K27me0K36me2_Obs	D1_Zheng_RS07_TC001	D1_Zheng_RS07_TC001	0.24469668061705	60			normal
