parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
KM	KM	log10	0.001	100000	6.50129690343091	1	parameterScaleUniform	
eff	eff	log10	1	1000	28.8403150312661	1	parameterScaleUniform	
eff_GFP	eff_GFP	log10	1	1000	1	0	parameterScaleUniform	
init_GFP	init_GFP	log10	1e-05	1000	0.00165958690743756	1	parameterScaleUniform	
init_GFP_mRNA	init_GFP_mRNA	log10	1e-06	1000	6.30957344480193e-06	1	parameterScaleUniform	
init_X_mRNA	init_X_mRNA	log10	1e-05	1000	120.226443461741	1	parameterScaleUniform	
init_X_protein	init_X_protein	log10	1e-05	1000	1.18195243582017	1	parameterScaleUniform	
init_Y_mRNA	init_Y_mRNA	log10	1e-05	1000	912.01083935591	1	parameterScaleUniform	
init_Y_protein	init_Y_protein	log10	1e-05	7943.28234724281	1380.38426460289	1	parameterScaleUniform	
init_Z_mRNA	init_Z_mRNA	log10	1e-05	1000	478.630092322639	1	parameterScaleUniform	
init_Z_protein	init_Z_protein	log10	1e-05	1000	2.57039578276886e-05	1	parameterScaleUniform	
n_Hill	n_Hill	log10	1e-05	1000	1.99986186963274	0	parameterScaleUniform	
offset1_GFP_Obs	offset1_GFP_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset1_X_protein_Obs	offset1_X_protein_Obs	log10	0.1	1000	10	1	parameterScaleUniform	
scale1_GFP_Obs	scale1_GFP_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_X_protein_Obs	scale1_X_protein_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
sd1_GFP_Obs	sd1_GFP_Obs	log10	0.001	100	0.141198472988466	1	parameterScaleUniform	
sd1_GFP_mRNA_Obs	sd1_GFP_mRNA_Obs	log10	0.001	100	0.143823548592444	1	parameterScaleUniform	
sd1_X_protein_Obs	sd1_X_protein_Obs	log10	0.001	100	0.142840052124036	1	parameterScaleUniform	
tau_mRNA	tau_mRNA	log10	0.01	1000	1.63305194789433	1	parameterScaleUniform	
tau_mRNA_GFP	tau_mRNA_GFP	log10	0.00251188643150958	1000	0.00758577575029184	1	parameterScaleUniform	
tau_prot	tau_prot	log10	0.01	1000	35.4813389233575	1	parameterScaleUniform	
tau_prot_GFP	tau_prot_GFP	log10	1	10000	87.0963589956081	1	parameterScaleUniform	
tps_active	tps_active	log10	0.001	100000	158.489319246111	1	parameterScaleUniform	
tps_repr	tps_repr	log10	0.000125892541179417	100000	0.000851138038202377	1	parameterScaleUniform	
