observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
Compound_10_Obs_1	Compound_10_Obs	offset1_Compound_10_Obs + scale1_Compound_10_Obs*(CISHnRNA5 + SOCS3 + nSTAT5)	log10	sd1_Compound_10_Obs	normal
Compound_10_Obs_2	Compound_10_Obs	offset2_Compound_10_Obs + scale2_Compound_10_Obs*(CISHnRNA5 + SOCS3 + nSTAT5)	log10	sd2_Compound_10_Obs	normal
Compound_11_Obs	Compound_11_Obs	offset1_Compound_11_Obs + scale1_Compound_11_Obs*(SOCS3 + SOCS3nRNA1 + pEpoRpJAK2)	log10	sd1_Compound_11_Obs	normal
Compound_12_Obs	Compound_12_Obs	offset1_Compound_12_Obs + scale1_Compound_12_Obs*(SOCS3RNA + SOCS3nRNA5 + pEpoRpJAK2)	log10	sd1_Compound_12_Obs	normal
Compound_13_Obs_01	Compound_13_Obs	offset10_Compound_13_Obs + scale10_Compound_13_Obs*(SOCS3nRNA3 + npSTAT5 + pSTAT5)	log10	sd10_Compound_13_Obs	normal
Compound_13_Obs_02	Compound_13_Obs	offset11_Compound_13_Obs + scale11_Compound_13_Obs*(SOCS3nRNA3 + npSTAT5 + pSTAT5)	log10	sd11_Compound_13_Obs	normal
Compound_13_Obs_03	Compound_13_Obs	offset12_Compound_13_Obs + scale12_Compound_13_Obs*(SOCS3nRNA3 + npSTAT5 + pSTAT5)	log10	sd12_Compound_13_Obs	normal
Compound_13_Obs_04	Compound_13_Obs	offset13_Compound_13_Obs + scale13_Compound_13_Obs*(SOCS3nRNA3 + npSTAT5 + pSTAT5)	log10	sd13_Compound_13_Obs	normal
Compound_13_Obs_05	Compound_13_Obs	offset14_Compound_13_Obs + scale14_Compound_13_Obs*(SOCS3nRNA3 + npSTAT5 + pSTAT5)	log10	sd14_Compound_13_Obs	normal
Compound_13_Obs_06	Compound_13_Obs	offset1_Compound_13_Obs + scale1_Compound_13_Obs*(SOCS3nRNA3 + npSTAT5 + pSTAT5)	log10	sd1_Compound_13_Obs	normal
Compound_13_Obs_07	Compound_13_Obs	offset2_Compound_13_Obs + scale2_Compound_13_Obs*(SOCS3nRNA3 + npSTAT5 + pSTAT5)	log10	sd2_Compound_13_Obs	normal
Compound_13_Obs_08	Compound_13_Obs	offset3_Compound_13_Obs + scale3_Compound_13_Obs*(SOCS3nRNA3 + npSTAT5 + pSTAT5)	log10	sd3_Compound_13_Obs	normal
Compound_13_Obs_09	Compound_13_Obs	offset4_Compound_13_Obs + scale4_Compound_13_Obs*(SOCS3nRNA3 + npSTAT5 + pSTAT5)	log10	sd4_Compound_13_Obs	normal
Compound_13_Obs_10	Compound_13_Obs	offset5_Compound_13_Obs + scale5_Compound_13_Obs*(SOCS3nRNA3 + npSTAT5 + pSTAT5)	log10	sd5_Compound_13_Obs	normal
Compound_13_Obs_11	Compound_13_Obs	offset6_Compound_13_Obs + scale6_Compound_13_Obs*(SOCS3nRNA3 + npSTAT5 + pSTAT5)	log10	sd6_Compound_13_Obs	normal
Compound_13_Obs_12	Compound_13_Obs	offset7_Compound_13_Obs + scale7_Compound_13_Obs*(SOCS3nRNA3 + npSTAT5 + pSTAT5)	log10	sd7_Compound_13_Obs	normal
Compound_13_Obs_13	Compound_13_Obs	offset8_Compound_13_Obs + scale8_Compound_13_Obs*(SOCS3nRNA3 + npSTAT5 + pSTAT5)	log10	sd8_Compound_13_Obs	normal
Compound_13_Obs_14	Compound_13_Obs	offset9_Compound_13_Obs + scale9_Compound_13_Obs*(SOCS3nRNA3 + npSTAT5 + pSTAT5)	log10	sd9_Compound_13_Obs	normal
Compound_14_Obs_01	Compound_14_Obs	offset10_Compound_14_Obs + scale10_Compound_14_Obs*(PTPAct + SOCS3RNA + pSTAT5)	log10	sd10_Compound_14_Obs	normal
Compound_14_Obs_02	Compound_14_Obs	offset11_Compound_14_Obs + scale11_Compound_14_Obs*(PTPAct + SOCS3RNA + pSTAT5)	log10	sd11_Compound_14_Obs	normal
Compound_14_Obs_03	Compound_14_Obs	offset12_Compound_14_Obs + scale12_Compound_14_Obs*(PTPAct + SOCS3RNA + pSTAT5)	log10	sd12_Compound_14_Obs	normal
Compound_14_Obs_04	Compound_14_Obs	offset13_Compound_14_Obs + scale13_Compound_14_Obs*(PTPAct + SOCS3RNA + pSTAT5)	log10	sd13_Compound_14_Obs	normal
Compound_14_Obs_05	Compound_14_Obs	offset14_Compound_14_Obs + scale14_Compound_14_Obs*(PTPAct + SOCS3RNA + pSTAT5)	log10	sd14_Compound_14_Obs	normal
Compound_14_Obs_06	Compound_14_Obs	offset1_Compound_14_Obs + scale1_Compound_14_Obs*(PTPAct + SOCS3RNA + pSTAT5)	log10	sd1_Compound_14_Obs	normal
Compound_14_Obs_07	Compound_14_Obs	offset2_Compound_14_Obs + scale2_Compound_14_Obs*(PTPAct + SOCS3RNA + pSTAT5)	log10	sd2_Compound_14_Obs	normal
Compound_14_Obs_08	Compound_14_Obs	offset3_Compound_14_Obs + scale3_Compound_14_Obs*(PTPAct + SOCS3RNA + pSTAT5)	log10	sd3_Compound_14_Obs	normal
Compound_14_Obs_09	Compound_14_Obs	offset4_Compound_14_Obs + scale4_Compound_14_Obs*(PTPAct + SOCS3RNA + pSTAT5)	log10	sd4_Compound_14_Obs	normal
Compound_14_Obs_10	Compound_14_Obs	offset5_Compound_14_Obs + scale5_Compound_14_Obs*(PTPAct + SOCS3RNA + pSTAT5)	log10	sd5_Compound_14_Obs	normal
Compound_14_Obs_11	Compound_14_Obs	offset6_Compound_14_Obs + scale6_Compound_14_Obs*(PTPAct + SOCS3RNA + pSTAT5)	log10	sd6_Compound_14_Obs	normal
Compound_14_Obs_12	Compound_14_Obs	offset7_Compound_14_Obs + scale7_Compound_14_Obs*(PTPAct + SOCS3RNA + pSTAT5)	log10	sd7_Compound_14_Obs	normal
Compound_14_Obs_13	Compound_14_Obs	offset8_Compound_14_Obs + scale8_Compound_14_Obs*(PTPAct + SOCS3RNA + pSTAT5)	log10	sd8_Compound_14_Obs	normal
Compound_14_Obs_14	Compound_14_Obs	offset9_Compound_14_Obs + scale9_Compound_14_Obs*(PTPAct + SOCS3RNA + pSTAT5)	log10	sd9_Compound_14_Obs	normal
Compound_1_Obs_1	Compound_1_Obs	offset1_Compound_1_Obs + scale1_Compound_1_Obs*(CISHnRNA1 + EpoRpJAK2 + PTPAct)	log10	sd1_Compound_1_Obs	normal
Compound_1_Obs_2	Compound_1_Obs	offset2_Compound_1_Obs + scale2_Compound_1_Obs*(CISHnRNA1 + EpoRpJAK2 + PTPAct)	log10	sd2_Compound_1_Obs	normal
Compound_1_Obs_3	Compound_1_Obs	offset3_Compound_1_Obs + scale3_Compound_1_Obs*(CISHnRNA1 + EpoRpJAK2 + PTPAct)	log10	sd3_Compound_1_Obs	normal
Compound_1_Obs_4	Compound_1_Obs	offset4_Compound_1_Obs + scale4_Compound_1_Obs*(CISHnRNA1 + EpoRpJAK2 + PTPAct)	log10	sd4_Compound_1_Obs	normal
Compound_1_Obs_5	Compound_1_Obs	offset5_Compound_1_Obs + scale5_Compound_1_Obs*(CISHnRNA1 + EpoRpJAK2 + PTPAct)	log10	sd5_Compound_1_Obs	normal
Compound_1_Obs_6	Compound_1_Obs	offset6_Compound_1_Obs + scale6_Compound_1_Obs*(CISHnRNA1 + EpoRpJAK2 + PTPAct)	log10	sd6_Compound_1_Obs	normal
Compound_2_Obs_1	Compound_2_Obs	offset1_Compound_2_Obs + scale1_Compound_2_Obs*(SOCS3 + SOCS3nRNA2 + pEpoRpJAK2)	log10	sd1_Compound_2_Obs	normal
Compound_2_Obs_2	Compound_2_Obs	offset2_Compound_2_Obs + scale2_Compound_2_Obs*(SOCS3 + SOCS3nRNA2 + pEpoRpJAK2)	log10	sd2_Compound_2_Obs	normal
Compound_2_Obs_3	Compound_2_Obs	offset3_Compound_2_Obs + scale3_Compound_2_Obs*(SOCS3 + SOCS3nRNA2 + pEpoRpJAK2)	log10	sd3_Compound_2_Obs	normal
Compound_2_Obs_4	Compound_2_Obs	offset4_Compound_2_Obs + scale4_Compound_2_Obs*(SOCS3 + SOCS3nRNA2 + pEpoRpJAK2)	log10	sd4_Compound_2_Obs	normal
Compound_2_Obs_5	Compound_2_Obs	offset5_Compound_2_Obs + scale5_Compound_2_Obs*(SOCS3 + SOCS3nRNA2 + pEpoRpJAK2)	log10	sd5_Compound_2_Obs	normal
Compound_2_Obs_6	Compound_2_Obs	offset6_Compound_2_Obs + scale6_Compound_2_Obs*(SOCS3 + SOCS3nRNA2 + pEpoRpJAK2)	log10	sd6_Compound_2_Obs	normal
Compound_2_Obs_7	Compound_2_Obs	offset7_Compound_2_Obs + scale7_Compound_2_Obs*(SOCS3 + SOCS3nRNA2 + pEpoRpJAK2)	log10	sd7_Compound_2_Obs	normal
Compound_3_Obs_1	Compound_3_Obs	offset1_Compound_3_Obs + scale1_Compound_3_Obs*(CISHnRNA2 + CISHnRNA5 + npSTAT5)	log10	sd1_Compound_3_Obs	normal
Compound_3_Obs_2	Compound_3_Obs	offset2_Compound_3_Obs + scale2_Compound_3_Obs*(CISHnRNA2 + CISHnRNA5 + npSTAT5)	log10	sd2_Compound_3_Obs	normal
