observableId	observableName	observableFormula	observableTransformation	noiseFormula	noiseDistribution
AC_Fsk_Obs_1	AC_Fsk_Obs	AC_Fsk	lin	sd1_AC_Fsk_Obs	normal
AC_Fsk_Obs_2	AC_Fsk_Obs	AC_Fsk	lin	sd2_AC_Fsk_Obs	normal
AC_Fsk_Obs_3	AC_Fsk_Obs	AC_Fsk	lin	sd3_AC_Fsk_Obs	normal
Compound_1_Obs_01	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd10_Compound_1_Obs	normal
Compound_1_Obs_02	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd11_Compound_1_Obs	normal
Compound_1_Obs_03	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd12_Compound_1_Obs	normal
Compound_1_Obs_04	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd13_Compound_1_Obs	normal
Compound_1_Obs_05	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd14_Compound_1_Obs	normal
Compound_1_Obs_06	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd15_Compound_1_Obs	normal
Compound_1_Obs_07	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd16_Compound_1_Obs	normal
Compound_1_Obs_08	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd17_Compound_1_Obs	normal
Compound_1_Obs_09	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd18_Compound_1_Obs	normal
Compound_1_Obs_10	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd19_Compound_1_Obs	normal
Compound_1_Obs_11	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd1_Compound_1_Obs	normal
Compound_1_Obs_12	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd20_Compound_1_Obs	normal
Compound_1_Obs_13	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd21_Compound_1_Obs	normal
Compound_1_Obs_14	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd22_Compound_1_Obs	normal
Compound_1_Obs_15	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd23_Compound_1_Obs	normal
Compound_1_Obs_16	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd24_Compound_1_Obs	normal
Compound_1_Obs_17	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd25_Compound_1_Obs	normal
Compound_1_Obs_18	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd26_Compound_1_Obs	normal
Compound_1_Obs_19	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd2_Compound_1_Obs	normal
Compound_1_Obs_20	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd3_Compound_1_Obs	normal
Compound_1_Obs_21	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd4_Compound_1_Obs	normal
Compound_1_Obs_22	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd5_Compound_1_Obs	normal
Compound_1_Obs_23	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd6_Compound_1_Obs	normal
Compound_1_Obs_24	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd7_Compound_1_Obs	normal
Compound_1_Obs_25	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd8_Compound_1_Obs	normal
Compound_1_Obs_26	Compound_1_Obs	AC + AC_Fsk + RIIp_cAMP_C_2	lin	sd9_Compound_1_Obs	normal
Compound_2_Obs_1	Compound_2_Obs	AC + RIIp_Rp8_Br_cAMPS_C_2 + Rp8_pCPT_cAMPS	lin	sd1_Compound_2_Obs	normal
Compound_2_Obs_2	Compound_2_Obs	AC + RIIp_Rp8_Br_cAMPS_C_2 + Rp8_pCPT_cAMPS	lin	sd2_Compound_2_Obs	normal
Compound_2_Obs_3	Compound_2_Obs	AC + RIIp_Rp8_Br_cAMPS_C_2 + Rp8_pCPT_cAMPS	lin	sd3_Compound_2_Obs	normal
Compound_3_Obs_1	Compound_3_Obs	RIIp_Sp8_Br_cAMPS_2 + Sp8_Br_cAMPS + pAC_Fsk	lin	sd1_Compound_3_Obs	normal
Compound_3_Obs_2	Compound_3_Obs	RIIp_Sp8_Br_cAMPS_2 + Sp8_Br_cAMPS + pAC_Fsk	lin	sd2_Compound_3_Obs	normal
Compound_3_Obs_3	Compound_3_Obs	RIIp_Sp8_Br_cAMPS_2 + Sp8_Br_cAMPS + pAC_Fsk	lin	sd3_Compound_3_Obs	normal
Compound_4_Obs_01	Compound_4_Obs	RIIp_2 + RIIp_Rp_cAMPS_C_2 + Rp8_Br_cAMPS	lin	sd10_Compound_4_Obs	normal
Compound_4_Obs_02	Compound_4_Obs	RIIp_2 + RIIp_Rp_cAMPS_C_2 + Rp8_Br_cAMPS	lin	sd11_Compound_4_Obs	normal
Compound_4_Obs_03	Compound_4_Obs	RIIp_2 + RIIp_Rp_cAMPS_C_2 + Rp8_Br_cAMPS	lin	sd12_Compound_4_Obs	normal
Compound_4_Obs_04	Compound_4_Obs	RIIp_2 + RIIp_Rp_cAMPS_C_2 + Rp8_Br_cAMPS	lin	sd13_Compound_4_Obs	normal
Compound_4_Obs_05	Compound_4_Obs	RIIp_2 + RIIp_Rp_cAMPS_C_2 + Rp8_Br_cAMPS	lin	sd14_Compound_4_Obs	normal
Compound_4_Obs_06	Compound_4_Obs	RIIp_2 + RIIp_Rp_cAMPS_C_2 + Rp8_Br_cAMPS	lin	sd15_Compound_4_Obs	normal
Compound_4_Obs_07	Compound_4_Obs	RIIp_2 + RIIp_Rp_cAMPS_C_2 + Rp8_Br_cAMPS	lin	sd16_Compound_4_Obs	normal
