t,Compound_2_Obs,Compound_3_Obs,Compound_4_Obs,Compound_7_Obs
0,1.76348394202228,5.3959406315367,1.55536307272941,1.44400497636066
25,26.1727384242885,NaN,NaN,NaN
30,NaN,6.18647002718136,NaN,NaN
40,NaN,NaN,NaN,46.9411414179676
55,54.9863103141957,NaN,NaN,NaN
60,NaN,7.52931903796926,NaN,NaN
65,NaN,NaN,0.841073477913013,NaN
75,NaN,NaN,NaN,40.3960856802052
90,41.7393150631959,10.832381643657,NaN,NaN
100,29.970183476437,10.1200656638009,NaN,35.9397588710648
150,17.5681733372268,13.1566425846275,0.796951378562139,6.70516395888192
200,9.54535575267524,7.60169535134663,0.506487717898026,12.3581551405032
250,5.94340343165057,3.60170339461238,NaN,4.95397171226612
300,NaN,8.53075333431197,0.544939527123671,4.00062581974147
350,NaN,7.4723975760898,0.511910022786735,NaN
400,NaN,3.23561730699025,NaN,2.37258635797186
450,NaN,3.28918030384788,0.268773287002526,4.18705877653195
550,NaN,2.74514653566303,0.364000956604245,1.60326483796539
650,NaN,4.88448990775666,NaN,1.56433535791003
700,NaN,NaN,0.610244198940203,NaN
800,NaN,NaN,NaN,2.25494008336323
850,NaN,NaN,0.559910565737903,NaN
1000,NaN,NaN,0.715610025268191,NaN
1500,NaN,NaN,0.817719106022756,NaN
