observableId	preequilibrationConditionId	simulationConditionId	measurement	time	observableParameters	noiseParameters	noiseDistribution
JAK1_gp130_Obs_11	D002_Sobotta_RS07_TC002	D001_Sobotta_RS07_TC001	0.304514488441458	0			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS07_TC002	D001_Sobotta_RS07_TC001	0.193413842556148	9.5			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS07_TC002	D001_Sobotta_RS07_TC001	NaN	10			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS07_TC002	D001_Sobotta_RS07_TC001	NaN	15			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS07_TC002	D001_Sobotta_RS07_TC001	0.147060549985313	20			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS07_TC002	D001_Sobotta_RS07_TC001	NaN	25			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS07_TC002	D001_Sobotta_RS07_TC001	0.12951084528576	30			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS07_TC002	D001_Sobotta_RS07_TC001	NaN	40			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS07_TC002	D001_Sobotta_RS07_TC001	0.095721842881631	45			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS07_TC002	D001_Sobotta_RS07_TC001	NaN	50			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS07_TC002	D001_Sobotta_RS07_TC001	0.0826070288038569	55			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS07_TC002	D001_Sobotta_RS07_TC001	NaN	65			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS07_TC002	D001_Sobotta_RS07_TC001	0.0853723828055058	70			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS07_TC002	D001_Sobotta_RS07_TC001	NaN	85			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS07_TC002	D001_Sobotta_RS07_TC001	0.0707174985889161	90			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS07_TC002	D001_Sobotta_RS07_TC001	NaN	100			normal
JAK1_gp130_Obs_11	D002_Sobotta_RS07_TC002	D001_Sobotta_RS07_TC001	NaN	150			normal
