timepoint,Bac_Obs,Glu_Obs,cGlu_Obs,Ind_Obs
0,0.0294640401998856,9.16592173142822,0,0
35,NaN,0.0106612190588642,NaN,NaN
70,NaN,0.0103477340451932,NaN,NaN
100,NaN,0.00928972947089042,NaN,NaN
150,NaN,0.00846283246102211,NaN,NaN
200,NaN,0.0102384283793108,NaN,NaN
250,NaN,0.0110881360197812,NaN,NaN
350,NaN,0.00991385125494404,9.85917180313455,0.00649245154051116
400,0.239109497932748,0.00939354237293675,NaN,NaN
650,NaN,NaN,9.14097917806884,NaN
700,NaN,NaN,NaN,0.00716514348484407
800,0.923634945780526,NaN,NaN,NaN
1000,1.38466475289377,NaN,9.08367194415591,0.00632965789507688
1500,1.3820620994013,NaN,9.18044155400011,0.00574818755808529
2000,1.28621465452712,NaN,8.27565828981714,0.00442465543849203
2500,1.35233297382338,NaN,7.78052141608964,0.00447853974410919
3000,NaN,NaN,8.9004811662147,0.00441833364486485
3500,1.23641157084692,NaN,NaN,NaN
4000,1.31114251217138,NaN,6.92800158281961,0.00400528170035137
4500,NaN,NaN,7.46792313594116,0.004056251436197
5000,1.3411551112337,NaN,NaN,NaN
5500,NaN,NaN,7.31498571531973,0.00382716491599628
6000,1.46939041942924,NaN,NaN,NaN
6500,NaN,NaN,5.85751787402704,0.0026951386310527
7000,1.2663982380805,NaN,NaN,NaN
7500,NaN,NaN,6.69303434964466,NaN
8500,1.20894000705895,NaN,5.18816335714239,NaN
