parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
inflowp	inflowp	log10	1e-05	1000	0.0288403150312661	1	parameterScaleUniform	
k00_01	k00_01	log10	1e-05	1000	4.77529273657691	1	parameterScaleUniform	
k00_10	k00_10	log10	1e-05	1000	2.71019163189084	1	parameterScaleUniform	
k01_00	k01_00	log10	1e-05	1000	1.86208713666287e-05	1	parameterScaleUniform	
k01_02	k01_02	log10	1e-05	1000	1.22715663536708	1	parameterScaleUniform	
k01_11	k01_11	log10	1.25892541179417e-06	1000	7.76247116628691e-06	1	parameterScaleUniform	
k02_01	k02_01	log10	1e-05	1000	0.0707945784384138	1	parameterScaleUniform	
k02_03	k02_03	log10	1e-05	1000	0.0288403150312661	1	parameterScaleUniform	
k02_12	k02_12	log10	1e-05	1000	0.0223872113856834	1	parameterScaleUniform	
k03_02	k03_02	log10	1e-06	1000	6.16595001861482e-06	1	parameterScaleUniform	
k03_13	k03_13	log10	1e-05	1000	0.0269153480392692	1	parameterScaleUniform	
k10_00	k10_00	log10	1e-05	1000	1.62181009735893e-05	1	parameterScaleUniform	
k10_11	k10_11	log10	1e-05	7943.28234724281	1258.92541179417	1	parameterScaleUniform	
k10_20	k10_20	log10	1e-06	1000	7.07945784384137e-06	1	parameterScaleUniform	
k11_01	k11_01	log10	1.25892541179417e-06	1000	8.91250938133746e-06	1	parameterScaleUniform	
k11_10	k11_10	log10	1e-05	1000	309.029543251359	1	parameterScaleUniform	
k11_12	k11_12	log10	1e-05	1000	8.95364765549594	1	parameterScaleUniform	
k11_21	k11_21	log10	1e-05	1000	0.636795520907916	1	parameterScaleUniform	
k12_02	k12_02	log10	1.25892541179417e-06	1000	8.91250938133746e-06	1	parameterScaleUniform	
k12_11	k12_11	log10	1e-05	1000	0.0389045144994281	1	parameterScaleUniform	
k12_13	k12_13	log10	1e-05	1000	0.0128824955169313	1	parameterScaleUniform	
k12_22	k12_22	log10	1e-05	1000	0.00208929613085404	1	parameterScaleUniform	
k13_03	k13_03	log10	1.25892541179417e-06	1000	7.24435960074991e-06	1	parameterScaleUniform	
k13_12	k13_12	log10	1e-05	1000	0.0588843655355589	1	parameterScaleUniform	
k13_23	k13_23	log10	1.58489319246111e-06	1000	9.1201083935591e-06	1	parameterScaleUniform	
k20_10	k20_10	log10	1.25892541179417e-06	1000	8.12830516164099e-06	1	parameterScaleUniform	
k20_21	k20_21	log10	1e-05	1000	1.02329299228075e-05	1	parameterScaleUniform	
k20_30	k20_30	log10	1e-05	1000	0.274157417192788	1	parameterScaleUniform	
k21_11	k21_11	log10	1e-05	1000	1.07151930523761e-05	1	parameterScaleUniform	
k21_20	k21_20	log10	1e-05	1000	0.107894672222983	1	parameterScaleUniform	
k21_22	k21_22	log10	7.94328234724282e-07	1000	5.24807460249772e-06	1	parameterScaleUniform	
k21_31	k21_31	log10	1e-05	1000	1.28824955169314e-05	1	parameterScaleUniform	
k22_12	k22_12	log10	1e-05	1000	0.123310483322891	1	parameterScaleUniform	
k22_21	k22_21	log10	1e-05	1000	1.0471285480509e-05	1	parameterScaleUniform	
k22_23	k22_23	log10	1e-05	1000	0.0794328234724281	1	parameterScaleUniform	
k22_32	k22_32	log10	1e-05	1000	1.14815362149688e-05	1	parameterScaleUniform	
k23_13	k23_13	log10	1e-05	1000	0.141579377995708	1	parameterScaleUniform	
k23_22	k23_22	log10	1e-06	1000	6.91830970918936e-06	1	parameterScaleUniform	
k30_20	k30_20	log10	1e-05	1000	1.0471285480509e-05	1	parameterScaleUniform	
k30_31	k30_31	log10	1e-05	1000	0.83791506743841	1	parameterScaleUniform	
k31_21	k31_21	log10	7.94328234724282e-07	1000	5.24807460249772e-06	1	parameterScaleUniform	
k31_30	k31_30	log10	1.58489319246111e-06	1000	9.77237220955811e-06	1	parameterScaleUniform	
k31_32	k31_32	log10	1e-05	1000	0.371535229097173	1	parameterScaleUniform	
k32_22	k32_22	log10	1e-05	1000	1.11326870288385	1	parameterScaleUniform	
k32_31	k32_31	log10	1.58489319246111e-06	1000	9.33254300796991e-06	1	parameterScaleUniform	
sd1_Compound_1_Obs	sd1_Compound_1_Obs	log10	0.0001	10	0.0439136969024407	1	parameterScaleUniform	
sd1_Compound_2_Obs	sd1_Compound_2_Obs	log10	1e-06	0.1	0.00043561216554647	1	parameterScaleUniform	
