parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
a11	a11	log10	0.0001	100	0.340408189701001	1	parameterScaleUniform	
a12	a12	log10	0.0001	100	41.6869383470335	1	parameterScaleUniform	
a21	a21	log10	0.0001	100	1.45211161758774	1	parameterScaleUniform	
a22	a22	log10	0.0001	100	0.000169824365246174	1	parameterScaleUniform	
a31	a31	log10	0.0001	100	0.0758577575029184	1	parameterScaleUniform	
a32	a32	log10	1.25892541179417e-05	100	5.01187233627272e-05	1	parameterScaleUniform	
a33	a33	log10	1.58489319246111e-05	100	6.30957344480193e-05	1	parameterScaleUniform	
m11	m11	log10	100	100000000000	12589254117.9417	1	parameterScaleUniform	
m22	m22	log10	100	10000000000	2630.26799189538	1	parameterScaleUniform	
m31	m31	log10	100	100000000000	19952623149.6888	1	parameterScaleUniform	
m33	m33	log10	100	10000000000	45708818.9614875	1	parameterScaleUniform	
offset1_CERTERa_Obs	offset1_CERTERa_Obs	log10	1000	10000000	100000	1	parameterScaleUniform	
offset1_PKDDAGa_Obs	offset1_PKDDAGa_Obs	log10	0.01	100	1	1	parameterScaleUniform	
offset2_CERTERa_Obs	offset2_CERTERa_Obs	log10	1000	10000000	100000	1	parameterScaleUniform	
offset2_PKDDAGa_Obs	offset2_PKDDAGa_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset3_CERTERa_Obs	offset3_CERTERa_Obs	log10	10000	100000000	1000000	1	parameterScaleUniform	
p11	p11	log10	1e-05	100000	4.09260659730011	1	parameterScaleUniform	
p12	p12	log10	1e-05	100000	0.00588843655355589	1	parameterScaleUniform	
p13	p13	log10	1e-05	100000	0.00134896288259165	1	parameterScaleUniform	
p21	p21	log10	1e-05	100000	6.16595001861482	1	parameterScaleUniform	
p22	p22	log10	1e-05	100000	21.3796208950223	1	parameterScaleUniform	
p31	p31	log10	1e-05	100000	1621.81009735893	1	parameterScaleUniform	
p32	p32	log10	1e-05	100000	16.9824365246174	1	parameterScaleUniform	
p33	p33	log10	1e-05	100000	12882.4955169313	1	parameterScaleUniform	
pu2	pu2	log10	1e-05	1000	1	0	parameterScaleUniform	
pu3	pu3	log10	0.1	100000000	91201083.935591	1	parameterScaleUniform	
pu4	pu4	log10	0.1	100000000	25118864.3150958	1	parameterScaleUniform	
pu5	pu5	log10	0.1	100000000	38.9045144994281	1	parameterScaleUniform	
pu6	pu6	log10	0.1	100000000	144.543977074593	1	parameterScaleUniform	
s12	s12	log10	100	10000000	151356.124843621	1	parameterScaleUniform	
s21	s21	log10	100	10000000	4786300.92322638	1	parameterScaleUniform	
s31	s31	log10	100	10000000	3715352.29097173	1	parameterScaleUniform	
scale1_CERTERa_Obs	scale1_CERTERa_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_PKDDAGa_Obs	scale1_PKDDAGa_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_CERTERa_Obs	scale2_CERTERa_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale2_PKDDAGa_Obs	scale2_PKDDAGa_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale3_CERTERa_Obs	scale3_CERTERa_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
sd1_CERTERa_Obs	sd1_CERTERa_Obs	log10	0.001	100	0.167806971682926	1	parameterScaleUniform	
sd1_CERTTGNa_Obs	sd1_CERTTGNa_Obs	log10	0.001	100	0.16975399352117	1	parameterScaleUniform	
sd1_CERT_Obs	sd1_CERT_Obs	log10	0.001	100	0.173180903075011	1	parameterScaleUniform	
sd1_PKDDAGa_Obs	sd1_PKDDAGa_Obs	log10	0.001	100	0.174714922538793	1	parameterScaleUniform	
sd2_CERTERa_Obs	sd2_CERTERa_Obs	log10	0.001	100	0.170722200541416	1	parameterScaleUniform	
sd2_CERT_Obs	sd2_CERT_Obs	log10	0.001	100	0.162858338591562	1	parameterScaleUniform	
sd2_PKDDAGa_Obs	sd2_PKDDAGa_Obs	log10	0.001	100	0.175962449913444	1	parameterScaleUniform	
sd3_CERTERa_Obs	sd3_CERTERa_Obs	log10	0.001	100	0.169371369830436	1	parameterScaleUniform	
