parameterId	parameterName	parameterScale	lowerBound	upperBound	nominalValue	estimate	objectivePriorType	objectivePriorParameters
f_pstat3_imp	f_pstat3_imp	lin	0	100	2.63	1	parameterScaleUniform	
gp130_act_jak1	gp130_act_jak1	log10	1e-15	1000000	0.7211074791829	1	parameterScaleUniform	
gp130_deg	gp130_deg	log10	1e-05	1000	0.00281838293126445	1	parameterScaleUniform	
gp130_pro	gp130_pro	log10	1e-05	1000	0.00281838293126445	1	parameterScaleUniform	
jak1_act_basal	jak1_act_basal	log10	1e-15	1000000	0.00831763771102671	1	parameterScaleUniform	
jak1_act_il6	jak1_act_il6	log10	1e-15	1000000	0.0173780082874938	1	parameterScaleUniform	
jak1_gp130_dea	jak1_gp130_dea	log10	1e-15	1000000	0.148593564228701	1	parameterScaleUniform	
jak1_inh_ruxolitinib	jak1_inh_ruxolitinib	log10	1e-15	1000000	0.00371535229097172	1	parameterScaleUniform	
offset10_SOCS3RNA_Obs	offset10_SOCS3RNA_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset10_nSOCS3RNA3_Obs	offset10_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset11_SOCS3RNA_Obs	offset11_SOCS3RNA_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset11_nSOCS3RNA3_Obs	offset11_nSOCS3RNA3_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset12_SOCS3RNA_Obs	offset12_SOCS3RNA_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset12_nSOCS3RNA3_Obs	offset12_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset13_nSOCS3RNA3_Obs	offset13_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset14_nSOCS3RNA3_Obs	offset14_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset15_nSOCS3RNA3_Obs	offset15_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset16_nSOCS3RNA3_Obs	offset16_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset17_nSOCS3RNA3_Obs	offset17_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset18_nSOCS3RNA3_Obs	offset18_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset19_nSOCS3RNA3_Obs	offset19_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset1_JAK1_gp130_Obs	offset1_JAK1_gp130_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset1_SOCS3RNA_Obs	offset1_SOCS3RNA_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset1_SOCS3_Obs	offset1_SOCS3_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset1_STAT3_Obs	offset1_STAT3_Obs	log10	0.001	10	0.1	1	parameterScaleUniform	
offset1_nSOCS3RNA1_Obs	offset1_nSOCS3RNA1_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset1_nSOCS3RNA2_Obs	offset1_nSOCS3RNA2_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset1_nSOCS3RNA3_Obs	offset1_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset20_nSOCS3RNA3_Obs	offset20_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset21_nSOCS3RNA3_Obs	offset21_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset22_nSOCS3RNA3_Obs	offset22_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset23_nSOCS3RNA3_Obs	offset23_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset24_nSOCS3RNA3_Obs	offset24_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset25_nSOCS3RNA3_Obs	offset25_nSOCS3RNA3_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset26_nSOCS3RNA3_Obs	offset26_nSOCS3RNA3_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset2_JAK1_gp130_Obs	offset2_JAK1_gp130_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset2_SOCS3RNA_Obs	offset2_SOCS3RNA_Obs	log10	1e-08	0.0001	1e-06	1	parameterScaleUniform	
offset2_SOCS3_Obs	offset2_SOCS3_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset2_nSOCS3RNA3_Obs	offset2_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset3_SOCS3RNA_Obs	offset3_SOCS3RNA_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset3_SOCS3_Obs	offset3_SOCS3_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset3_nSOCS3RNA3_Obs	offset3_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset4_SOCS3RNA_Obs	offset4_SOCS3RNA_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset4_SOCS3_Obs	offset4_SOCS3_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset4_nSOCS3RNA3_Obs	offset4_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset5_SOCS3RNA_Obs	offset5_SOCS3RNA_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset5_SOCS3_Obs	offset5_SOCS3_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset5_nSOCS3RNA3_Obs	offset5_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset6_SOCS3RNA_Obs	offset6_SOCS3RNA_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset6_SOCS3_Obs	offset6_SOCS3_Obs	log10	0.0001	1	0.01	1	parameterScaleUniform	
offset6_nSOCS3RNA3_Obs	offset6_nSOCS3RNA3_Obs	log10	1e-06	0.01	0.0001	1	parameterScaleUniform	
offset7_SOCS3RNA_Obs	offset7_SOCS3RNA_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset7_SOCS3_Obs	offset7_SOCS3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset7_nSOCS3RNA3_Obs	offset7_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset8_SOCS3RNA_Obs	offset8_SOCS3RNA_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset8_SOCS3_Obs	offset8_SOCS3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
offset8_nSOCS3RNA3_Obs	offset8_nSOCS3RNA3_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset9_SOCS3RNA_Obs	offset9_SOCS3RNA_Obs	log10	1e-07	0.001	1e-05	1	parameterScaleUniform	
offset9_nSOCS3RNA3_Obs	offset9_nSOCS3RNA3_Obs	log10	1e-05	0.1	0.001	1	parameterScaleUniform	
rux_degrade	rux_degrade	log10	1e-15	1000000	0.000851138038202377	1	parameterScaleUniform	
scale10_SOCS3RNA_Obs	scale10_SOCS3RNA_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale10_nSOCS3RNA3_Obs	scale10_nSOCS3RNA3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale11_SOCS3RNA_Obs	scale11_SOCS3RNA_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale11_nSOCS3RNA3_Obs	scale11_nSOCS3RNA3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale12_SOCS3RNA_Obs	scale12_SOCS3RNA_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale12_nSOCS3RNA3_Obs	scale12_nSOCS3RNA3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale13_nSOCS3RNA3_Obs	scale13_nSOCS3RNA3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale14_nSOCS3RNA3_Obs	scale14_nSOCS3RNA3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale15_nSOCS3RNA3_Obs	scale15_nSOCS3RNA3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale16_nSOCS3RNA3_Obs	scale16_nSOCS3RNA3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale17_nSOCS3RNA3_Obs	scale17_nSOCS3RNA3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale18_nSOCS3RNA3_Obs	scale18_nSOCS3RNA3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale19_nSOCS3RNA3_Obs	scale19_nSOCS3RNA3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_JAK1_gp130_Obs	scale1_JAK1_gp130_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_SOCS3RNA_Obs	scale1_SOCS3RNA_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
scale1_SOCS3_Obs	scale1_SOCS3_Obs	log10	1e-05	100000	1	1	parameterScaleUniform	
