t,input_il6,nSOCS3RNA5_Obs
110,0,0.00078646299921091
110,0,-0.00315880517951922
110,0,0.00332980965055691
110,0,0.00306543379621449
110,0,-0.00100905461661618
110,0,-0.00771093866295473
110,0.0005,0.00438716286520731
110,0.0005,0.00213981340224909
110,0.0005,0.000565691753090798
110,0.0005,-0.00117002253402448
110,0.0005,-0.000157338575202807
110,0.0005,-0.000207695080032678
110,0.0005,4.22385984003939e-05
110,0.0005,-0.00478981292872374
110,0.005,0.000880464243369306
110,0.005,-0.00127752564676995
110,0.05,-0.00302922861851017
110,0.05,0.00589670119408581
110,0.05,0.00261534414276987
110,0.05,0.00234089639808824
110,0.05,0.00358928911268662
110,0.05,0.00452462212601897
110,0.05,0.00245171315265549
110,0.05,0.00675907079405241
110,0.1,-0.00129803450398241
110,0.1,0.00167048621062562
110,0.1,-0.00129965433135063
110,0.1,0.00185064627564386
110,0.1,0.00293537189044229
110,0.1,0.00598561219595301
110,0.1,0.00285049817888614
110,0.1,0.000568073658131006
110,0.5,0.00984046317877383
110,0.5,0.00803941001232611
110,1,0.019707456977602
110,1,0.0178921623781979
110,1,0.0124638237958077
110,1,0.0150292557266134
110,1,0.0160510281751022
110,1,0.0121776765833837
110,1,0.0184000544594202
110,1,0.015686668990573
110,2.5,0.0822111748478987
110,2.5,0.0882061970833079
110,5,0.0872286293107385
110,5,0.0947089128184051
110,5,0.0903658623970183
110,5,0.0876028252907126
110,5,0.174869408394503
110,5,0.177027203122038
110,5,0.0321325773435397
110,5,0.0313058215550122
110,10,0.204312573354094
110,10,0.209835555552811
110,10,0.211508776782868
110,10,0.206769214461641
110,10,0.20718896465318
110,10,0.206052193449642
110,25,0.209731089511237
110,25,0.204057969030394
110,50,0.116584367040503
110,50,0.111320032826376
110,100,0.059799432449224
110,100,0.0603425539242342
110,200,0.0628376471757129
110,200,0.0634234957739668
110,200,0.0610749463610146
110,200,0.0628867408150349
110,200,0.061215459726162
110,200,0.0638522876389905
110,200,0.147542300603902
110,200,0.14020955575506
110,500,0.239039282936659
110,500,0.24135543249432
110,500,0.243489520239578
110,500,0.237806367270346
110,500,0.236787409815296
110,500,0.237277374621424
110,500,0.235847458202229
110,500,0.238180703106708
